#p q x1 x2 x3 df/dx3
14.040000 1.000000 0.777388 0.084555 0.048374 0.115242
14.040000 1.000000 1.075340 0.053973 0.067499 -0.118189
14.050000 1.000000 0.782363 0.083920 0.048663 0.111315
14.050000 1.000000 1.070007 0.054411 0.067116 -0.114059
14.060000 1.000000 0.787532 0.083266 0.048964 0.107234
14.060000 1.000000 1.064481 0.054869 0.066720 -0.109776
14.070000 1.000000 0.792918 0.082590 0.049279 0.102983
14.070000 1.000000 1.058736 0.055349 0.066312 -0.105322
14.080000 1.000000 0.798550 0.081889 0.049609 0.098537
14.080000 1.000000 0.798550 0.081889 0.049609 0.098538
14.080000 1.000000 1.052746 0.055853 0.065887 -0.100675
14.090000 1.000000 0.804463 0.081160 0.049956 0.093871
14.090000 1.000000 1.046475 0.056386 0.065446 -0.095806
14.090000 1.000000 1.046475 0.056386 0.065446 -0.095807
14.100000 1.000000 0.810702 0.080399 0.050324 0.088948
14.100000 1.000000 1.039877 0.056951 0.064984 -0.090682
14.110000 1.000000 0.817326 0.079599 0.050717 0.083723
14.110000 1.000000 1.032895 0.057555 0.064498 -0.085256
14.120000 1.000000 0.824413 0.078753 0.051138 0.078134
14.120000 1.000000 1.025450 0.058206 0.063983 -0.079466
14.130000 1.000000 0.832070 0.077849 0.051595 0.072096
14.130000 1.000000 1.017434 0.058914 0.063432 -0.073228
14.140000 1.000000 0.840458 0.076871 0.052099 0.065485
14.140000 1.000000 1.008687 0.059696 0.062835 -0.066416
14.150000 1.000000 0.849828 0.075795 0.052664 0.058102
14.150000 1.000000 0.998958 0.060577 0.062176 -0.058833
14.160000 1.000000 0.860621 0.074574 0.053320 0.049602
14.160000 1.000000 0.987806 0.061602 0.061427 -0.050133
14.170000 1.000000 0.873760 0.073115 0.054124 0.039260
14.170000 1.000000 0.974308 0.062866 0.060530 -0.039592
14.170010 1.000000 0.873775 0.073113 0.054125 0.039249
14.170010 1.000000 0.974293 0.062867 0.060529 -0.039580
14.170020 1.000000 0.873790 0.073112 0.054126 0.039237
14.170020 1.000000 0.974278 0.062868 0.060528 -0.039568
14.170020 1.000000 0.974278 0.062869 0.060528 -0.039568
14.170030 1.000000 0.873805 0.073110 0.054127 0.039225
14.170030 1.000000 0.974262 0.062870 0.060527 -0.039556
14.170040 1.000000 0.873820 0.073108 0.054128 0.039213
14.170040 1.000000 0.873820 0.073108 0.054128 0.039214
14.170040 1.000000 0.974247 0.062871 0.060526 -0.039544
14.170040 1.000000 0.974247 0.062871 0.060526 -0.039545
14.170050 1.000000 0.873835 0.073107 0.054129 0.039202
14.170050 1.000000 0.974232 0.062873 0.060525 -0.039532
14.170050 1.000000 0.974232 0.062873 0.060525 -0.039533
14.170060 1.000000 0.873850 0.073105 0.054129 0.039190
14.170060 1.000000 0.974216 0.062874 0.060524 -0.039521
14.170060 1.000000 0.974217 0.062874 0.060524 -0.039521
14.170070 1.000000 0.873865 0.073104 0.054130 0.039178
14.170070 1.000000 0.974201 0.062876 0.060523 -0.039509
14.170080 1.000000 0.873880 0.073102 0.054131 0.039166
14.170080 1.000000 0.873880 0.073102 0.054131 0.039167
14.170080 1.000000 0.974186 0.062877 0.060522 -0.039497
14.170090 1.000000 0.873895 0.073100 0.054132 0.039155
14.170090 1.000000 0.974171 0.062879 0.060521 -0.039485
14.170100 1.000000 0.873910 0.073099 0.054133 0.039143
14.170100 1.000000 0.974155 0.062880 0.060520 -0.039473
14.170110 1.000000 0.873925 0.073097 0.054134 0.039131
14.170110 1.000000 0.974140 0.062882 0.060519 -0.039461
14.170120 1.000000 0.873940 0.073095 0.054135 0.039119
14.170120 1.000000 0.974125 0.062883 0.060518 -0.039449
14.170130 1.000000 0.873954 0.073094 0.054136 0.039108
14.170130 1.000000 0.974109 0.062884 0.060517 -0.039437
14.170140 1.000000 0.873969 0.073092 0.054137 0.039096
14.170140 1.000000 0.974094 0.062886 0.060516 -0.039425
14.170150 1.000000 0.873984 0.073090 0.054138 0.039084
14.170150 1.000000 0.974079 0.062887 0.060515 -0.039413
14.170160 1.000000 0.873999 0.073089 0.054139 0.039072
14.170160 1.000000 0.974063 0.062889 0.060514 -0.039401
14.170170 1.000000 0.874014 0.073087 0.054140 0.039061
14.170170 1.000000 0.974048 0.062890 0.060512 -0.039389
14.170170 1.000000 0.974048 0.062890 0.060513 -0.039389
14.170180 1.000000 0.874029 0.073085 0.054141 0.039049
14.170180 1.000000 0.974033 0.062892 0.060511 -0.039377
14.170190 1.000000 0.874044 0.073084 0.054141 0.039037
14.170190 1.000000 0.974017 0.062893 0.060510 -0.039365
14.170200 1.000000 0.874059 0.073082 0.054142 0.039025
14.170200 1.000000 0.974002 0.062895 0.060509 -0.039353
14.170210 1.000000 0.874074 0.073080 0.054143 0.039013
14.170210 1.000000 0.973987 0.062896 0.060508 -0.039341
14.170220 1.000000 0.874089 0.073079 0.054144 0.039002
14.170220 1.000000 0.973971 0.062897 0.060507 -0.039329
14.170230 1.000000 0.874104 0.073077 0.054145 0.038990
14.170230 1.000000 0.973956 0.062899 0.060506 -0.039317
14.170240 1.000000 0.874119 0.073076 0.054146 0.038978
14.170240 1.000000 0.973940 0.062900 0.060505 -0.039305
14.170240 1.000000 0.973941 0.062900 0.060505 -0.039305
14.170250 1.000000 0.874134 0.073074 0.054147 0.038966
14.170250 1.000000 0.973925 0.062902 0.060504 -0.039293
14.170260 1.000000 0.874149 0.073072 0.054148 0.038954
14.170260 1.000000 0.973910 0.062903 0.060503 -0.039281
14.170270 1.000000 0.874164 0.073071 0.054149 0.038942
14.170270 1.000000 0.973894 0.062905 0.060502 -0.039269
14.170280 1.000000 0.874179 0.073069 0.054150 0.038931
14.170280 1.000000 0.973879 0.062906 0.060501 -0.039257
14.170290 1.000000 0.874195 0.073067 0.054151 0.038919
14.170290 1.000000 0.973864 0.062908 0.060500 -0.039245
14.170300 1.000000 0.874210 0.073066 0.054152 0.038907
14.170300 1.000000 0.973848 0.062909 0.060499 -0.039233
14.170310 1.000000 0.874225 0.073064 0.054153 0.038895
14.170310 1.000000 0.973833 0.062911 0.060498 -0.039221
14.170320 1.000000 0.874240 0.073062 0.054153 0.038883
14.170320 1.000000 0.973817 0.062912 0.060497 -0.039209
14.170330 1.000000 0.874255 0.073061 0.054154 0.038871
14.170330 1.000000 0.973802 0.062913 0.060496 -0.039197
14.170340 1.000000 0.874270 0.073059 0.054155 0.038860
14.170340 1.000000 0.973786 0.062915 0.060495 -0.039185
14.170340 1.000000 0.973787 0.062915 0.060495 -0.039185
14.170350 1.000000 0.874285 0.073057 0.054156 0.038848
14.170350 1.000000 0.973771 0.062916 0.060494 -0.039172
14.170350 1.000000 0.973771 0.062916 0.060494 -0.039173
14.170360 1.000000 0.874300 0.073056 0.054157 0.038836
14.170360 1.000000 0.973756 0.062918 0.060493 -0.039160
14.170360 1.000000 0.973756 0.062918 0.060493 -0.039161
14.170370 1.000000 0.874315 0.073054 0.054158 0.038824
14.170370 1.000000 0.973740 0.062919 0.060492 -0.039148
14.170380 1.000000 0.874330 0.073052 0.054159 0.038812
14.170380 1.000000 0.973725 0.062921 0.060491 -0.039136
14.170390 1.000000 0.874345 0.073051 0.054160 0.038800
14.170390 1.000000 0.973709 0.062922 0.060490 -0.039124
14.170400 1.000000 0.874360 0.073049 0.054161 0.038788
14.170400 1.000000 0.973694 0.062924 0.060489 -0.039112
14.170410 1.000000 0.874375 0.073047 0.054162 0.038777
14.170410 1.000000 0.973678 0.062925 0.060488 -0.039100
14.170410 1.000000 0.973679 0.062925 0.060488 -0.039100
14.170420 1.000000 0.874390 0.073046 0.054163 0.038765
14.170420 1.000000 0.973663 0.062927 0.060487 -0.039088
14.170430 1.000000 0.874406 0.073044 0.054164 0.038753
14.170430 1.000000 0.973647 0.062928 0.060486 -0.039076
14.170430 1.000000 0.973648 0.062928 0.060486 -0.039076
14.170440 1.000000 0.874421 0.073042 0.054165 0.038741
14.170440 1.000000 0.973632 0.062930 0.060485 -0.039064
14.170450 1.000000 0.874436 0.073041 0.054166 0.038729
14.170450 1.000000 0.973617 0.062931 0.060484 -0.039052
14.170460 1.000000 0.874451 0.073039 0.054166 0.038717
14.170460 1.000000 0.973601 0.062932 0.060483 -0.039040
14.170470 1.000000 0.874466 0.073037 0.054167 0.038705
14.170470 1.000000 0.973586 0.062934 0.060482 -0.039028
14.170480 1.000000 0.874481 0.073036 0.054168 0.038693
14.170480 1.000000 0.973570 0.062935 0.060481 -0.039015
14.170480 1.000000 0.973570 0.062935 0.060481 -0.039016
14.170490 1.000000 0.874496 0.073034 0.054169 0.038681
14.170490 1.000000 0.973555 0.062937 0.060480 -0.039003
14.170500 1.000000 0.874511 0.073032 0.054170 0.038670
14.170500 1.000000 0.973539 0.062938 0.060479 -0.038991
14.170510 1.000000 0.874527 0.073031 0.054171 0.038658
14.170510 1.000000 0.973524 0.062940 0.060478 -0.038979
14.170520 1.000000 0.874542 0.073029 0.054172 0.038646
14.170520 1.000000 0.973508 0.062941 0.060477 -0.038967
14.170530 1.000000 0.874557 0.073027 0.054173 0.038634
14.170530 1.000000 0.874557 0.073028 0.054173 0.038634
14.170530 1.000000 0.973493 0.062943 0.060476 -0.038955
14.170540 1.000000 0.874572 0.073026 0.054174 0.038622
14.170540 1.000000 0.973477 0.062944 0.060475 -0.038943
14.170550 1.000000 0.874587 0.073024 0.054175 0.038610
14.170550 1.000000 0.973462 0.062946 0.060474 -0.038931
14.170560 1.000000 0.874602 0.073023 0.054176 0.038598
14.170560 1.000000 0.973446 0.062947 0.060473 -0.038919
14.170570 1.000000 0.874617 0.073021 0.054177 0.038586
14.170570 1.000000 0.973431 0.062949 0.060472 -0.038906
14.170570 1.000000 0.973431 0.062949 0.060472 -0.038907
14.170580 1.000000 0.874633 0.073019 0.054178 0.038574
14.170580 1.000000 0.973415 0.062950 0.060471 -0.038894
14.170590 1.000000 0.874648 0.073018 0.054179 0.038562
14.170590 1.000000 0.973399 0.062952 0.060470 -0.038882
14.170590 1.000000 0.973400 0.062952 0.060470 -0.038882
14.170600 1.000000 0.874663 0.073016 0.054179 0.038550
14.170600 1.000000 0.973384 0.062953 0.060469 -0.038870
14.170610 1.000000 0.874678 0.073014 0.054180 0.038538
14.170610 1.000000 0.973368 0.062955 0.060468 -0.038858
14.170610 1.000000 0.973369 0.062954 0.060468 -0.038858
14.170610 1.000000 0.973369 0.062955 0.060468 -0.038858
14.170620 1.000000 0.874693 0.073013 0.054181 0.038526
14.170620 1.000000 0.973353 0.062956 0.060467 -0.038846
14.170630 1.000000 0.874709 0.073011 0.054182 0.038514
14.170630 1.000000 0.973337 0.062957 0.060466 -0.038834
14.170640 1.000000 0.874724 0.073009 0.054183 0.038502
14.170640 1.000000 0.973322 0.062959 0.060464 -0.038821
14.170640 1.000000 0.973322 0.062959 0.060465 -0.038821
14.170650 1.000000 0.874739 0.073008 0.054184 0.038490
14.170650 1.000000 0.973306 0.062960 0.060463 -0.038809
14.170660 1.000000 0.874754 0.073006 0.054185 0.038478
14.170660 1.000000 0.973291 0.062962 0.060462 -0.038797
14.170670 1.000000 0.874769 0.073004 0.054186 0.038466
14.170670 1.000000 0.874769 0.073004 0.054186 0.038467
14.170670 1.000000 0.973275 0.062963 0.060461 -0.038785
14.170680 1.000000 0.874785 0.073002 0.054187 0.038455
14.170680 1.000000 0.973259 0.062965 0.060460 -0.038773
14.170680 1.000000 0.973260 0.062965 0.060460 -0.038773
14.170690 1.000000 0.874800 0.073001 0.054188 0.038443
14.170690 1.000000 0.973244 0.062966 0.060459 -0.038760
14.170690 1.000000 0.973244 0.062966 0.060459 -0.038761
14.170700 1.000000 0.874815 0.072999 0.054189 0.038431
14.170700 1.000000 0.973228 0.062968 0.060458 -0.038748
14.170710 1.000000 0.874830 0.072997 0.054190 0.038419
14.170710 1.000000 0.973213 0.062969 0.060457 -0.038736
14.170720 1.000000 0.874846 0.072996 0.054191 0.038407
14.170720 1.000000 0.973197 0.062971 0.060456 -0.038724
14.170730 1.000000 0.874861 0.072994 0.054192 0.038395
14.170730 1.000000 0.973181 0.062972 0.060455 -0.038712
14.170730 1.000000 0.973182 0.062972 0.060455 -0.038712
14.170740 1.000000 0.874876 0.072992 0.054193 0.038383
14.170740 1.000000 0.973166 0.062974 0.060454 -0.038700
14.170750 1.000000 0.874891 0.072991 0.054194 0.038371
14.170750 1.000000 0.973150 0.062975 0.060453 -0.038687
14.170760 1.000000 0.874907 0.072989 0.054194 0.038359
14.170760 1.000000 0.973135 0.062977 0.060452 -0.038675
14.170770 1.000000 0.874922 0.072987 0.054195 0.038347
14.170770 1.000000 0.973119 0.062978 0.060451 -0.038663
14.170780 1.000000 0.874937 0.072986 0.054196 0.038335
14.170780 1.000000 0.973103 0.062980 0.060450 -0.038651
14.170790 1.000000 0.874952 0.072984 0.054197 0.038323
14.170790 1.000000 0.973088 0.062981 0.060449 -0.038638
14.170790 1.000000 0.973088 0.062981 0.060449 -0.038639
14.170800 1.000000 0.874968 0.072982 0.054198 0.038311
14.170800 1.000000 0.973072 0.062983 0.060448 -0.038626
14.170810 1.000000 0.874983 0.072981 0.054199 0.038298
14.170810 1.000000 0.874983 0.072981 0.054199 0.038299
14.170810 1.000000 0.973056 0.062984 0.060447 -0.038614
14.170810 1.000000 0.973057 0.062984 0.060447 -0.038614
14.170820 1.000000 0.874998 0.072979 0.054200 0.038286
14.170820 1.000000 0.973041 0.062986 0.060446 -0.038602
14.170830 1.000000 0.875014 0.072977 0.054201 0.038274
14.170830 1.000000 0.973025 0.062987 0.060445 -0.038590
14.170840 1.000000 0.875029 0.072976 0.054202 0.038262
14.170840 1.000000 0.973009 0.062988 0.060444 -0.038577
14.170840 1.000000 0.973010 0.062988 0.060444 -0.038577
14.170850 1.000000 0.875044 0.072974 0.054203 0.038250
14.170850 1.000000 0.972994 0.062990 0.060443 -0.038565
14.170860 1.000000 0.875059 0.072972 0.054204 0.038238
14.170860 1.000000 0.972978 0.062991 0.060442 -0.038553
14.170870 1.000000 0.875075 0.072971 0.054205 0.038226
14.170870 1.000000 0.972962 0.062993 0.060441 -0.038541
14.170870 1.000000 0.972963 0.062993 0.060441 -0.038541
14.170880 1.000000 0.875090 0.072969 0.054206 0.038214
14.170880 1.000000 0.972947 0.062994 0.060440 -0.038528
14.170890 1.000000 0.875105 0.072967 0.054207 0.038202
14.170890 1.000000 0.972931 0.062996 0.060439 -0.038516
14.170900 1.000000 0.875121 0.072966 0.054208 0.038190
14.170900 1.000000 0.972915 0.062997 0.060438 -0.038504
14.170900 1.000000 0.972916 0.062997 0.060438 -0.038504
14.170910 1.000000 0.875136 0.072964 0.054209 0.038178
14.170910 1.000000 0.972900 0.062999 0.060437 -0.038492
14.170920 1.000000 0.875151 0.072962 0.054210 0.038166
14.170920 1.000000 0.972884 0.063000 0.060436 -0.038479
14.170930 1.000000 0.875167 0.072961 0.054210 0.038154
14.170930 1.000000 0.972868 0.063002 0.060435 -0.038467
14.170940 1.000000 0.875182 0.072959 0.054211 0.038142
14.170940 1.000000 0.972853 0.063003 0.060434 -0.038455
14.170950 1.000000 0.875197 0.072957 0.054212 0.038130
14.170950 1.000000 0.875198 0.072957 0.054212 0.038130
14.170950 1.000000 0.972837 0.063005 0.060432 -0.038442
14.170950 1.000000 0.972837 0.063005 0.060432 -0.038443
14.170960 1.000000 0.875213 0.072956 0.054213 0.038118
14.170960 1.000000 0.972821 0.063006 0.060431 -0.038430
14.170970 1.000000 0.875228 0.072954 0.054214 0.038106
14.170970 1.000000 0.972805 0.063008 0.060430 -0.038418
14.170970 1.000000 0.972806 0.063008 0.060430 -0.038418
14.170980 1.000000 0.875244 0.072952 0.054215 0.038093
14.170980 1.000000 0.972790 0.063009 0.060429 -0.038406
14.170990 1.000000 0.875259 0.072950 0.054216 0.038081
14.170990 1.000000 0.972774 0.063011 0.060428 -0.038393
14.171000 1.000000 0.875274 0.072949 0.054217 0.038069
14.171000 1.000000 0.972758 0.063012 0.060427 -0.038381
14.171010 1.000000 0.875290 0.072947 0.054218 0.038057
14.171010 1.000000 0.972742 0.063014 0.060426 -0.038369
14.171010 1.000000 0.972743 0.063014 0.060426 -0.038369
14.171020 1.000000 0.875305 0.072945 0.054219 0.038045
14.171020 1.000000 0.972727 0.063015 0.060425 -0.038356
14.171020 1.000000 0.972727 0.063015 0.060425 -0.038357
14.171030 1.000000 0.875320 0.072944 0.054220 0.038033
14.171030 1.000000 0.875321 0.072944 0.054220 0.038033
14.171030 1.000000 0.972711 0.063017 0.060424 -0.038344
14.171040 1.000000 0.875336 0.072942 0.054221 0.038021
14.171040 1.000000 0.972695 0.063018 0.060423 -0.038332
14.171050 1.000000 0.875351 0.072940 0.054222 0.038009
14.171050 1.000000 0.972679 0.063020 0.060422 -0.038319
14.171050 1.000000 0.972679 0.063020 0.060422 -0.038320
14.171050 1.000000 0.972680 0.063020 0.060422 -0.038320
14.171060 1.000000 0.875367 0.072939 0.054223 0.037997
14.171060 1.000000 0.972664 0.063021 0.060421 -0.038307
14.171070 1.000000 0.875382 0.072937 0.054224 0.037984
14.171070 1.000000 0.972648 0.063023 0.060420 -0.038295
14.171080 1.000000 0.875398 0.072935 0.054225 0.037972
14.171080 1.000000 0.972632 0.063024 0.060419 -0.038283
14.171090 1.000000 0.875413 0.072934 0.054226 0.037960
14.171090 1.000000 0.972616 0.063026 0.060418 -0.038270
14.171090 1.000000 0.972617 0.063026 0.060418 -0.038270
14.171100 1.000000 0.875428 0.072932 0.054227 0.037948
14.171100 1.000000 0.972601 0.063027 0.060417 -0.038258
14.171110 1.000000 0.875444 0.072930 0.054228 0.037936
14.171110 1.000000 0.972585 0.063029 0.060416 -0.038246
14.171120 1.000000 0.875459 0.072929 0.054228 0.037924
14.171120 1.000000 0.972569 0.063030 0.060415 -0.038233
14.171130 1.000000 0.875475 0.072927 0.054229 0.037912
14.171130 1.000000 0.972553 0.063032 0.060414 -0.038221
14.171140 1.000000 0.875490 0.072925 0.054230 0.037899
14.171140 1.000000 0.875490 0.072925 0.054230 0.037900
14.171140 1.000000 0.972537 0.063033 0.060413 -0.038208
14.171140 1.000000 0.972537 0.063033 0.060413 -0.038209
14.171140 1.000000 0.972538 0.063033 0.060413 -0.038209
14.171150 1.000000 0.875506 0.072923 0.054231 0.037887
14.171150 1.000000 0.972522 0.063035 0.060412 -0.038196
14.171160 1.000000 0.875521 0.072922 0.054232 0.037875
14.171160 1.000000 0.972506 0.063036 0.060411 -0.038184
14.171170 1.000000 0.875537 0.072920 0.054233 0.037863
14.171170 1.000000 0.972490 0.063038 0.060410 -0.038171
14.171180 1.000000 0.875552 0.072918 0.054234 0.037851
14.171180 1.000000 0.972474 0.063039 0.060409 -0.038159
14.171190 1.000000 0.875567 0.072917 0.054235 0.037839
14.171190 1.000000 0.972458 0.063041 0.060407 -0.038147
14.171200 1.000000 0.875583 0.072915 0.054236 0.037826
14.171200 1.000000 0.972442 0.063042 0.060406 -0.038134
14.171200 1.000000 0.972443 0.063042 0.060406 -0.038134
14.171210 1.000000 0.875598 0.072913 0.054237 0.037814
14.171210 1.000000 0.972427 0.063044 0.060405 -0.038122
14.171220 1.000000 0.875614 0.072912 0.054238 0.037802
14.171220 1.000000 0.972411 0.063045 0.060404 -0.038109
14.171220 1.000000 0.972411 0.063045 0.060404 -0.038110
14.171230 1.000000 0.875629 0.072910 0.054239 0.037790
14.171230 1.000000 0.972395 0.063047 0.060403 -0.038097
14.171240 1.000000 0.875645 0.072908 0.054240 0.037778
14.171240 1.000000 0.972379 0.063048 0.060402 -0.038085
14.171250 1.000000 0.875660 0.072906 0.054241 0.037766
14.171250 1.000000 0.972363 0.063050 0.060401 -0.038072
14.171260 1.000000 0.875676 0.072905 0.054242 0.037753
14.171260 1.000000 0.972347 0.063051 0.060400 -0.038060
14.171270 1.000000 0.875691 0.072903 0.054243 0.037741
14.171270 1.000000 0.972331 0.063053 0.060399 -0.038047
14.171270 1.000000 0.972331 0.063053 0.060399 -0.038048
14.171270 1.000000 0.972332 0.063053 0.060399 -0.038048
14.171280 1.000000 0.875707 0.072901 0.054244 0.037729
14.171280 1.000000 0.972316 0.063054 0.060398 -0.038035
14.171290 1.000000 0.875722 0.072900 0.054245 0.037717
14.171290 1.000000 0.875723 0.072900 0.054245 0.037717
14.171290 1.000000 0.972300 0.063056 0.060397 -0.038023
14.171300 1.000000 0.875738 0.072898 0.054246 0.037704
14.171300 1.000000 0.875738 0.072898 0.054246 0.037705
14.171300 1.000000 0.972284 0.063057 0.060396 -0.038010
14.171310 1.000000 0.875754 0.072896 0.054247 0.037692
14.171310 1.000000 0.972268 0.063059 0.060395 -0.037998
14.171320 1.000000 0.875769 0.072895 0.054248 0.037680
14.171320 1.000000 0.972252 0.063060 0.060394 -0.037985
14.171320 1.000000 0.972252 0.063060 0.060394 -0.037986
14.171330 1.000000 0.875785 0.072893 0.054248 0.037668
14.171330 1.000000 0.875785 0.072893 0.054249 0.037668
14.171330 1.000000 0.972236 0.063062 0.060393 -0.037973
14.171340 1.000000 0.875800 0.072891 0.054249 0.037656
14.171340 1.000000 0.972220 0.063063 0.060392 -0.037961
14.171350 1.000000 0.875816 0.072889 0.054250 0.037643
14.171350 1.000000 0.972204 0.063065 0.060391 -0.037948
14.171360 1.000000 0.875831 0.072888 0.054251 0.037631
14.171360 1.000000 0.972188 0.063066 0.060390 -0.037936
14.171370 1.000000 0.875847 0.072886 0.054252 0.037619
14.171370 1.000000 0.972172 0.063068 0.060389 -0.037923
14.171370 1.000000 0.972173 0.063068 0.060389 -0.037923
14.171380 1.000000 0.875862 0.072884 0.054253 0.037607
14.171380 1.000000 0.972156 0.063069 0.060388 -0.037911
14.171380 1.000000 0.972157 0.063069 0.060388 -0.037911
14.171390 1.000000 0.875878 0.072883 0.054254 0.037594
14.171390 1.000000 0.972141 0.063071 0.060386 -0.037898
14.171400 1.000000 0.875894 0.072881 0.054255 0.037582
14.171400 1.000000 0.972125 0.063072 0.060385 -0.037886
14.171410 1.000000 0.875909 0.072879 0.054256 0.037570
14.171410 1.000000 0.972109 0.063074 0.060384 -0.037873
14.171410 1.000000 0.972109 0.063074 0.060384 -0.037874
14.171420 1.000000 0.875925 0.072878 0.054257 0.037558
14.171420 1.000000 0.972093 0.063075 0.060383 -0.037861
14.171430 1.000000 0.875940 0.072876 0.054258 0.037545
14.171430 1.000000 0.972077 0.063077 0.060382 -0.037848
14.171430 1.000000 0.972077 0.063077 0.060382 -0.037849
14.171440 1.000000 0.875956 0.072874 0.054259 0.037533
14.171440 1.000000 0.972061 0.063078 0.060381 -0.037836
14.171450 1.000000 0.875972 0.072872 0.054260 0.037521
14.171450 1.000000 0.972045 0.063080 0.060380 -0.037824
14.171460 1.000000 0.875987 0.072871 0.054261 0.037508
14.171460 1.000000 0.972029 0.063081 0.060379 -0.037811
14.171470 1.000000 0.876003 0.072869 0.054262 0.037496
14.171470 1.000000 0.972013 0.063083 0.060378 -0.037799
14.171480 1.000000 0.876018 0.072867 0.054263 0.037484
14.171480 1.000000 0.971997 0.063084 0.060377 -0.037786
14.171490 1.000000 0.876034 0.072866 0.054264 0.037472
14.171490 1.000000 0.971981 0.063086 0.060376 -0.037774
14.171500 1.000000 0.876050 0.072864 0.054265 0.037459
14.171500 1.000000 0.971965 0.063087 0.060375 -0.037761
14.171510 1.000000 0.876065 0.072862 0.054266 0.037447
14.171510 1.000000 0.971949 0.063089 0.060374 -0.037749
14.171520 1.000000 0.876081 0.072860 0.054267 0.037435
14.171520 1.000000 0.971933 0.063091 0.060373 -0.037736
14.171530 1.000000 0.876097 0.072859 0.054268 0.037422
14.171530 1.000000 0.971917 0.063092 0.060372 -0.037724
14.171540 1.000000 0.876112 0.072857 0.054269 0.037410
14.171540 1.000000 0.971901 0.063094 0.060371 -0.037711
14.171550 1.000000 0.876128 0.072855 0.054270 0.037398
14.171550 1.000000 0.971885 0.063095 0.060370 -0.037699
14.171560 1.000000 0.876144 0.072854 0.054271 0.037385
14.171560 1.000000 0.971869 0.063097 0.060369 -0.037686
14.171570 1.000000 0.876159 0.072852 0.054272 0.037373
14.171570 1.000000 0.971853 0.063098 0.060367 -0.037673
14.171570 1.000000 0.971853 0.063098 0.060367 -0.037674
14.171580 1.000000 0.876175 0.072850 0.054273 0.037361
14.171580 1.000000 0.971837 0.063100 0.060366 -0.037661
14.171590 1.000000 0.876191 0.072848 0.054273 0.037348
14.171590 1.000000 0.971821 0.063101 0.060365 -0.037648
14.171590 1.000000 0.971821 0.063101 0.060365 -0.037649
14.171600 1.000000 0.876206 0.072847 0.054274 0.037336
14.171600 1.000000 0.971805 0.063103 0.060364 -0.037636
14.171610 1.000000 0.876222 0.072845 0.054275 0.037324
14.171610 1.000000 0.971789 0.063104 0.060363 -0.037623
14.171620 1.000000 0.876238 0.072843 0.054276 0.037311
14.171620 1.000000 0.971773 0.063106 0.060362 -0.037611
14.171630 1.000000 0.876253 0.072842 0.054277 0.037299
14.171630 1.000000 0.971757 0.063107 0.060361 -0.037598
14.171640 1.000000 0.876269 0.072840 0.054278 0.037287
14.171640 1.000000 0.971740 0.063109 0.060360 -0.037586
14.171640 1.000000 0.971741 0.063109 0.060360 -0.037586
14.171650 1.000000 0.876285 0.072838 0.054279 0.037274
14.171650 1.000000 0.971724 0.063110 0.060359 -0.037573
14.171650 1.000000 0.971725 0.063110 0.060359 -0.037573
14.171660 1.000000 0.876301 0.072836 0.054280 0.037262
14.171660 1.000000 0.971708 0.063112 0.060358 -0.037561
14.171670 1.000000 0.876316 0.072835 0.054281 0.037250
14.171670 1.000000 0.971692 0.063113 0.060357 -0.037548
14.171680 1.000000 0.876332 0.072833 0.054282 0.037237
14.171680 1.000000 0.971676 0.063115 0.060356 -0.037535
14.171680 1.000000 0.971676 0.063115 0.060356 -0.037536
14.171690 1.000000 0.876348 0.072831 0.054283 0.037225
14.171690 1.000000 0.971660 0.063116 0.060355 -0.037523
14.171700 1.000000 0.876363 0.072829 0.054284 0.037212
14.171700 1.000000 0.876364 0.072829 0.054284 0.037212
14.171700 1.000000 0.971644 0.063118 0.060354 -0.037510
14.171710 1.000000 0.876379 0.072828 0.054285 0.037200
14.171710 1.000000 0.971628 0.063119 0.060353 -0.037498
14.171720 1.000000 0.876395 0.072826 0.054286 0.037188
14.171720 1.000000 0.971612 0.063121 0.060352 -0.037485
14.171730 1.000000 0.876411 0.072824 0.054287 0.037175
14.171730 1.000000 0.971596 0.063122 0.060351 -0.037473
14.171730 1.000000 0.971596 0.063123 0.060351 -0.037472
14.171730 1.000000 0.971596 0.063123 0.060351 -0.037473
14.171740 1.000000 0.876426 0.072823 0.054288 0.037163
14.171740 1.000000 0.876427 0.072823 0.054288 0.037163
14.171740 1.000000 0.971579 0.063124 0.060349 -0.037460
14.171740 1.000000 0.971580 0.063124 0.060349 -0.037460
14.171750 1.000000 0.876442 0.072821 0.054289 0.037150
14.171750 1.000000 0.876442 0.072821 0.054289 0.037151
14.171750 1.000000 0.971563 0.063126 0.060348 -0.037447
14.171750 1.000000 0.971564 0.063126 0.060348 -0.037447
14.171760 1.000000 0.876458 0.072819 0.054290 0.037138
14.171760 1.000000 0.971547 0.063127 0.060347 -0.037435
14.171770 1.000000 0.876474 0.072817 0.054291 0.037126
14.171770 1.000000 0.971531 0.063129 0.060346 -0.037422
14.171780 1.000000 0.876490 0.072816 0.054292 0.037113
14.171780 1.000000 0.971515 0.063130 0.060345 -0.037409
14.171780 1.000000 0.971515 0.063130 0.060345 -0.037410
14.171790 1.000000 0.876505 0.072814 0.054293 0.037101
14.171790 1.000000 0.971499 0.063132 0.060344 -0.037397
14.171800 1.000000 0.876521 0.072812 0.054294 0.037088
14.171800 1.000000 0.971483 0.063133 0.060343 -0.037384
