"","x"
"78","ENSG00000095752"
"79","ENSG00000117152"
"80","ENSG00000163110"
"81","ENSG00000176697"
"82","ENSG00000169908"
"83","ENSG00000130720"
"84","ENSG00000178882"
"85","ENSG00000131737"
"86","ENSG00000267108"
"87","ENSG00000197614"
"88","ENSG00000144063"
"89","ENSG00000082196"
"90","ENSG00000187193"
"91","ENSG00000158050"
"92","ENSG00000187498"
"93","ENSG00000113389"
"94","ENSG00000107796"
"95","ENSG00000187123"
"96","ENSG00000152049"
"97","ENSG00000072163"
"98","ENSG00000131016"
"99","ENSG00000137573"
"100","ENSG00000212724"
"101","ENSG00000095383"
"102","ENSG00000103257"
"103","ENSG00000144355"
"104","ENSG00000162630"
"105","ENSG00000176971"
"106","ENSG00000213190"
"107","ENSG00000197905"
"108","ENSG00000118503"
"109","ENSG00000143816"
"110","ENSG00000099849"
"111","ENSG00000163431"
"112","ENSG00000244486"
"113","ENSG00000185760"
"114","ENSG00000151414"
"115","ENSG00000184160"
"116","ENSG00000170390"
"117","ENSG00000074590"
"118","ENSG00000120885"
"119","ENSG00000213763"
"120","ENSG00000162840"
"121","ENSG00000279118"
"122","ENSG00000116106"
"123","ENSG00000100292"
"124","ENSG00000221852"
"125","ENSG00000235065"
"126","ENSG00000219438"
"127","ENSG00000176928"
"128","ENSG00000074181"
"129","ENSG00000165617"
"130","ENSG00000169715"
"131","ENSG00000138623"
"132","ENSG00000177425"
"133","ENSG00000196196"
"134","ENSG00000170214"
"135","ENSG00000149591"
"136","ENSG00000164484"
"137","ENSG00000119280"
"138","ENSG00000181649"
"139","ENSG00000221869"
"140","ENSG00000198542"
"141","ENSG00000115902"
"142","ENSG00000126562"
"143","ENSG00000189129"
"144","ENSG00000132563"
"145","ENSG00000102554"
"146","ENSG00000179715"
"147","ENSG00000135074"
"148","ENSG00000276529"
"149","ENSG00000172201"
"150","ENSG00000107872"
"151","ENSG00000134871"
"152","ENSG00000168497"
"153","ENSG00000164023"
"154","ENSG00000243449"
"155","ENSG00000176641"
"156","ENSG00000203805"
"157","ENSG00000131015"
"158","ENSG00000159176"
"159","ENSG00000113070"
"160","ENSG00000122786"
"161","ENSG00000235225"
"162","ENSG00000115641"
"163","ENSG00000157168"
"164","ENSG00000179456"
"165","ENSG00000125148"
"166","ENSG00000134824"
"167","ENSG00000114251"
"168","ENSG00000183023"
"169","ENSG00000244586"
"170","ENSG00000177283"
"171","ENSG00000063660"
"172","ENSG00000130164"
"173","ENSG00000139874"
"174","ENSG00000128510"
"175","ENSG00000164211"
"176","ENSG00000276107"
"177","ENSG00000253746"
"178","ENSG00000166741"
"179","ENSG00000103942"
"180","ENSG00000149596"
"181","ENSG00000266402"
"182","ENSG00000244300"
"183","ENSG00000116133"
"184","ENSG00000224189"
"185","ENSG00000260549"
"186","ENSG00000142627"
"187","ENSG00000107984"
"188","ENSG00000229619"
"189","ENSG00000172893"
"190","ENSG00000169710"
"191","ENSG00000103489"
"192","ENSG00000224080"
"193","ENSG00000182809"
"194","ENSG00000236319"
"195","ENSG00000178031"
"196","ENSG00000198108"
"197","ENSG00000262814"
"198","ENSG00000145861"
"199","ENSG00000175505"
"200","ENSG00000259146"
"201","ENSG00000105464"
"202","ENSG00000211455"
"203","ENSG00000177542"
"204","ENSG00000148344"
"205","ENSG00000225614"
"206","ENSG00000130176"
"207","ENSG00000132185"
"208","ENSG00000092820"
"209","ENSG00000173156"
"210","ENSG00000158859"
"211","ENSG00000183688"
"212","ENSG00000184227"
"213","ENSG00000203721"
"214","ENSG00000096696"
"215","ENSG00000100116"
"216","ENSG00000188191"
"217","ENSG00000149582"
"218","ENSG00000115758"
"219","ENSG00000137267"
"220","ENSG00000079482"
"221","ENSG00000119986"
"222","ENSG00000115844"
"223","ENSG00000213026"
"224","ENSG00000253953"
"225","ENSG00000178531"
"226","ENSG00000196526"
"227","ENSG00000137331"
"228","ENSG00000145284"
"229","ENSG00000123989"
"230","ENSG00000006015"
"231","ENSG00000185483"
"232","ENSG00000127564"
"233","ENSG00000135048"
"234","ENSG00000166002"
"235","ENSG00000148841"
"236","ENSG00000004776"
"237","ENSG00000213293"
"238","ENSG00000181751"
"239","ENSG00000253954"
"240","ENSG00000070423"
"241","ENSG00000130734"
"242","ENSG00000198517"
"243","ENSG00000168003"
"244","ENSG00000101460"
"245","ENSG00000138771"
"246","ENSG00000227081"
"247","ENSG00000147119"
"248","ENSG00000221955"
"249","ENSG00000126822"
"250","ENSG00000172137"
"251","ENSG00000232679"
"252","ENSG00000222022"
"253","ENSG00000222032"
"254","ENSG00000118785"
"255","ENSG00000164283"
"256","ENSG00000249992"
"257","ENSG00000250657"
"258","ENSG00000162595"
"259","ENSG00000145358"
"260","ENSG00000064300"
"261","ENSG00000085117"
"262","ENSG00000123689"
"263","ENSG00000197632"
"264","ENSG00000236824"
"265","ENSG00000069482"
"266","ENSG00000093009"
"267","ENSG00000145040"
"268","ENSG00000172159"
"269","ENSG00000213025"
"270","ENSG00000171208"
"271","ENSG00000174371"
"272","ENSG00000178999"
"273","ENSG00000221818"
"274","ENSG00000175063"
"275","ENSG00000075702"
"276","ENSG00000141682"
"277","ENSG00000109674"
"278","ENSG00000146670"
"279","ENSG00000154839"
"280","ENSG00000197299"
"281","ENSG00000120217"
"282","ENSG00000085840"
"283","ENSG00000237649"
"284","ENSG00000085999"
"285","ENSG00000065328"
"286","ENSG00000186185"
"287","ENSG00000167513"
"288","ENSG00000169429"
"289","ENSG00000143476"
"290","ENSG00000092853"
"291","ENSG00000131470"
"292","ENSG00000166851"
"293","ENSG00000134690"
"294","ENSG00000177602"
"295","ENSG00000121152"
"296","ENSG00000109805"
"297","ENSG00000169607"
"298","ENSG00000171848"
"299","ENSG00000116701"
"300","ENSG00000117399"
"301","ENSG00000186871"
"302","ENSG00000163814"
"303","ENSG00000137310"
"304","ENSG00000146410"
"305","ENSG00000171320"
"306","ENSG00000123485"
"307","ENSG00000165891"
"308","ENSG00000183715"
"309","ENSG00000136928"
"310","ENSG00000135476"
"311","ENSG00000131153"
"312","ENSG00000129173"
"313","ENSG00000075218"
"314","ENSG00000165490"
"315","ENSG00000129810"
"316","ENSG00000168496"
"317","ENSG00000101412"
"318","ENSG00000114270"
"319","ENSG00000091651"
"320","ENSG00000161888"
"321","ENSG00000013810"
"322","ENSG00000142945"
"323","ENSG00000077152"
"324","ENSG00000162063"
"325","ENSG00000165480"
"326","ENSG00000164045"
"327","ENSG00000090889"
"328","ENSG00000100629"
"329","ENSG00000214357"
"330","ENSG00000187741"
"331","ENSG00000156970"
"332","ENSG00000143942"
"333","ENSG00000051341"
"334","ENSG00000104722"
"335","ENSG00000189057"
"336","ENSG00000111247"
"337","ENSG00000076382"
"338","ENSG00000106366"
"339","ENSG00000122952"
"340","ENSG00000170312"
"341","ENSG00000152253"
"342","ENSG00000142731"
"343","ENSG00000087586"
"344","ENSG00000227440"
"345","ENSG00000196584"
"346","ENSG00000094804"
"347","ENSG00000154920"
"348","ENSG00000071539"
"349","ENSG00000162062"
"350","ENSG00000101945"
"351","ENSG00000186193"
"352","ENSG00000035499"
"353","ENSG00000105011"
"354","ENSG00000080986"
"355","ENSG00000127423"
"356","ENSG00000171241"
"357","ENSG00000242147"
"358","ENSG00000101447"
"359","ENSG00000088325"
"360","ENSG00000135451"
"361","ENSG00000165304"
"362","ENSG00000127586"
"363","ENSG00000149503"
"364","ENSG00000102384"
"365","ENSG00000148773"
"366","ENSG00000101057"
"367","ENSG00000143228"
"368","ENSG00000011426"
"369","ENSG00000079616"
"370","ENSG00000185347"
"371","ENSG00000169679"
"372","ENSG00000267541"
"373","ENSG00000131747"
"374","ENSG00000131351"
"375","ENSG00000183856"
"376","ENSG00000168078"
"377","ENSG00000151725"
"378","ENSG00000115163"
"379","ENSG00000182481"
"380","ENSG00000160957"
"381","ENSG00000111665"
"382","ENSG00000144554"
"383","ENSG00000121211"
"384","ENSG00000123473"
"385","ENSG00000112742"
"386","ENSG00000167670"
"387","ENSG00000178773"
"388","ENSG00000051180"
"389","ENSG00000241634"
"390","ENSG00000198056"
"391","ENSG00000198805"
"392","ENSG00000117650"
"393","ENSG00000072571"
"394","ENSG00000133119"
"395","ENSG00000125319"
"396","ENSG00000184661"
"397","ENSG00000186638"
"398","ENSG00000158402"
"399","ENSG00000179750"
"400","ENSG00000164087"
"401","ENSG00000197106"
"402","ENSG00000068489"
"403","ENSG00000092470"
"404","ENSG00000140525"
"405","ENSG00000163808"
"406","ENSG00000012048"
"407","ENSG00000173207"
"408","ENSG00000181938"
"409","ENSG00000123975"
"410","ENSG00000276043"
"411","ENSG00000134057"
"412","ENSG00000112029"
"413","ENSG00000137812"
"414","ENSG00000175567"
"415","ENSG00000183763"
"416","ENSG00000167747"
"417","ENSG00000138160"
"418","ENSG00000089685"
"419","ENSG00000117724"
"420","ENSG00000108106"
"421","ENSG00000169750"
"422","ENSG00000154928"
"423","ENSG00000182871"
"424","ENSG00000138180"
"425","ENSG00000164171"
"426","ENSG00000166396"
"427","ENSG00000149548"
"428","ENSG00000163507"
"429","ENSG00000170779"
"430","ENSG00000128944"
"431","ENSG00000172927"
"432","ENSG00000138778"
"433","ENSG00000137807"
"434","ENSG00000121621"
"435","ENSG00000073111"
"436","ENSG00000118193"
"437","ENSG00000257331"
"438","ENSG00000138092"
"439","ENSG00000231290"
"440","ENSG00000161800"
"441","ENSG00000125885"
"442","ENSG00000100162"
"443","ENSG00000101003"
"444","ENSG00000111602"
"445","ENSG00000213347"
"446","ENSG00000100297"
"447","ENSG00000123219"
"448","ENSG00000104783"
"449","ENSG00000198768"
"450","ENSG00000024526"
"451","ENSG00000213551"
"452","ENSG00000100479"
"453","ENSG00000175305"
"454","ENSG00000256663"
"455","ENSG00000080573"
"456","ENSG00000221829"
"457","ENSG00000182667"
"458","ENSG00000157456"
"459","ENSG00000156802"
"460","ENSG00000160886"
"461","ENSG00000159259"
"462","ENSG00000265415"
"463","ENSG00000011422"
"464","ENSG00000163235"
"465","ENSG00000080839"
"466","ENSG00000066279"
"467","ENSG00000188486"
"468","ENSG00000164109"
"469","ENSG00000136492"
"470","ENSG00000164611"
"471","ENSG00000139618"
"472","ENSG00000106537"
"473","ENSG00000196878"
"474","ENSG00000126787"
"475","ENSG00000171793"
"476","ENSG00000165244"
"477","ENSG00000113368"
"478","ENSG00000106089"
"479","ENSG00000149256"
"480","ENSG00000166508"
"481","ENSG00000184162"
"482","ENSG00000231007"
"483","ENSG00000198826"
"484","ENSG00000146918"
"485","ENSG00000162073"
"486","ENSG00000143127"
"487","ENSG00000173546"
"488","ENSG00000251281"
"489","ENSG00000182378"
"490","ENSG00000175592"
"491","ENSG00000062822"
"492","ENSG00000166803"
"493","ENSG00000105486"
"494","ENSG00000112759"
"495","ENSG00000161692"
"496","ENSG00000145386"
"497","ENSG00000103995"
"498","ENSG00000138376"
"499","ENSG00000144354"
"500","ENSG00000171033"
"501","ENSG00000163535"
"502","ENSG00000112312"
"503","ENSG00000166562"
"504","ENSG00000091409"
"505","ENSG00000049541"
"506","ENSG00000198554"
"507","ENSG00000183814"
"508","ENSG00000139734"
"509","ENSG00000000460"
"510","ENSG00000160298"
"511","ENSG00000233966"
"512","ENSG00000147536"
"513","ENSG00000160447"
"514","ENSG00000261061"
"515","ENSG00000187266"
"516","ENSG00000241749"
"517","ENSG00000156113"
"518","ENSG00000248641"
"519","ENSG00000160949"
"520","ENSG00000164687"
"521","ENSG00000164032"
"522","ENSG00000138346"
"523","ENSG00000104738"
"524","ENSG00000164674"
"525","ENSG00000112118"
"526","ENSG00000203760"
"527","ENSG00000138182"
"528","ENSG00000167034"
"529","ENSG00000119969"
"530","ENSG00000271936"
"531","ENSG00000121068"
"532","ENSG00000175643"
"533","ENSG00000104147"
"534","ENSG00000136108"
"535","ENSG00000136982"
"536","ENSG00000130695"
"537","ENSG00000144959"
"538","ENSG00000100749"
"539","ENSG00000118655"
"540","ENSG00000151503"
"541","ENSG00000134222"
"542","ENSG00000137309"
"543","ENSG00000187678"
"544","ENSG00000169258"
"545","ENSG00000176208"
"546","ENSG00000168061"
"547","ENSG00000232387"
"548","ENSG00000182379"
"549","ENSG00000163918"
"550","ENSG00000129355"
"551","ENSG00000226986"
"552","ENSG00000157870"
"553","ENSG00000013573"
"554","ENSG00000156136"
"555","ENSG00000181544"
"556","ENSG00000230082"
"557","ENSG00000120334"
"558","ENSG00000166451"
"559","ENSG00000106462"
"560","ENSG00000120539"
"561","ENSG00000197646"
"562","ENSG00000178718"
"563","ENSG00000100526"
"564","ENSG00000122966"
"565","ENSG00000058804"
"566","ENSG00000167900"
"567","ENSG00000176890"
"568","ENSG00000111186"
"569","ENSG00000165501"
"570","ENSG00000123146"
"571","ENSG00000126453"
"572","ENSG00000128805"
"573","ENSG00000123374"
"574","ENSG00000006634"
"575","ENSG00000114346"
"576","ENSG00000129195"
"577","ENSG00000138658"
"578","ENSG00000255014"
"579","ENSG00000184445"
"580","ENSG00000179431"
"581","ENSG00000188229"
"582","ENSG00000167553"
"583","ENSG00000205639"
"584","ENSG00000171488"
"585","ENSG00000135905"
"586","ENSG00000172244"
"587","ENSG00000185361"
"588","ENSG00000137404"
"589","ENSG00000167799"
"590","ENSG00000168476"
"591","ENSG00000147509"
"592","ENSG00000100739"
"593","ENSG00000004660"
"594","ENSG00000079156"
"595","ENSG00000132646"
"596","ENSG00000029153"
"597","ENSG00000120802"
"598","ENSG00000097021"
"599","ENSG00000278259"
"600","ENSG00000151849"
"601","ENSG00000017483"
"602","ENSG00000111331"
"603","ENSG00000121236"
"604","ENSG00000177084"
"605","ENSG00000139354"
"606","ENSG00000184992"
"607","ENSG00000111445"
"608","ENSG00000167325"
"609","ENSG00000105976"
"610","ENSG00000114529"
"611","ENSG00000153551"
"612","ENSG00000246763"
"613","ENSG00000102007"
"614","ENSG00000173926"
"615","ENSG00000025770"
"616","ENSG00000185480"
"617","ENSG00000170961"
"618","ENSG00000138780"
"619","ENSG00000161980"
"620","ENSG00000115648"
"621","ENSG00000128228"
"622","ENSG00000168393"
"623","ENSG00000123136"
"624","ENSG00000168411"
"625","ENSG00000029993"
"626","ENSG00000109685"
"627","ENSG00000070950"
"628","ENSG00000280435"
"629","ENSG00000185697"
"630","ENSG00000163002"
"631","ENSG00000132688"
"632","ENSG00000128973"
"633","ENSG00000149636"
"634","ENSG00000097046"
"635","ENSG00000132436"
"636","ENSG00000149948"
"637","ENSG00000125898"
"638","ENSG00000130816"
"639","ENSG00000141499"
"640","ENSG00000148459"
"641","ENSG00000136824"
"642","ENSG00000176619"
"643","ENSG00000149929"
"644","ENSG00000218502"
"645","ENSG00000164104"
"646","ENSG00000214706"
"647","ENSG00000131462"
"648","ENSG00000111206"
"649","ENSG00000100401"
"650","ENSG00000140534"
"651","ENSG00000169689"
"652","ENSG00000142197"
"653","ENSG00000189320"
"654","ENSG00000101868"
"655","ENSG00000163923"
"656","ENSG00000174442"
"657","ENSG00000166845"
"658","ENSG00000159055"
"659","ENSG00000261786"
"660","ENSG00000198331"
"661","ENSG00000005884"
"662","ENSG00000180537"
"663","ENSG00000261236"
"664","ENSG00000116830"
"665","ENSG00000100714"
"666","ENSG00000159231"
"667","ENSG00000124207"
"668","ENSG00000112984"
"669","ENSG00000065809"
"670","ENSG00000075131"
"671","ENSG00000122483"
"672","ENSG00000197696"
"673","ENSG00000171889"
"674","ENSG00000124191"
"675","ENSG00000235698"
"676","ENSG00000184207"
"677","ENSG00000145555"
"678","ENSG00000065054"
"679","ENSG00000187951"
"680","ENSG00000125871"
"681","ENSG00000136122"
"682","ENSG00000166881"
"683","ENSG00000113810"
"684","ENSG00000051596"
"685","ENSG00000129484"
"686","ENSG00000259207"
"687","ENSG00000267279"
"688","ENSG00000110987"
"689","ENSG00000010292"
"690","ENSG00000173848"
"691","ENSG00000172009"
"692","ENSG00000160233"
"693","ENSG00000031691"
"694","ENSG00000134809"
"695","ENSG00000072501"
"696","ENSG00000099901"
"697","ENSG00000162616"
"698","ENSG00000074416"
"699","ENSG00000107404"
"700","ENSG00000119640"
"701","ENSG00000222041"
"702","ENSG00000197415"
"703","ENSG00000213390"
"704","ENSG00000233155"
"705","ENSG00000117632"
"706","ENSG00000138675"
"707","ENSG00000119403"
"708","ENSG00000184220"
"709","ENSG00000244405"
"710","ENSG00000130052"
"711","ENSG00000079462"
"712","ENSG00000242951"
"713","ENSG00000164053"
"714","ENSG00000131944"
"715","ENSG00000175352"
"716","ENSG00000236603"
"717","ENSG00000128965"
"718","ENSG00000197785"
"719","ENSG00000155561"
"720","ENSG00000077514"
"721","ENSG00000100036"
"722","ENSG00000279415"
"723","ENSG00000183876"
"724","ENSG00000147100"
"725","ENSG00000151287"
"726","ENSG00000159208"
"727","ENSG00000111252"
"728","ENSG00000150753"
"729","ENSG00000135045"
"730","ENSG00000153044"
"731","ENSG00000102096"
"732","ENSG00000130204"
"733","ENSG00000108854"
"734","ENSG00000169683"
"735","ENSG00000175166"
"736","ENSG00000197457"
"737","ENSG00000188807"
"738","ENSG00000185340"
"739","ENSG00000104356"
"740","ENSG00000136158"
"741","ENSG00000158246"
"742","ENSG00000170515"
"743","ENSG00000130193"
"744","ENSG00000173540"
"745","ENSG00000110104"
"746","ENSG00000205208"
"747","ENSG00000178295"
"748","ENSG00000128567"
"749","ENSG00000186577"
"750","ENSG00000101224"
"751","ENSG00000164929"
"752","ENSG00000261461"
"753","ENSG00000138166"
"754","ENSG00000049246"
"755","ENSG00000101333"
"756","ENSG00000187790"
"757","ENSG00000213082"
"758","ENSG00000159147"
"759","ENSG00000162607"
"760","ENSG00000168528"
"761","ENSG00000228305"
"762","ENSG00000167114"
"763","ENSG00000092445"
"764","ENSG00000149554"
"765","ENSG00000178921"
"766","ENSG00000100558"
"767","ENSG00000188985"
"768","ENSG00000129028"
"769","ENSG00000174136"
"770","ENSG00000123416"
"771","ENSG00000144136"
"772","ENSG00000148019"
"773","ENSG00000228716"
"774","ENSG00000170545"
"775","ENSG00000120699"
"776","ENSG00000105738"
"777","ENSG00000197451"
"778","ENSG00000185262"
"779","ENSG00000160193"
"780","ENSG00000001461"
"781","ENSG00000140451"
"782","ENSG00000110092"
"783","ENSG00000117308"
"784","ENSG00000172613"
"785","ENSG00000163170"
"786","ENSG00000172336"
"787","ENSG00000109084"
"788","ENSG00000125450"
"789","ENSG00000167393"
"790","ENSG00000005189"
"791","ENSG00000080493"
"792","ENSG00000004478"
"793","ENSG00000105755"
"794","ENSG00000247077"
"795","ENSG00000053372"
"796","ENSG00000170540"
"797","ENSG00000107672"
"798","ENSG00000101361"
"799","ENSG00000267577"
"800","ENSG00000204899"
"801","ENSG00000133816"
"802","ENSG00000249115"
"803","ENSG00000125912"
"804","ENSG00000134775"
"805","ENSG00000254013"
"806","ENSG00000106077"
"807","ENSG00000198113"
"808","ENSG00000184995"
"809","ENSG00000076003"
"810","ENSG00000164430"
"811","ENSG00000132773"
"812","ENSG00000224837"
"813","ENSG00000158710"
"814","ENSG00000106829"
"815","ENSG00000214182"
"816","ENSG00000179958"
"817","ENSG00000161036"
"818","ENSG00000181218"
"819","ENSG00000116396"
"820","ENSG00000070814"
"821","ENSG00000239672"
"822","ENSG00000214391"
"823","ENSG00000253676"
"824","ENSG00000189308"
"825","ENSG00000130520"
"826","ENSG00000116120"
"827","ENSG00000117748"
"828","ENSG00000229944"
"829","ENSG00000132017"
"830","ENSG00000160352"
"831","ENSG00000145375"
"832","ENSG00000169594"
"833","ENSG00000170089"
"834","ENSG00000140526"
"835","ENSG00000004777"
"836","ENSG00000100304"
"837","ENSG00000254093"
"838","ENSG00000116649"
"839","ENSG00000185972"
"840","ENSG00000176225"
"841","ENSG00000134291"
"842","ENSG00000151247"
"843","ENSG00000144583"
"844","ENSG00000184635"
"845","ENSG00000117155"
"846","ENSG00000001460"
"847","ENSG00000151474"
"848","ENSG00000042088"
"849","ENSG00000099377"
"850","ENSG00000132341"
"851","ENSG00000005022"
"852","ENSG00000127191"
"853","ENSG00000102359"
"854","ENSG00000108559"
"855","ENSG00000121957"
"856","ENSG00000138495"
"857","ENSG00000132361"
"858","ENSG00000163701"
"859","ENSG00000175550"
"860","ENSG00000029639"
"861","ENSG00000103121"
"862","ENSG00000175216"
"863","ENSG00000100147"
"864","ENSG00000125835"
"865","ENSG00000213185"
"866","ENSG00000242265"
"867","ENSG00000196230"
"868","ENSG00000012963"
"869","ENSG00000187514"
"870","ENSG00000172889"
"871","ENSG00000216657"
"872","ENSG00000123505"
"873","ENSG00000139514"
"874","ENSG00000254858"
"875","ENSG00000183684"
"876","ENSG00000167523"
"877","ENSG00000112039"
"878","ENSG00000089327"
"879","ENSG00000102900"
"880","ENSG00000176974"
"881","ENSG00000148291"
"882","ENSG00000255964"
"883","ENSG00000145715"
"884","ENSG00000083720"
"885","ENSG00000173457"
"886","ENSG00000213024"
"887","ENSG00000232241"
"888","ENSG00000067057"
"889","ENSG00000128708"
"890","ENSG00000174775"
"891","ENSG00000230457"
"892","ENSG00000173456"
"893","ENSG00000166825"
"894","ENSG00000127589"
"895","ENSG00000063854"
"896","ENSG00000197744"
"897","ENSG00000167136"
"898","ENSG00000264350"
"899","ENSG00000179967"
"900","ENSG00000130669"
"901","ENSG00000145220"
"902","ENSG00000120647"
"903","ENSG00000179091"
"904","ENSG00000266709"
"905","ENSG00000156110"
"906","ENSG00000103449"
"907","ENSG00000117593"
"908","ENSG00000256268"
"909","ENSG00000255717"
"910","ENSG00000188522"
"911","ENSG00000173530"
"912","ENSG00000082212"
"913","ENSG00000204856"
"914","ENSG00000128059"
"915","ENSG00000237190"
"916","ENSG00000143314"
"917","ENSG00000154127"
"918","ENSG00000110427"
"919","ENSG00000135318"
"920","ENSG00000173621"
"921","ENSG00000258645"
"922","ENSG00000107833"
"923","ENSG00000147459"
"924","ENSG00000132967"
"925","ENSG00000111581"
"926","ENSG00000111671"
"927","ENSG00000189159"
"928","ENSG00000145912"
"929","ENSG00000147874"
"930","ENSG00000198055"
"931","ENSG00000179041"
"932","ENSG00000113569"
"933","ENSG00000168439"
"934","ENSG00000156381"
"935","ENSG00000101220"
"936","ENSG00000170037"
"937","ENSG00000130713"
"938","ENSG00000142227"
"939","ENSG00000100726"
"940","ENSG00000164002"
"941","ENSG00000141560"
"942","ENSG00000126216"
"943","ENSG00000057019"
"944","ENSG00000267321"
"945","ENSG00000110400"
"946","ENSG00000116670"
"947","ENSG00000164949"
"948","ENSG00000188976"
"949","ENSG00000169230"
"950","ENSG00000143977"
"951","ENSG00000206053"
"952","ENSG00000213430"
"953","ENSG00000163781"
"954","ENSG00000162129"
"955","ENSG00000253626"
"956","ENSG00000237973"
"957","ENSG00000112578"
"958","ENSG00000165724"
"959","ENSG00000188827"
"960","ENSG00000040275"
"961","ENSG00000076356"
"962","ENSG00000154473"
"963","ENSG00000132383"
"964","ENSG00000144381"
"965","ENSG00000204394"
"966","ENSG00000152455"
"967","ENSG00000164889"
"968","ENSG00000100908"
"969","ENSG00000065882"
"970","ENSG00000067798"
"971","ENSG00000115884"
"972","ENSG00000149380"
"973","ENSG00000204392"
"974","ENSG00000116161"
"975","ENSG00000255135"
"976","ENSG00000112576"
"977","ENSG00000172590"
"978","ENSG00000178105"
"979","ENSG00000214367"
"980","ENSG00000116237"
"981","ENSG00000105750"
"982","ENSG00000106144"
"983","ENSG00000174996"
"984","ENSG00000183963"
"985","ENSG00000117410"
"986","ENSG00000128591"
"987","ENSG00000149269"
"988","ENSG00000132780"
"989","ENSG00000148803"
"990","ENSG00000167130"
"991","ENSG00000170468"
"992","ENSG00000186767"
"993","ENSG00000139318"
"994","ENSG00000176014"
"995","ENSG00000255198"
"996","ENSG00000151466"
"997","ENSG00000235162"
"998","ENSG00000154027"
"999","ENSG00000158006"
"1000","ENSG00000105325"
"1001","ENSG00000171960"
"1002","ENSG00000183207"
"1003","ENSG00000162746"
"1004","ENSG00000095319"
"1005","ENSG00000214973"
"1006","ENSG00000196290"
"1007","ENSG00000132507"
"1008","ENSG00000102172"
"1009","ENSG00000096433"
"1010","ENSG00000198937"
"1011","ENSG00000064393"
"1012","ENSG00000139629"
"1013","ENSG00000179071"
"1014","ENSG00000143793"
"1015","ENSG00000119333"
"1016","ENSG00000152127"
"1017","ENSG00000106628"
"1018","ENSG00000196611"
"1019","ENSG00000123496"
"1020","ENSG00000247627"
"1021","ENSG00000123243"
"1022","ENSG00000262406"
"1023","ENSG00000149968"
"1024","ENSG00000132854"
"1025","ENSG00000123500"
"1026","ENSG00000154451"
"1027","ENSG00000212232"
"1028","ENSG00000189001"
"1029","ENSG00000135111"
"1030","ENSG00000204291"
"1031","ENSG00000188015"
"1032","ENSG00000121898"
"1033","ENSG00000004799"
"1034","ENSG00000230037"
"1035","ENSG00000228169"
"1036","ENSG00000162745"
"1037","ENSG00000153132"
"1038","ENSG00000223984"
"1039","ENSG00000095303"
"1040","ENSG00000198959"
"1041","ENSG00000110203"
"1042","ENSG00000095209"
"1043","ENSG00000107159"
"1044","ENSG00000172061"
"1045","ENSG00000234883"
"1046","ENSG00000143786"
"1047","ENSG00000001561"
"1048","ENSG00000236552"
"1049","ENSG00000057657"
"1050","ENSG00000251235"
"1051","ENSG00000111348"
"1052","ENSG00000105889"
"1053","ENSG00000197635"
"1054","ENSG00000165171"
"1055","ENSG00000213684"
"1056","ENSG00000132386"
"1057","ENSG00000282886"
"1058","ENSG00000066629"
"1059","ENSG00000233117"
"1060","ENSG00000187688"
"1061","ENSG00000108001"
"1062","ENSG00000108960"
"1063","ENSG00000197321"
"1064","ENSG00000119714"
"1065","ENSG00000226138"
"1066","ENSG00000142856"
"1067","ENSG00000238041"
"1068","ENSG00000106034"
"1069","ENSG00000139289"
"1070","ENSG00000092140"
