"","x"
"155","ENSG00000177363"
"156","ENSG00000204291"
"157","ENSG00000226992"
"158","ENSG00000220842"
"159","ENSG00000136960"
"160","ENSG00000136999"
"161","ENSG00000230037"
"162","ENSG00000196139"
"163","ENSG00000172348"
"164","ENSG00000154721"
"165","ENSG00000110852"
"166","ENSG00000056736"
"167","ENSG00000225475"
"168","ENSG00000048740"
"169","ENSG00000137752"
"170","ENSG00000143387"
"171","ENSG00000159403"
"172","ENSG00000176907"
"173","ENSG00000139679"
"174","ENSG00000204634"
"175","ENSG00000201207"
"176","ENSG00000132386"
"177","ENSG00000161544"
"178","ENSG00000138944"
"179","ENSG00000011465"
"180","ENSG00000143196"
"181","ENSG00000132854"
"182","ENSG00000113369"
"183","ENSG00000163815"
"184","ENSG00000162493"
"185","ENSG00000196549"
"186","ENSG00000136040"
"187","ENSG00000167191"
"188","ENSG00000161249"
"189","ENSG00000144476"
"190","ENSG00000104081"
"191","ENSG00000197766"
"192","ENSG00000262406"
"193","ENSG00000165029"
"194","ENSG00000123496"
"195","ENSG00000138669"
"196","ENSG00000271605"
"197","ENSG00000196611"
"198","ENSG00000250722"
"199","ENSG00000129048"
"200","ENSG00000189058"
"201","ENSG00000078725"
"202","ENSG00000004799"
"203","ENSG00000197635"
"204","ENSG00000064205"
"205","ENSG00000065320"
"206","ENSG00000118898"
"207","ENSG00000123243"
"208","ENSG00000113296"
"209","ENSG00000105373"
"210","ENSG00000197841"
"211","ENSG00000267904"
"212","ENSG00000090376"
"213","ENSG00000081189"
"214","ENSG00000059804"
"215","ENSG00000078098"
"216","ENSG00000162512"
"217","ENSG00000133026"
"218","ENSG00000245694"
"219","ENSG00000170949"
"220","ENSG00000109654"
"221","ENSG00000112406"
"222","ENSG00000172830"
"223","ENSG00000165030"
"224","ENSG00000109458"
"225","ENSG00000163378"
"226","ENSG00000188042"
"227","ENSG00000188641"
"228","ENSG00000180263"
"229","ENSG00000277702"
"230","ENSG00000112715"
"231","ENSG00000163617"
"232","ENSG00000189136"
"233","ENSG00000168958"
"234","ENSG00000172216"
"235","ENSG00000104447"
"236","ENSG00000189180"
"237","ENSG00000183401"
"238","ENSG00000151748"
"239","ENSG00000168610"
"240","ENSG00000124762"
"241","ENSG00000163430"
"242","ENSG00000145476"
"243","ENSG00000112144"
"244","ENSG00000113240"
"245","ENSG00000146587"
"246","ENSG00000167555"
"247","ENSG00000186654"
"248","ENSG00000109787"
"249","ENSG00000071575"
"250","ENSG00000247095"
"251","ENSG00000167107"
"252","ENSG00000070444"
"253","ENSG00000132970"
"254","ENSG00000135968"
"255","ENSG00000226742"
"256","ENSG00000207561"
"257","ENSG00000073605"
"258","ENSG00000149115"
"259","ENSG00000270728"
"260","ENSG00000166387"
"261","ENSG00000249669"
"262","ENSG00000079102"
"263","ENSG00000267680"
"264","ENSG00000157741"
"265","ENSG00000102471"
"266","ENSG00000131171"
"267","ENSG00000234456"
"268","ENSG00000113163"
"269","ENSG00000143554"
"270","ENSG00000187535"
"271","ENSG00000005810"
"272","ENSG00000102189"
"273","ENSG00000163521"
"274","ENSG00000100625"
"275","ENSG00000228526"
"276","ENSG00000011258"
"277","ENSG00000108306"
"278","ENSG00000203644"
"279","ENSG00000131981"
"280","ENSG00000125648"
"281","ENSG00000164050"
"282","ENSG00000184371"
"283","ENSG00000184205"
"284","ENSG00000188994"
"285","ENSG00000134853"
"286","ENSG00000124098"
"287","ENSG00000158290"
"288","ENSG00000104047"
"289","ENSG00000254554"
"290","ENSG00000162695"
"291","ENSG00000118495"
"292","ENSG00000091656"
"293","ENSG00000126804"
"294","ENSG00000198496"
"295","ENSG00000165359"
"296","ENSG00000157483"
"297","ENSG00000134294"
"298","ENSG00000281490"
"299","ENSG00000175309"
"300","ENSG00000159388"
"301","ENSG00000179630"
"302","ENSG00000152219"
"303","ENSG00000166275"
"304","ENSG00000129675"
"305","ENSG00000164010"
"306","ENSG00000173559"
"307","ENSG00000111860"
"308","ENSG00000067113"
"309","ENSG00000092607"
"310","ENSG00000164292"
"311","ENSG00000118596"
"312","ENSG00000115504"
"313","ENSG00000109046"
"314","ENSG00000134508"
"315","ENSG00000129465"
"316","ENSG00000196843"
"317","ENSG00000215105"
"318","ENSG00000203880"
"319","ENSG00000111801"
"320","ENSG00000181513"
"321","ENSG00000135338"
"322","ENSG00000153071"
"323","ENSG00000126778"
"324","ENSG00000256223"
"325","ENSG00000204054"
"326","ENSG00000169136"
"327","ENSG00000123595"
"328","ENSG00000151067"
"329","ENSG00000101871"
"330","ENSG00000236871"
"331","ENSG00000269427"
"332","ENSG00000111912"
"333","ENSG00000138758"
"334","ENSG00000130304"
"335","ENSG00000278600"
"336","ENSG00000142794"
"337","ENSG00000052802"
"338","ENSG00000148154"
"339","ENSG00000113916"
"340","ENSG00000153029"
"341","ENSG00000170899"
"342","ENSG00000258682"
"343","ENSG00000145730"
"344","ENSG00000214176"
"345","ENSG00000100644"
"346","ENSG00000114923"
"347","ENSG00000144560"
"348","ENSG00000174963"
"349","ENSG00000109610"
"350","ENSG00000166289"
"351","ENSG00000152284"
"352","ENSG00000122970"
"353","ENSG00000273014"
"354","ENSG00000137962"
"355","ENSG00000238018"
"356","ENSG00000106049"
"357","ENSG00000173156"
"358","ENSG00000136161"
"359","ENSG00000166444"
"360","ENSG00000167202"
"361","ENSG00000285410"
"362","ENSG00000113971"
"363","ENSG00000163346"
"364","ENSG00000164953"
"365","ENSG00000136205"
"366","ENSG00000253540"
"367","ENSG00000173706"
"368","ENSG00000163482"
"369","ENSG00000166949"
"370","ENSG00000204262"
"371","ENSG00000232742"
"372","ENSG00000012822"
"373","ENSG00000189067"
"374","ENSG00000122642"
"375","ENSG00000164211"
"376","ENSG00000007237"
"377","ENSG00000154511"
"378","ENSG00000072401"
"379","ENSG00000104870"
"380","ENSG00000078401"
"381","ENSG00000137801"
"382","ENSG00000084636"
"383","ENSG00000116731"
"384","ENSG00000115419"
"385","ENSG00000166016"
"386","ENSG00000261101"
"387","ENSG00000106799"
"388","ENSG00000166839"
"389","ENSG00000196323"
"390","ENSG00000136732"
"391","ENSG00000069667"
"392","ENSG00000006459"
"393","ENSG00000136379"
"394","ENSG00000121964"
"395","ENSG00000166575"
"396","ENSG00000147883"
"397","ENSG00000240065"
"398","ENSG00000277443"
"399","ENSG00000158966"
"400","ENSG00000079931"
"401","ENSG00000165312"
"402","ENSG00000156587"
"403","ENSG00000189129"
"404","ENSG00000109107"
"405","ENSG00000092964"
"406","ENSG00000236017"
"407","ENSG00000270504"
"408","ENSG00000128596"
"409","ENSG00000182700"
"410","ENSG00000168386"
"411","ENSG00000047346"
"412","ENSG00000229659"
"413","ENSG00000197380"
"414","ENSG00000112290"
"415","ENSG00000166923"
"416","ENSG00000112972"
"417","ENSG00000230487"
"418","ENSG00000083750"
"419","ENSG00000107560"
"420","ENSG00000102804"
"421","ENSG00000169604"
"422","ENSG00000127995"
"423","ENSG00000131759"
"424","ENSG00000170385"
"425","ENSG00000121310"
"426","ENSG00000113328"
"427","ENSG00000164932"
"428","ENSG00000274565"
"429","ENSG00000117280"
"430","ENSG00000173068"
"431","ENSG00000111371"
"432","ENSG00000101017"
"433","ENSG00000175938"
"434","ENSG00000168779"
"435","ENSG00000153814"
"436","ENSG00000090238"
"437","ENSG00000145623"
"438","ENSG00000161835"
"439","ENSG00000106571"
"440","ENSG00000197568"
"441","ENSG00000204186"
"442","ENSG00000111961"
"443","ENSG00000104765"
"444","ENSG00000130813"
"445","ENSG00000135736"
"446","ENSG00000215790"
"447","ENSG00000137414"
"448","ENSG00000166398"
"449","ENSG00000134352"
"450","ENSG00000163602"
"451","ENSG00000114120"
"452","ENSG00000221963"
"453","ENSG00000171451"
"454","ENSG00000115828"
"455","ENSG00000163660"
"456","ENSG00000128709"
"457","ENSG00000277050"
"458","ENSG00000128923"
"459","ENSG00000162804"
"460","ENSG00000196083"
"461","ENSG00000177000"
"462","ENSG00000271882"
"463","ENSG00000153823"
"464","ENSG00000205363"
"465","ENSG00000126561"
"466","ENSG00000126775"
"467","ENSG00000235863"
"468","ENSG00000187650"
"469","ENSG00000141753"
"470","ENSG00000157873"
"471","ENSG00000137691"
"472","ENSG00000109743"
"473","ENSG00000137070"
"474","ENSG00000171812"
"475","ENSG00000248866"
"476","ENSG00000260916"
"477","ENSG00000163565"
"478","ENSG00000067445"
"479","ENSG00000162688"
"480","ENSG00000102780"
"481","ENSG00000139567"
"482","ENSG00000172201"
"483","ENSG00000169122"
"484","ENSG00000245849"
"485","ENSG00000159640"
"486","ENSG00000164039"
"487","ENSG00000100154"
"488","ENSG00000165185"
"489","ENSG00000182919"
"490","ENSG00000214174"
"491","ENSG00000157570"
"492","ENSG00000272341"
"493","ENSG00000176046"
"494","ENSG00000117616"
"495","ENSG00000104823"
"496","ENSG00000143867"
"497","ENSG00000162702"
"498","ENSG00000123427"
"499","ENSG00000178104"
"500","ENSG00000261040"
"501","ENSG00000137193"
"502","ENSG00000088970"
"503","ENSG00000120820"
"504","ENSG00000245532"
"505","ENSG00000171223"
"506","ENSG00000173517"
"507","ENSG00000178814"
"508","ENSG00000179163"
"509","ENSG00000026950"
"510","ENSG00000176222"
"511","ENSG00000126803"
"512","ENSG00000139182"
"513","ENSG00000242861"
"514","ENSG00000274561"
"515","ENSG00000163874"
"516","ENSG00000174080"
"517","ENSG00000203780"
"518","ENSG00000189184"
"519","ENSG00000230953"
"520","ENSG00000152926"
"521","ENSG00000139625"
"522","ENSG00000213626"
"523","ENSG00000179954"
"524","ENSG00000119729"
"525","ENSG00000255642"
"526","ENSG00000165655"
"527","ENSG00000260439"
"528","ENSG00000275131"
"529","ENSG00000233913"
"530","ENSG00000246695"
"531","ENSG00000165633"
"532","ENSG00000049239"
"533","ENSG00000213366"
"534","ENSG00000152518"
"535","ENSG00000145246"
"536","ENSG00000132530"
"537","ENSG00000197614"
"538","ENSG00000125398"
"539","ENSG00000119280"
"540","ENSG00000183615"
"541","ENSG00000224032"
"542","ENSG00000041982"
"543","ENSG00000163629"
"544","ENSG00000105270"
"545","ENSG00000184481"
"546","ENSG00000163840"
"547","ENSG00000154188"
"548","ENSG00000172667"
"549","ENSG00000130988"
"550","ENSG00000105559"
"551","ENSG00000112902"
"552","ENSG00000100504"
"553","ENSG00000223745"
"554","ENSG00000137502"
"555","ENSG00000111817"
"556","ENSG00000185650"
"557","ENSG00000231789"
"558","ENSG00000259291"
"559","ENSG00000163171"
"560","ENSG00000276527"
"561","ENSG00000185561"
"562","ENSG00000230630"
"563","ENSG00000168300"
"564","ENSG00000111077"
"565","ENSG00000100592"
"566","ENSG00000187240"
"567","ENSG00000170153"
"568","ENSG00000273271"
"569","ENSG00000157214"
"570","ENSG00000154065"
"571","ENSG00000159216"
"572","ENSG00000089472"
"573","ENSG00000146373"
"574","ENSG00000144681"
"575","ENSG00000262089"
"576","ENSG00000178695"
"577","ENSG00000185499"
"578","ENSG00000115415"
"579","ENSG00000138764"
"580","ENSG00000068885"
"581","ENSG00000257354"
"582","ENSG00000011454"
"583","ENSG00000148700"
"584","ENSG00000230084"
"585","ENSG00000135124"
"586","ENSG00000164330"
"587","ENSG00000105327"
"588","ENSG00000131386"
"589","ENSG00000177694"
"590","ENSG00000226752"
"591","ENSG00000131378"
"592","ENSG00000150593"
"593","ENSG00000185215"
"594","ENSG00000176658"
"595","ENSG00000196562"
"596","ENSG00000276107"
"597","ENSG00000134138"
"598","ENSG00000139974"
"599","ENSG00000186340"
"600","ENSG00000169271"
"601","ENSG00000132274"
"602","ENSG00000215861"
"603","ENSG00000109099"
"604","ENSG00000135929"
"605","ENSG00000229152"
"606","ENSG00000267534"
"607","ENSG00000163520"
"608","ENSG00000256043"
"609","ENSG00000146122"
"610","ENSG00000149451"
"611","ENSG00000276855"
"612","ENSG00000181744"
"613","ENSG00000265298"
"614","ENSG00000119711"
"615","ENSG00000164107"
"616","ENSG00000169515"
"617","ENSG00000143847"
"618","ENSG00000113805"
"619","ENSG00000100968"
"620","ENSG00000070214"
"621","ENSG00000169583"
"622","ENSG00000123096"
"623","ENSG00000088280"
"624","ENSG00000165617"
"625","ENSG00000185630"
"626","ENSG00000100439"
"627","ENSG00000136048"
"628","ENSG00000133466"
"629","ENSG00000139899"
"630","ENSG00000185986"
"631","ENSG00000166128"
"632","ENSG00000081377"
"633","ENSG00000121769"
"634","ENSG00000152409"
"635","ENSG00000020181"
"636","ENSG00000203721"
"637","ENSG00000157110"
"638","ENSG00000125945"
"639","ENSG00000104361"
"640","ENSG00000184347"
"641","ENSG00000142149"
"642","ENSG00000064195"
"643","ENSG00000248905"
"644","ENSG00000048052"
"645","ENSG00000054598"
"646","ENSG00000173281"
"647","ENSG00000153162"
"648","ENSG00000214021"
"649","ENSG00000145348"
"650","ENSG00000138735"
"651","ENSG00000144642"
"652","ENSG00000149489"
"653","ENSG00000143416"
"654","ENSG00000138496"
"655","ENSG00000134201"
"656","ENSG00000173267"
"657","ENSG00000106772"
"658","ENSG00000111424"
"659","ENSG00000148737"
"660","ENSG00000069399"
"661","ENSG00000072422"
"662","ENSG00000172346"
"663","ENSG00000205213"
"664","ENSG00000008311"
"665","ENSG00000146674"
"666","ENSG00000196159"
"667","ENSG00000185339"
"668","ENSG00000173193"
"669","ENSG00000116774"
"670","ENSG00000178764"
"671","ENSG00000143367"
"672","ENSG00000205221"
"673","ENSG00000169184"
"674","ENSG00000071242"
"675","ENSG00000170581"
"676","ENSG00000234648"
"677","ENSG00000138759"
"678","ENSG00000110455"
"679","ENSG00000206838"
"680","ENSG00000126016"
"681","ENSG00000277959"
"682","ENSG00000103485"
"683","ENSG00000071967"
"684","ENSG00000162407"
"685","ENSG00000116117"
"686","ENSG00000082196"
"687","ENSG00000164603"
"688","ENSG00000134986"
"689","ENSG00000152953"
"690","ENSG00000168234"
"691","ENSG00000156804"
"692","ENSG00000168542"
"693","ENSG00000172379"
"694","ENSG00000122707"
"695","ENSG00000012171"
"696","ENSG00000035664"
"697","ENSG00000150347"
"698","ENSG00000128713"
"699","ENSG00000165757"
"700","ENSG00000211455"
"701","ENSG00000122335"
"702","ENSG00000139209"
"703","ENSG00000152049"
"704","ENSG00000140285"
"705","ENSG00000112096"
"706","ENSG00000119138"
"707","ENSG00000105519"
"708","ENSG00000149131"
"709","ENSG00000176826"
"710","ENSG00000144802"
"711","ENSG00000227329"
"712","ENSG00000136869"
"713","ENSG00000142303"
"714","ENSG00000111799"
"715","ENSG00000139263"
"716","ENSG00000119699"
"717","ENSG00000115841"
"718","ENSG00000099953"
"719","ENSG00000279118"
"720","ENSG00000088340"
"721","ENSG00000176928"
"722","ENSG00000138131"
"723","ENSG00000220785"
"724","ENSG00000246859"
"725","ENSG00000197381"
"726","ENSG00000274370"
"727","ENSG00000182179"
"728","ENSG00000137393"
"729","ENSG00000178996"
"730","ENSG00000172403"
"731","ENSG00000164761"
"732","ENSG00000172986"
"733","ENSG00000183044"
"734","ENSG00000145779"
"735","ENSG00000122176"
"736","ENSG00000121989"
"737","ENSG00000180875"
"738","ENSG00000233608"
"739","ENSG00000140092"
"740","ENSG00000107738"
"741","ENSG00000139329"
"742","ENSG00000168016"
"743","ENSG00000222009"
"744","ENSG00000132000"
"745","ENSG00000279041"
"746","ENSG00000072952"
"747","ENSG00000122870"
"748","ENSG00000207342"
"749","ENSG00000274180"
"750","ENSG00000145390"
"751","ENSG00000087076"
"752","ENSG00000166741"
"753","ENSG00000162878"
"754","ENSG00000235770"
"755","ENSG00000261888"
"756","ENSG00000233521"
"757","ENSG00000168453"
"758","ENSG00000183160"
"759","ENSG00000164112"
"760","ENSG00000115594"
"761","ENSG00000272825"
"762","ENSG00000206538"
"763","ENSG00000185483"
"764","ENSG00000269843"
"765","ENSG00000106484"
"766","ENSG00000102287"
"767","ENSG00000064042"
"768","ENSG00000259318"
"769","ENSG00000104415"
"770","ENSG00000206878"
"771","ENSG00000105989"
"772","ENSG00000003137"
"773","ENSG00000174348"
"774","ENSG00000007255"
"775","ENSG00000102683"
"776","ENSG00000101265"
"777","ENSG00000162630"
"778","ENSG00000207721"
"779","ENSG00000154736"
"780","ENSG00000114698"
"781","ENSG00000148926"
"782","ENSG00000101825"
"783","ENSG00000107968"
"784","ENSG00000211448"
"785","ENSG00000137507"
"786","ENSG00000139178"
"787","ENSG00000255364"
"788","ENSG00000111913"
"789","ENSG00000144115"
"790","ENSG00000137809"
"791","ENSG00000182463"
"792","ENSG00000183801"
"793","ENSG00000180447"
"794","ENSG00000164236"
"795","ENSG00000145824"
"796","ENSG00000022267"
"797","ENSG00000124212"
"798","ENSG00000178573"
"799","ENSG00000175084"
"800","ENSG00000170345"
"801","ENSG00000168477"
"802","ENSG00000087495"
"803","ENSG00000164694"
"804","ENSG00000181195"
"805","ENSG00000102802"
"806","ENSG00000149212"
"807","ENSG00000174804"
"808","ENSG00000130513"
"809","ENSG00000287853"
"810","ENSG00000115380"
"811","ENSG00000106483"
"812","ENSG00000090339"
"813","ENSG00000071282"
"814","ENSG00000137463"
"815","ENSG00000076716"
"816","ENSG00000108950"
"817","ENSG00000100342"
"818","ENSG00000233901"
"819","ENSG00000125730"
"820","ENSG00000162496"
"821","ENSG00000138379"
"822","ENSG00000138061"
"823","ENSG00000163661"
"824","ENSG00000136244"
"825","ENSG00000153993"
"826","ENSG00000196730"
"827","ENSG00000146374"
"828","ENSG00000155011"
"829","ENSG00000150594"
"830","ENSG00000103888"
"831","ENSG00000221869"
"832","ENSG00000165092"
"833","ENSG00000170962"
"834","ENSG00000111452"
"835","ENSG00000164530"
"836","ENSG00000155792"
"837","ENSG00000174697"
"838","ENSG00000125457"
"839","ENSG00000183580"
"840","ENSG00000136156"
"841","ENSG00000140937"
"842","ENSG00000262903"
"843","ENSG00000138386"
"844","ENSG00000113161"
"845","ENSG00000204580"
"846","ENSG00000179094"
"847","ENSG00000010322"
"848","ENSG00000106211"
"849","ENSG00000235174"
"850","ENSG00000170456"
"851","ENSG00000143797"
"852","ENSG00000018408"
"853","ENSG00000168679"
"854","ENSG00000250182"
"855","ENSG00000148411"
"856","ENSG00000162576"
"857","ENSG00000072201"
"858","ENSG00000162458"
"859","ENSG00000103642"
"860","ENSG00000132879"
"861","ENSG00000164099"
"862","ENSG00000215114"
"863","ENSG00000013392"
"864","ENSG00000104518"
"865","ENSG00000272086"
"866","ENSG00000127220"
"867","ENSG00000269893"
"868","ENSG00000104549"
"869","ENSG00000105662"
"870","ENSG00000187239"
"871","ENSG00000107957"
"872","ENSG00000084112"
"873","ENSG00000064932"
"874","ENSG00000124006"
"875","ENSG00000173221"
"876","ENSG00000253476"
"877","ENSG00000224660"
"878","ENSG00000130707"
"879","ENSG00000166532"
"880","ENSG00000221968"
"881","ENSG00000148120"
"882","ENSG00000117519"
"883","ENSG00000167566"
"884","ENSG00000269044"
"885","ENSG00000232320"
"886","ENSG00000006757"
"887","ENSG00000086062"
"888","ENSG00000131018"
"889","ENSG00000179909"
"890","ENSG00000130522"
"891","ENSG00000236739"
"892","ENSG00000104723"
"893","ENSG00000004399"
"894","ENSG00000243679"
"895","ENSG00000172007"
"896","ENSG00000174028"
"897","ENSG00000153904"
"898","ENSG00000167617"
"899","ENSG00000259721"
"900","ENSG00000282057"
"901","ENSG00000112078"
"902","ENSG00000134030"
"903","ENSG00000108187"
"904","ENSG00000196526"
"905","ENSG00000129116"
"906","ENSG00000120093"
"907","ENSG00000204264"
"908","ENSG00000104611"
"909","ENSG00000275832"
"910","ENSG00000198892"
"911","ENSG00000155970"
"912","ENSG00000101134"
"913","ENSG00000137409"
"914","ENSG00000177374"
"915","ENSG00000158792"
"916","ENSG00000107372"
"917","ENSG00000237380"
"918","ENSG00000125266"
"919","ENSG00000213293"
"920","ENSG00000175066"
"921","ENSG00000188191"
"922","ENSG00000145945"
"923","ENSG00000230291"
"924","ENSG00000126709"
"925","ENSG00000167615"
"926","ENSG00000117228"
"927","ENSG00000151276"
"928","ENSG00000129474"
"929","ENSG00000031081"
"930","ENSG00000254064"
"931","ENSG00000258515"
"932","ENSG00000065534"
"933","ENSG00000274964"
"934","ENSG00000110492"
"935","ENSG00000142798"
"936","ENSG00000121210"
"937","ENSG00000164040"
"938","ENSG00000107798"
"939","ENSG00000173581"
"940","ENSG00000142089"
"941","ENSG00000250786"
"942","ENSG00000038427"
"943","ENSG00000204387"
"944","ENSG00000136378"
"945","ENSG00000107821"
"946","ENSG00000177508"
"947","ENSG00000169439"
"948","ENSG00000128656"
"949","ENSG00000138685"
"950","ENSG00000141401"
"951","ENSG00000125652"
"952","ENSG00000168140"
"953","ENSG00000253846"
"954","ENSG00000157404"
"955","ENSG00000081923"
"956","ENSG00000139508"
"957","ENSG00000163064"
"958","ENSG00000100647"
"959","ENSG00000068079"
"960","ENSG00000006453"
"961","ENSG00000168497"
"962","ENSG00000134824"
"963","ENSG00000116663"
"964","ENSG00000197182"
"965","ENSG00000175745"
"966","ENSG00000183386"
"967","ENSG00000255455"
"968","ENSG00000115641"
"969","ENSG00000238278"
"970","ENSG00000064666"
"971","ENSG00000124145"
"972","ENSG00000130176"
"973","ENSG00000168899"
"974","ENSG00000170214"
"975","ENSG00000119986"
"976","ENSG00000114251"
"977","ENSG00000213763"
"978","ENSG00000151718"
"979","ENSG00000169744"
"980","ENSG00000005243"
"981","ENSG00000090530"
"982","ENSG00000166002"
"983","ENSG00000214548"
"984","ENSG00000132563"
"985","ENSG00000225830"
"986","ENSG00000163249"
"987","ENSG00000198142"
"988","ENSG00000136153"
"989","ENSG00000105655"
"990","ENSG00000198756"
"991","ENSG00000168938"
"992","ENSG00000100116"
"993","ENSG00000123989"
"994","ENSG00000227081"
"995","ENSG00000167779"
"996","ENSG00000183087"
"997","ENSG00000225614"
"998","ENSG00000118523"
"999","ENSG00000230837"
"1000","ENSG00000223518"
"1001","ENSG00000105464"
"1002","ENSG00000013619"
"1003","ENSG00000197905"
"1004","ENSG00000214100"
"1005","ENSG00000168994"
"1006","ENSG00000224468"
"1007","ENSG00000173166"
"1008","ENSG00000142279"
"1009","ENSG00000169231"
"1010","ENSG00000116133"
"1011","ENSG00000164484"
"1012","ENSG00000183023"
"1013","ENSG00000175505"
"1014","ENSG00000149596"
"1015","ENSG00000119922"
"1016","ENSG00000079691"
"1017","ENSG00000215252"
"1018","ENSG00000255320"
"1019","ENSG00000186480"
"1020","ENSG00000198053"
"1021","ENSG00000109846"
"1022","ENSG00000013588"
"1023","ENSG00000159167"
"1024","ENSG00000221955"
"1025","ENSG00000004776"
"1026","ENSG00000099849"
"1027","ENSG00000198911"
"1028","ENSG00000107872"
"1029","ENSG00000070087"
"1030","ENSG00000170390"
"1031","ENSG00000184160"
"1032","ENSG00000225774"
"1033","ENSG00000135919"
"1034","ENSG00000163110"
"1035","ENSG00000164023"
"1036","ENSG00000186594"
"1037","ENSG00000152977"
"1038","ENSG00000137124"
"1039","ENSG00000253953"
"1040","ENSG00000099194"
"1041","ENSG00000229619"
"1042","ENSG00000259146"
"1043","ENSG00000104936"
"1044","ENSG00000126603"
"1045","ENSG00000244586"
"1046","ENSG00000134243"
"1047","ENSG00000139112"
"1048","ENSG00000177666"
"1049","ENSG00000172893"
"1050","ENSG00000130164"
"1051","ENSG00000178031"
"1052","ENSG00000108691"
"1053","ENSG00000176842"
"1054","ENSG00000214401"
"1055","ENSG00000218980"
"1056","ENSG00000131016"
"1057","ENSG00000162849"
"1058","ENSG00000149591"
"1059","ENSG00000113389"
"1060","ENSG00000184588"
"1061","ENSG00000128602"
"1062","ENSG00000168056"
"1063","ENSG00000223403"
"1064","ENSG00000184227"
"1065","ENSG00000159217"
"1066","ENSG00000244486"
"1067","ENSG00000236319"
"1068","ENSG00000177425"
"1069","ENSG00000061337"
"1070","ENSG00000120885"
