"","x"
"149","ENSG00000212013"
"150","ENSG00000216001"
"151","ENSG00000216075"
"152","ENSG00000216064"
"153","ENSG00000216005"
"154","ENSG00000216098"
"155","ENSG00000216179"
"156","ENSG00000216069"
"157","ENSG00000215966"
"158","ENSG00000284386"
"159","ENSG00000266297"
"160","ENSG00000216101"
"161","ENSG00000283159"
"162","ENSG00000215939"
"163","ENSG00000212027"
"164","ENSG00000212102"
"165","ENSG00000211520"
"166","ENSG00000216192"
"167","ENSG00000284146"
"168","ENSG00000283615"
"169","ENSG00000216060"
"170","ENSG00000284583"
"171","ENSG00000283788"
"172","ENSG00000216035"
"173","ENSG00000284346"
"174","ENSG00000283206"
"175","ENSG00000216195"
"176","ENSG00000215930"
"177","ENSG00000284587"
"178","ENSG00000211997"
"179","ENSG00000216135"
"180","ENSG00000212040"
"181","ENSG00000215991"
"182","ENSG00000212014"
"183","ENSG00000284224"
"184","ENSG00000216141"
"185","ENSG00000216058"
"186","ENSG00000216056"
"187","ENSG00000215943"
"188","ENSG00000216009"
"189","ENSG00000216099"
"190","ENSG00000215938"
"191","ENSG00000216077"
"192","ENSG00000211575"
"193","ENSG00000215952"
"194","ENSG00000215973"
"195","ENSG00000284310"
"196","ENSG00000284918"
"197","ENSG00000283513"
"198","ENSG00000215961"
"199","ENSG00000199130"
"200","ENSG00000283978"
"201","ENSG00000203733"
"202","ENSG00000235947"
"203","ENSG00000240288"
"204","ENSG00000186367"
"205","ENSG00000232803"
"206","ENSG00000181211"
"207","ENSG00000257495"
"208","ENSG00000253250"
"209","ENSG00000265489"
"210","ENSG00000241313"
"211","ENSG00000268894"
"212","ENSG00000245112"
"213","ENSG00000250274"
"214","ENSG00000225828"
"215","ENSG00000204832"
"216","ENSG00000259658"
"217","ENSG00000253302"
"218","ENSG00000269364"
"219","ENSG00000239219"
"220","ENSG00000257167"
"221","ENSG00000255002"
"222","ENSG00000204241"
"223","ENSG00000166770"
"224","ENSG00000185203"
"225","ENSG00000220575"
"226","ENSG00000179253"
"227","ENSG00000233491"
"228","ENSG00000229196"
"229","ENSG00000173626"
"230","ENSG00000225684"
"231","ENSG00000248027"
"232","ENSG00000176593"
"233","ENSG00000233093"
"234","ENSG00000251143"
"235","ENSG00000229105"
"236","ENSG00000231920"
"237","ENSG00000203280"
"238","ENSG00000288784"
"239","ENSG00000288370"
"240","ENSG00000214043"
"241","ENSG00000266983"
"242","ENSG00000183397"
"243","ENSG00000227028"
"244","ENSG00000229589"
"245","ENSG00000227392"
"246","ENSG00000205786"
"247","ENSG00000234696"
"248","ENSG00000206187"
"249","ENSG00000228474"
"250","ENSG00000254109"
"251","ENSG00000205890"
"252","ENSG00000175611"
"253","ENSG00000205913"
"254","ENSG00000233642"
"255","ENSG00000261455"
"256","ENSG00000261373"
"257","ENSG00000261744"
"258","ENSG00000215374"
"259","ENSG00000266010"
"260","ENSG00000260868"
"261","ENSG00000283654"
"262","ENSG00000179627"
"263","ENSG00000205632"
"264","ENSG00000120709"
"265","ENSG00000204380"
"266","ENSG00000235016"
"267","ENSG00000237372"
"268","ENSG00000186615"
"269","ENSG00000256980"
"270","ENSG00000255020"
"271","ENSG00000215869"
"272","ENSG00000224090"
"273","ENSG00000269293"
"274","ENSG00000186056"
"275","ENSG00000226083"
"276","ENSG00000226180"
"277","ENSG00000225805"
"278","ENSG00000287243"
"279","ENSG00000224440"
"280","ENSG00000235453"
"281","ENSG00000198854"
"282","ENSG00000218819"
"283","ENSG00000237265"
"284","ENSG00000285746"
"285","ENSG00000197176"
"286","ENSG00000229694"
"287","ENSG00000256537"
"288","ENSG00000262986"
"289","ENSG00000281930"
"290","ENSG00000205549"
"291","ENSG00000288235"
"292","ENSG00000275520"
"293","ENSG00000226122"
"294","ENSG00000233251"
"295","ENSG00000272142"
"296","ENSG00000225526"
"297","ENSG00000234420"
"298","ENSG00000234432"
"299","ENSG00000280351"
"300","ENSG00000224107"
"301","ENSG00000285427"
"302","ENSG00000269896"
"303","ENSG00000177699"
"304","ENSG00000183850"
"305","ENSG00000273033"
"306","ENSG00000189157"
"307","ENSG00000233610"
"308","ENSG00000232825"
"309","ENSG00000261787"
"310","ENSG00000226031"
"311","ENSG00000205442"
"312","ENSG00000281357"
"313","ENSG00000275549"
"314","ENSG00000205500"
"315","ENSG00000279873"
"316","ENSG00000262454"
"317","ENSG00000198865"
"318","ENSG00000258708"
"319","ENSG00000177112"
"320","ENSG00000224821"
"321","ENSG00000237440"
"322","ENSG00000224729"
"323","ENSG00000196951"
"324","ENSG00000264269"
"325","ENSG00000249592"
"326","ENSG00000274386"
"327","ENSG00000245748"
"328","ENSG00000268153"
"329","ENSG00000197301"
"330","ENSG00000187791"
"331","ENSG00000205334"
"332","ENSG00000094631"
"333","ENSG00000222019"
"334","ENSG00000250426"
"335","ENSG00000268738"
"336","ENSG00000256802"
"337","ENSG00000279685"
"338","ENSG00000281284"
"339","ENSG00000282620"
"340","ENSG00000254377"
"341","ENSG00000228237"
"342","ENSG00000144455"
"343","ENSG00000245164"
"344","ENSG00000279261"
"345","ENSG00000179447"
"346","ENSG00000254451"
"347","ENSG00000255181"
"348","ENSG00000278749"
"349","ENSG00000140650"
"350","ENSG00000274443"
"351","ENSG00000223731"
"352","ENSG00000205710"
"353","ENSG00000237250"
"354","ENSG00000187066"
"355","ENSG00000215022"
"356","ENSG00000215115"
"357","ENSG00000262223"
"358","ENSG00000279770"
"359","ENSG00000282664"
"360","ENSG00000288305"
"361","ENSG00000223764"
"362","ENSG00000218416"
"363","ENSG00000237499"
"364","ENSG00000265944"
"365","ENSG00000188051"
"366","ENSG00000284690"
"367","ENSG00000267270"
"368","ENSG00000277288"
"369","ENSG00000235138"
"370","ENSG00000188825"
"371","ENSG00000203900"
"372","ENSG00000183631"
"373","ENSG00000213963"
"374","ENSG00000272899"
"375","ENSG00000185837"
"376","ENSG00000186105"
"377","ENSG00000214954"
"378","ENSG00000185055"
"379","ENSG00000255737"
"380","ENSG00000231274"
"381","ENSG00000233437"
"382","ENSG00000259248"
"383","ENSG00000237243"
"384","ENSG00000226864"
"385","ENSG00000279170"
"386","ENSG00000214353"
"387","ENSG00000259120"
"388","ENSG00000242599"
"389","ENSG00000261879"
"390","ENSG00000237339"
"391","ENSG00000205078"
"392","ENSG00000203711"
"393","ENSG00000164500"
"394","ENSG00000205903"
"395","ENSG00000247572"
"396","ENSG00000248508"
"397","ENSG00000205790"
"398","ENSG00000285818"
"399","ENSG00000241560"
"400","ENSG00000188334"
"401","ENSG00000185847"
"402","ENSG00000243836"
"403","ENSG00000215845"
"404","ENSG00000228544"
"405","ENSG00000220749"
"406","ENSG00000227906"
"407","ENSG00000189362"
"408","ENSG00000237149"
"409","ENSG00000230778"
"410","ENSG00000263201"
"411","ENSG00000259721"
"412","ENSG00000282555"
"413","ENSG00000225449"
"414","ENSG00000263818"
"415","ENSG00000251533"
"416","ENSG00000205177"
"417","ENSG00000217236"
"418","ENSG00000241769"
"419","ENSG00000204345"
"420","ENSG00000231784"
"421","ENSG00000267882"
"422","ENSG00000214534"
"423","ENSG00000214145"
"424","ENSG00000230918"
"425","ENSG00000255251"
"426","ENSG00000274540"
"427","ENSG00000284870"
"428","ENSG00000228804"
"429","ENSG00000264278"
"430","ENSG00000267858"
"431","ENSG00000204949"
"432","ENSG00000196440"
"433","ENSG00000229833"
"434","ENSG00000231028"
"435","ENSG00000229547"
"436","ENSG00000227124"
"437","ENSG00000204767"
"438","ENSG00000232263"
"439","ENSG00000215372"
"440","ENSG00000274195"
"441","ENSG00000285286"
"442","ENSG00000274026"
"443","ENSG00000282419"
"444","ENSG00000231551"
"445","ENSG00000281518"
"446","ENSG00000204060"
"447","ENSG00000255428"
"448","ENSG00000274471"
"449","ENSG00000225725"
"450","ENSG00000180139"
"451","ENSG00000283473"
"452","ENSG00000233421"
"453","ENSG00000231439"
"454","ENSG00000267790"
"455","ENSG00000227717"
"456","ENSG00000276485"
"457","ENSG00000282444"
"458","ENSG00000231609"
"459","ENSG00000260704"
"460","ENSG00000243716"
"461","ENSG00000284218"
"462","ENSG00000279561"
"463","ENSG00000237037"
"464","ENSG00000276258"
"465","ENSG00000274518"
"466","ENSG00000276139"
"467","ENSG00000276425"
"468","ENSG00000278152"
"469","ENSG00000277885"
"470","ENSG00000275452"
"471","ENSG00000274438"
"472","ENSG00000275253"
"473","ENSG00000275735"
"474","ENSG00000275737"
"475","ENSG00000278300"
"476","ENSG00000275583"
"477","ENSG00000188681"
"478","ENSG00000268994"
"479","ENSG00000131797"
"480","ENSG00000289313"
"481","ENSG00000212722"
"482","ENSG00000262121"
"483","ENSG00000215356"
"484","ENSG00000285120"
"485","ENSG00000227488"
"486","ENSG00000271425"
"487","ENSG00000265531"
"488","ENSG00000185758"
"489","ENSG00000205865"
"490","ENSG00000281783"
"491","ENSG00000281829"
"492","ENSG00000240871"
"493","ENSG00000275340"
"494","ENSG00000260886"
"495","ENSG00000153684"
"496","ENSG00000276896"
"497","ENSG00000278310"
"498","ENSG00000257150"
"499","ENSG00000288686"
"500","ENSG00000124343"
"501","ENSG00000258869"
"502","ENSG00000226913"
"503","ENSG00000268472"
"504","ENSG00000214081"
"505","ENSG00000231426"
"506","ENSG00000284471"
"507","ENSG00000235531"
"508","ENSG00000145642"
"509","ENSG00000234830"
"510","ENSG00000231527"
"511","ENSG00000203870"
"512","ENSG00000279245"
"513","ENSG00000175676"
"514","ENSG00000278508"
"515","ENSG00000278070"
"516","ENSG00000288344"
"517","ENSG00000230417"
"518","ENSG00000215113"
"519","ENSG00000223839"
"520","ENSG00000235699"
"521","ENSG00000203987"
"522","ENSG00000205485"
"523","ENSG00000282254"
"524","ENSG00000189090"
"525","ENSG00000226985"
"526","ENSG00000224843"
"527","ENSG00000188388"
"528","ENSG00000248522"
"529","ENSG00000255378"
"530","ENSG00000274540"
"531","ENSG00000284870"
"532","ENSG00000255251"
"533","ENSG00000233050"
"534","ENSG00000230212"
"535","ENSG00000254369"
"536","ENSG00000254469"
"537","ENSG00000278873"
"538","ENSG00000250632"
"539","ENSG00000226416"
"540","ENSG00000288320"
"541","ENSG00000236423"
"542","ENSG00000261522"
"543","ENSG00000272398"
"544","ENSG00000267064"
"545","ENSG00000231327"
"546","ENSG00000235958"
"547","ENSG00000260231"
"548","ENSG00000239332"
"549","ENSG00000236829"
"550","ENSG00000263574"
"551","ENSG00000260458"
"552","ENSG00000240889"
"553","ENSG00000282084"
"554","ENSG00000259429"
"555","ENSG00000257949"
"556","ENSG00000267368"
"557","ENSG00000243789"
"558","ENSG00000243708"
"559","ENSG00000108840"
"560","ENSG00000187997"
"561","ENSG00000289604"
"562","ENSG00000288181"
"563","ENSG00000224675"
"564","ENSG00000237119"
"565","ENSG00000250846"
"566","ENSG00000205559"
"567","ENSG00000227268"
"568","ENSG00000283059"
"569","ENSG00000238923"
"570","ENSG00000170248"
"571","ENSG00000206105"
"572","ENSG00000264229"
"573","ENSG00000221676"
"574","ENSG00000254911"
"575","ENSG00000249915"
"576","ENSG00000199352"
"577","ENSG00000285166"
"578","ENSG00000237675"
"579","ENSG00000201588"
"580","ENSG00000285285"
"581","ENSG00000199337"
"582","ENSG00000285168"
"583","ENSG00000200381"
"584","ENSG00000199396"
"585","ENSG00000200624"
"586","ENSG00000202521"
"587","ENSG00000200343"
"588","ENSG00000201321"
"589","ENSG00000199910"
"590","ENSG00000199334"
"591","ENSG00000199270"
"592","ENSG00000285168"
"593","ENSG00000199337"
"594","ENSG00000202526"
"595","ENSG00000201355"
"596","ENSG00000201925"
"597","ENSG00000202257"
"598","ENSG00000284853"
"599","ENSG00000200370"
"600","ENSG00000285158"
"601","ENSG00000236027"
"602","ENSG00000242412"
"603","ENSG00000137875"
"604","ENSG00000226763"
"605","ENSG00000204978"
"606","ENSG00000273604"
"607","ENSG00000277303"
"608","ENSG00000248710"
"609","ENSG00000153094"
"610","ENSG00000221120"
"611","ENSG00000221656"
"612","ENSG00000214736"
"613","ENSG00000238121"
"614","ENSG00000225194"
"615","ENSG00000227695"
"616","ENSG00000237737"
"617","ENSG00000111252"
"618","ENSG00000197291"
"619","ENSG00000214039"
"620","ENSG00000187658"
"621","ENSG00000225556"
"622","ENSG00000206448"
"623","ENSG00000253661"
"624","ENSG00000226757"
"625","ENSG00000275620"
"626","ENSG00000235295"
"627","ENSG00000266149"
"628","ENSG00000179242"
"629","ENSG00000280641"
"630","ENSG00000159921"
"631","ENSG00000138622"
"632","ENSG00000231298"
"633","ENSG00000172410"
"634","ENSG00000165879"
"635","ENSG00000247774"
"636","ENSG00000135451"
"637","ENSG00000250654"
"638","ENSG00000175221"
"639","ENSG00000282092"
"640","ENSG00000142892"
"641","ENSG00000204758"
"642","ENSG00000234435"
"643","ENSG00000249375"
"644","ENSG00000235049"
"645","ENSG00000285233"
"646","ENSG00000214694"
"647","ENSG00000284337"
"648","ENSG00000180747"
"649","ENSG00000268964"
"650","ENSG00000213999"
"651","ENSG00000268257"
"652","ENSG00000170667"
"653","ENSG00000182712"
"654","ENSG00000235703"
"655","ENSG00000258057"
"656","ENSG00000178836"
"657","ENSG00000233673"
"658","ENSG00000246089"
"659","ENSG00000233614"
"660","ENSG00000263843"
"661","ENSG00000229924"
"662","ENSG00000228606"
"663","ENSG00000265962"
"664","ENSG00000232039"
"665","ENSG00000215378"
"666","ENSG00000223972"
"667","ENSG00000236834"
"668","ENSG00000231396"
"669","ENSG00000181404"
"670","ENSG00000267757"
"671","ENSG00000233136"
"672","ENSG00000227551"
"673","ENSG00000227115"
"674","ENSG00000196350"
"675","ENSG00000279552"
"676","ENSG00000232399"
"677","ENSG00000205693"
"678","ENSG00000249104"
"679","ENSG00000261603"
"680","ENSG00000250844"
"681","ENSG00000225174"
"682","ENSG00000230031"
"683","ENSG00000288113"
"684","ENSG00000248920"
"685","ENSG00000250745"
"686","ENSG00000249811"
"687","ENSG00000240204"
"688","ENSG00000248933"
"689","ENSG00000255151"
"690","ENSG00000260898"
"691","ENSG00000196668"
"692","ENSG00000251573"
"693","ENSG00000288170"
"694","ENSG00000248472"
"695","ENSG00000223972"
"696","ENSG00000261801"
"697","ENSG00000244681"
"698","ENSG00000230000"
"699","ENSG00000230062"
"700","ENSG00000226167"
"701","ENSG00000204117"
"702","ENSG00000229228"
"703","ENSG00000257038"
"704","ENSG00000189196"
"705","ENSG00000254837"
"706","ENSG00000215912"
"707","ENSG00000275571"
"708","ENSG00000223776"
"709","ENSG00000265354"
"710","ENSG00000257545"
"711","ENSG00000179452"
"712","ENSG00000183921"
"713","ENSG00000255282"
"714","ENSG00000261024"
"715","ENSG00000267690"
"716","ENSG00000267244"
"717","ENSG00000162825"
"718","ENSG00000217801"
"719","ENSG00000253741"
"720","ENSG00000270362"
"721","ENSG00000177596"
"722","ENSG00000206106"
"723","ENSG00000231068"
"724","ENSG00000183793"
"725","ENSG00000282705"
"726","ENSG00000260128"
"727","ENSG00000282689"
"728","ENSG00000226887"
"729","ENSG00000227110"
"730","ENSG00000248472"
"731","ENSG00000288170"
"732","ENSG00000223569"
"733","ENSG00000248767"
"734","ENSG00000184115"
"735","ENSG00000187951"
"736","ENSG00000260596"
"737","ENSG00000283949"
"738","ENSG00000256671"
"739","ENSG00000261848"
"740","ENSG00000261437"
"741","ENSG00000226210"
"742","ENSG00000262435"
"743","ENSG00000198326"
"744","ENSG00000172969"
"745","ENSG00000234469"
"746","ENSG00000227929"
"747","ENSG00000214654"
"748","ENSG00000258940"
"749","ENSG00000249906"
"750","ENSG00000286651"
"751","ENSG00000277630"
"752","ENSG00000240268"
"753","ENSG00000236424"
"754","ENSG00000260442"
"755","ENSG00000282826"
"756","ENSG00000237310"
"757","ENSG00000283486"
"758","ENSG00000225516"
"759","ENSG00000232284"
"760","ENSG00000244219"
"761","ENSG00000274196"
"762","ENSG00000278811"
"763","ENSG00000248489"
"764","ENSG00000263429"
"765","ENSG00000247400"
"766","ENSG00000283378"
"767","ENSG00000268996"
"768","ENSG00000268129"
"769","ENSG00000228889"
"770","ENSG00000246174"
"771","ENSG00000177257"
"772","ENSG00000275444"
"773","ENSG00000285433"
"774","ENSG00000285181"
"775","ENSG00000171711"
"776","ENSG00000251545"
"777","ENSG00000284549"
"778","ENSG00000232528"
"779","ENSG00000286760"
"780","ENSG00000196458"
"781","ENSG00000225877"
"782","ENSG00000232431"
"783","ENSG00000282648"
"784","ENSG00000204946"
"785","ENSG00000249628"
"786","ENSG00000269343"
"787","ENSG00000233312"
"788","ENSG00000263069"
"789","ENSG00000225391"
"790","ENSG00000179776"
"791","ENSG00000221533"
"792","ENSG00000221264"
"793","ENSG00000221325"
"794","ENSG00000216171"
"795","ENSG00000222532"
"796","ENSG00000221371"
"797","ENSG00000211543"
"798","ENSG00000221039"
"799","ENSG00000223109"
"800","ENSG00000221634"
"801","ENSG00000221783"
"802","ENSG00000221697"
"803","ENSG00000221355"
"804","ENSG00000221763"
"805","ENSG00000222246"
"806","ENSG00000269782"
"807","ENSG00000221055"
"808","ENSG00000222071"
"809","ENSG00000221628"
"810","ENSG00000283218"
"811","ENSG00000283799"
"812","ENSG00000284415"
"813","ENSG00000221287"
"814","ENSG00000221493"
"815","ENSG00000221788"
"816","ENSG00000284433"
"817","ENSG00000284481"
"818","ENSG00000222831"
"819","ENSG00000221393"
"820","ENSG00000222958"
"821","ENSG00000283203"
"822","ENSG00000283958"
"823","ENSG00000222321"
"824","ENSG00000283857"
"825","ENSG00000221091"
"826","ENSG00000221768"
"827","ENSG00000221251"
"828","ENSG00000221598"
"829","ENSG00000221063"
"830","ENSG00000221669"
"831","ENSG00000221710"
"832","ENSG00000221808"
"833","ENSG00000221394"
"834","ENSG00000283912"
"835","ENSG00000221525"
"836","ENSG00000221028"
"837","ENSG00000221436"
"838","ENSG00000221649"
"839","ENSG00000221771"
"840","ENSG00000221680"
"841","ENSG00000238367"
"842","ENSG00000283210"
"843","ENSG00000284875"
"844","ENSG00000275377"
"845","ENSG00000284193"
"846","ENSG00000283200"
"847","ENSG00000283435"
"848","ENSG00000221240"
"849","ENSG00000283867"
"850","ENSG00000221176"
"851","ENSG00000221563"
"852","ENSG00000221390"
"853","ENSG00000238517"
"854","ENSG00000221430"
"855","ENSG00000283476"
"856","ENSG00000284125"
"857","ENSG00000221033"
"858","ENSG00000283710"
"859","ENSG00000221305"
"860","ENSG00000283126"
"861","ENSG00000283193"
"862","ENSG00000238705"
"863","ENSG00000280948"
"864","ENSG00000221494"
"865","ENSG00000221594"
"866","ENSG00000221265"
"867","ENSG00000284139"
"868","ENSG00000285207"
"869","ENSG00000284464"
"870","ENSG00000221365"
"871","ENSG00000221052"
"872","ENSG00000221464"
"873","ENSG00000221737"
"874","ENSG00000221548"
"875","ENSG00000221200"
"876","ENSG00000221614"
"877","ENSG00000284216"
"878","ENSG00000221739"
"879","ENSG00000283894"
"880","ENSG00000284268"
"881","ENSG00000221463"
"882","ENSG00000221476"
"883","ENSG00000221520"
"884","ENSG00000221502"
"885","ENSG00000221604"
"886","ENSG00000281842"
"887","ENSG00000222715"
"888","ENSG00000221269"
"889","ENSG00000284442"
"890","ENSG00000238399"
"891","ENSG00000221410"
"892","ENSG00000283507"
"893","ENSG00000221586"
"894","ENSG00000221025"
"895","ENSG00000221585"
"896","ENSG00000221641"
"897","ENSG00000281696"
"898","ENSG00000221630"
"899","ENSG00000221754"
"900","ENSG00000284015"
"901","ENSG00000283612"
"902","ENSG00000221348"
"903","ENSG00000284458"
"904","ENSG00000284446"
"905","ENSG00000238728"
"906","ENSG00000221445"
"907","ENSG00000221745"
"908","ENSG00000276158"
"909","ENSG00000221792"
"910","ENSG00000221017"
"911","ENSG00000221540"
"912","ENSG00000284239"
"913","ENSG00000283888"
"914","ENSG00000221456"
"915","ENSG00000283188"
"916","ENSG00000283416"
"917","ENSG00000284416"
"918","ENSG00000221421"
"919","ENSG00000283550"
"920","ENSG00000221238"
"921","ENSG00000221227"
"922","ENSG00000283768"
"923","ENSG00000221230"
"924","ENSG00000221662"
"925","ENSG00000221275"
"926","ENSG00000284332"
"927","ENSG00000221203"
"928","ENSG00000221273"
"929","ENSG00000221261"
"930","ENSG00000283320"
"931","ENSG00000221411"
"932","ENSG00000221552"
"933","ENSG00000284378"
"934","ENSG00000221650"
"935","ENSG00000221698"
"936","ENSG00000221263"
"937","ENSG00000221479"
"938","ENSG00000284253"
"939","ENSG00000224687"
"940","ENSG00000287736"
"941","ENSG00000115239"
"942","ENSG00000224939"
"943","ENSG00000230590"
"944","ENSG00000251201"
"945","ENSG00000206633"
"946","ENSG00000270106"
"947","ENSG00000238057"
"948","ENSG00000224281"
"949","ENSG00000232838"
"950","ENSG00000236618"
"951","ENSG00000248550"
"952","ENSG00000289161"
"953","ENSG00000173678"
"954","ENSG00000157999"
"955","ENSG00000221333"
"956","ENSG00000288233"
"957","ENSG00000221782"
"958","ENSG00000221187"
"959","ENSG00000221801"
"960","ENSG00000221703"
"961","ENSG00000211568"
"962","ENSG00000211579"
"963","ENSG00000284344"
"964","ENSG00000252153"
"965","ENSG00000284286"
"966","ENSG00000283207"
"967","ENSG00000207871"
"968","ENSG00000221288"
"969","ENSG00000221510"
"970","ENSG00000221537"
"971","ENSG00000221545"
"972","ENSG00000211591"
"973","ENSG00000212100"
"974","ENSG00000252454"
"975","ENSG00000252466"
"976","ENSG00000221331"
"977","ENSG00000252695"
"978","ENSG00000284251"
"979","ENSG00000221616"
"980","ENSG00000253030"
"981","ENSG00000284336"
"982","ENSG00000283899"
"983","ENSG00000221442"
"984","ENSG00000221760"
"985","ENSG00000221214"
"986","ENSG00000251856"
"987","ENSG00000221369"
"988","ENSG00000205307"
"989","ENSG00000204025"
"990","ENSG00000206869"
"991","ENSG00000230542"
"992","ENSG00000167670"
"993","ENSG00000206650"
"994","ENSG00000263666"
"995","ENSG00000235914"
"996","ENSG00000215367"
"997","ENSG00000186019"
"998","ENSG00000207221"
"999","ENSG00000224020"
"1000","ENSG00000156273"
"1001","ENSG00000129484"
"1002","ENSG00000257315"
"1003","ENSG00000041880"
"1004","ENSG00000113361"
"1005","ENSG00000141198"
"1006","ENSG00000239620"
"1007","ENSG00000250771"
"1008","ENSG00000281591"
"1009","ENSG00000241149"
"1010","ENSG00000100281"
"1011","ENSG00000283403"
"1012","ENSG00000284024"
"1013","ENSG00000235618"
"1014","ENSG00000232765"
"1015","ENSG00000254634"
"1016","ENSG00000235142"
"1017","ENSG00000264814"
"1018","ENSG00000264110"
"1019","ENSG00000265396"
"1020","ENSG00000283497"
"1021","ENSG00000266690"
"1022","ENSG00000265014"
"1023","ENSG00000265847"
"1024","ENSG00000265957"
"1025","ENSG00000264657"
"1026","ENSG00000283921"
"1027","ENSG00000284411"
"1028","ENSG00000267959"
"1029","ENSG00000284557"
"1030","ENSG00000288468"
"1031","ENSG00000264429"
"1032","ENSG00000266291"
"1033","ENSG00000221036"
"1034","ENSG00000265306"
"1035","ENSG00000283340"
"1036","ENSG00000283532"
"1037","ENSG00000265871"
"1038","ENSG00000207617"
"1039","ENSG00000266321"
"1040","ENSG00000277243"
"1041","ENSG00000221065"
"1042","ENSG00000265539"
"1043","ENSG00000252583"
"1044","ENSG00000265214"
"1045","ENSG00000221296"
"1046","ENSG00000265520"
"1047","ENSG00000264060"
"1048","ENSG00000266458"
"1049","ENSG00000263785"
"1050","ENSG00000263414"
"1051","ENSG00000265140"
"1052","ENSG00000265831"
"1053","ENSG00000266530"
"1054","ENSG00000264675"
"1055","ENSG00000265355"
"1056","ENSG00000265806"
"1057","ENSG00000263615"
"1058","ENSG00000265056"
"1059","ENSG00000264934"
"1060","ENSG00000265981"
"1061","ENSG00000283343"
"1062","ENSG00000263793"
"1063","ENSG00000264803"
"1064","ENSG00000263573"
"1065","ENSG00000264638"
"1066","ENSG00000265537"
"1067","ENSG00000264720"
"1068","ENSG00000283429"
"1069","ENSG00000266676"
"1070","ENSG00000266243"
