"","x"
"2991","ENSG00000151881"
"2992","ENSG00000152348"
"2993","ENSG00000152359"
"2994","ENSG00000152377"
"2995","ENSG00000152380"
"2996","ENSG00000152409"
"2997","ENSG00000152413"
"2998","ENSG00000152422"
"2999","ENSG00000152620"
"3000","ENSG00000152684"
"3001","ENSG00000152700"
"3002","ENSG00000152784"
"3003","ENSG00000152795"
"3004","ENSG00000152942"
"3005","ENSG00000276618"
"3006","ENSG00000153006"
"3007","ENSG00000153015"
"3008","ENSG00000153037"
"3009","ENSG00000153044"
"3010","ENSG00000153046"
"3011","ENSG00000153071"
"3012","ENSG00000153113"
"3013","ENSG00000153130"
"3014","ENSG00000153140"
"3015","ENSG00000153147"
"3016","ENSG00000153395"
"3017","ENSG00000275079"
"3018","ENSG00000153914"
"3019","ENSG00000153922"
"3020","ENSG00000154122"
"3021","ENSG00000154124"
"3022","ENSG00000154447"
"3023","ENSG00000155016"
"3024","ENSG00000155324"
"3025","ENSG00000155329"
"3026","ENSG00000155506"
"3027","ENSG00000155508"
"3028","ENSG00000155511"
"3029","ENSG00000155545"
"3030","ENSG00000155850"
"3031","ENSG00000155858"
"3032","ENSG00000155868"
"3033","ENSG00000156463"
"3034","ENSG00000157107"
"3035","ENSG00000157111"
"3036","ENSG00000157510"
"3037","ENSG00000158985"
"3038","ENSG00000161010"
"3039","ENSG00000283918"
"3040","ENSG00000161011"
"3041","ENSG00000284099"
"3042","ENSG00000161013"
"3043","ENSG00000284501"
"3044","ENSG00000161021"
"3045","ENSG00000283780"
"3046","ENSG00000163104"
"3047","ENSG00000163110"
"3048","ENSG00000163291"
"3049","ENSG00000163297"
"3050","ENSG00000163312"
"3051","ENSG00000163319"
"3052","ENSG00000163322"
"3053","ENSG00000163625"
"3054","ENSG00000163629"
"3055","ENSG00000163644"
"3056","ENSG00000164022"
"3057","ENSG00000164023"
"3058","ENSG00000164024"
"3059","ENSG00000164031"
"3060","ENSG00000164032"
"3061","ENSG00000164038"
"3062","ENSG00000164039"
"3063","ENSG00000164040"
"3064","ENSG00000164066"
"3065","ENSG00000164073"
"3066","ENSG00000164074"
"3067","ENSG00000164096"
"3068","ENSG00000164099"
"3069","ENSG00000164104"
"3070","ENSG00000164105"
"3071","ENSG00000164109"
"3072","ENSG00000164111"
"3073","ENSG00000164114"
"3074","ENSG00000164117"
"3075","ENSG00000164118"
"3076","ENSG00000164122"
"3077","ENSG00000164125"
"3078","ENSG00000164134"
"3079","ENSG00000164144"
"3080","ENSG00000164151"
"3081","ENSG00000164163"
"3082","ENSG00000164164"
"3083","ENSG00000164167"
"3084","ENSG00000164168"
"3085","ENSG00000164169"
"3086","ENSG00000164171"
"3087","ENSG00000164172"
"3088","ENSG00000164176"
"3089","ENSG00000164180"
"3090","ENSG00000164182"
"3091","ENSG00000164187"
"3092","ENSG00000164190"
"3093","ENSG00000164209"
"3094","ENSG00000164211"
"3095","ENSG00000164219"
"3096","ENSG00000164220"
"3097","ENSG00000164221"
"3098","ENSG00000164236"
"3099","ENSG00000164237"
"3100","ENSG00000164244"
"3101","ENSG00000164251"
"3102","ENSG00000164252"
"3103","ENSG00000164253"
"3104","ENSG00000164258"
"3105","ENSG00000164284"
"3106","ENSG00000164291"
"3107","ENSG00000164292"
"3108","ENSG00000164294"
"3109","ENSG00000164296"
"3110","ENSG00000164300"
"3111","ENSG00000164305"
"3112","ENSG00000164306"
"3113","ENSG00000164307"
"3114","ENSG00000164308"
"3115","ENSG00000164323"
"3116","ENSG00000164327"
"3117","ENSG00000164329"
"3118","ENSG00000164330"
"3119","ENSG00000164331"
"3120","ENSG00000164332"
"3121","ENSG00000164338"
"3122","ENSG00000164346"
"3123","ENSG00000164347"
"3124","ENSG00000164366"
"3125","ENSG00000164402"
"3126","ENSG00000164403"
"3127","ENSG00000164405"
"3128","ENSG00000164463"
"3129","ENSG00000164466"
"3130","ENSG00000164574"
"3131","ENSG00000164576"
"3132","ENSG00000164587"
"3133","ENSG00000164609"
"3134","ENSG00000164611"
"3135","ENSG00000164615"
"3136","ENSG00000164620"
"3137","ENSG00000164902"
"3138","ENSG00000164904"
"3139","ENSG00000165671"
"3140","ENSG00000168246"
"3141","ENSG00000168310"
"3142","ENSG00000168538"
"3143","ENSG00000168556"
"3144","ENSG00000168564"
"3145","ENSG00000168685"
"3146","ENSG00000168724"
"3147","ENSG00000168769"
"3148","ENSG00000168785"
"3149","ENSG00000168938"
"3150","ENSG00000168944"
"3151","ENSG00000168994"
"3152","ENSG00000169045"
"3153","ENSG00000284254"
"3154","ENSG00000169131"
"3155","ENSG00000169223"
"3156","ENSG00000169228"
"3157","ENSG00000169230"
"3158","ENSG00000169271"
"3159","ENSG00000169288"
"3160","ENSG00000169567"
"3161","ENSG00000169570"
"3162","ENSG00000170085"
"3163","ENSG00000170088"
"3164","ENSG00000170153"
"3165","ENSG00000170185"
"3166","ENSG00000170234"
"3167","ENSG00000170271"
"3168","ENSG00000170365"
"3169","ENSG00000170390"
"3170","ENSG00000170445"
"3171","ENSG00000170464"
"3172","ENSG00000288275"
"3173","ENSG00000170469"
"3174","ENSG00000170502"
"3175","ENSG00000170522"
"3176","ENSG00000170542"
"3177","ENSG00000170549"
"3178","ENSG00000170561"
"3179","ENSG00000170584"
"3180","ENSG00000170606"
"3181","ENSG00000170624"
"3182","ENSG00000171421"
"3183","ENSG00000171444"
"3184","ENSG00000171497"
"3185","ENSG00000171503"
"3186","ENSG00000171530"
"3187","ENSG00000171566"
"3188","ENSG00000171604"
"3189","ENSG00000171617"
"3190","ENSG00000171720"
"3191","ENSG00000171992"
"3192","ENSG00000172007"
"3193","ENSG00000172062"
"3194","ENSG00000273772"
"3195","ENSG00000275349"
"3196","ENSG00000277773"
"3197","ENSG00000205571"
"3198","ENSG00000172239"
"3199","ENSG00000172262"
"3200","ENSG00000172403"
"3201","ENSG00000172493"
"3202","ENSG00000172548"
"3203","ENSG00000172795"
"3204","ENSG00000172869"
"3205","ENSG00000173085"
"3206","ENSG00000173210"
"3207","ENSG00000173221"
"3208","ENSG00000173545"
"3209","ENSG00000174132"
"3210","ENSG00000174136"
"3211","ENSG00000174695"
"3212","ENSG00000174705"
"3213","ENSG00000174720"
"3214","ENSG00000174749"
"3215","ENSG00000175309"
"3216","ENSG00000175414"
"3217","ENSG00000175416"
"3218","ENSG00000175745"
"3219","ENSG00000176018"
"3220","ENSG00000176055"
"3221","ENSG00000176087"
"3222","ENSG00000176783"
"3223","ENSG00000284260"
"3224","ENSG00000176788"
"3225","ENSG00000176928"
"3226","ENSG00000177034"
"3227","ENSG00000177058"
"3228","ENSG00000177432"
"3229","ENSG00000177556"
"3230","ENSG00000177733"
"3231","ENSG00000177879"
"3232","ENSG00000177932"
"3233","ENSG00000178338"
"3234","ENSG00000178913"
"3235","ENSG00000178996"
"3236","ENSG00000179387"
"3237","ENSG00000180104"
"3238","ENSG00000180346"
"3239","ENSG00000180801"
"3240","ENSG00000181004"
"3241","ENSG00000181104"
"3242","ENSG00000181163"
"3243","ENSG00000181381"
"3244","ENSG00000181751"
"3245","ENSG00000181904"
"3246","ENSG00000182552"
"3247","ENSG00000182700"
"3248","ENSG00000183258"
"3249","ENSG00000183323"
"3250","ENSG00000277868"
"3251","ENSG00000183439"
"3252","ENSG00000183474"
"3253","ENSG00000276910"
"3254","ENSG00000275045"
"3255","ENSG00000145736"
"3256","ENSG00000183580"
"3257","ENSG00000183718"
"3258","ENSG00000183876"
"3259","ENSG00000184347"
"3260","ENSG00000184584"
"3261","ENSG00000288243"
"3262","ENSG00000184838"
"3263","ENSG00000184840"
"3264","ENSG00000185129"
"3265","ENSG00000185305"
"3266","ENSG00000186468"
"3267","ENSG00000186687"
"3268","ENSG00000187678"
"3269","ENSG00000188725"
"3270","ENSG00000189184"
"3271","ENSG00000189308"
"3272","ENSG00000196159"
"3273","ENSG00000196670"
"3274","ENSG00000196743"
"3275","ENSG00000196782"
"3276","ENSG00000196923"
"3277","ENSG00000197043"
"3278","ENSG00000197208"
"3279","ENSG00000197226"
"3280","ENSG00000284400"
"3281","ENSG00000197451"
"3282","ENSG00000197603"
"3283","ENSG00000197860"
"3284","ENSG00000197894"
"3285","ENSG00000197948"
"3286","ENSG00000198055"
"3287","ENSG00000198189"
"3288","ENSG00000198498"
"3289","ENSG00000198589"
"3290","ENSG00000198677"
"3291","ENSG00000198721"
"3292","ENSG00000198856"
"3293","ENSG00000198961"
"3294","ENSG00000204628"
"3295","ENSG00000204764"
"3296","ENSG00000204767"
"3297","ENSG00000205208"
"3298","ENSG00000205302"
"3299","ENSG00000205571"
"3300","ENSG00000273772"
"3301","ENSG00000277773"
"3302","ENSG00000205765"
"3303","ENSG00000213523"
"3304","ENSG00000213585"
"3305","ENSG00000213949"
"3306","ENSG00000214113"
"3307","ENSG00000214944"
"3308","ENSG00000217128"
"3309","ENSG00000218336"
"3310","ENSG00000219607"
"3311","ENSG00000221886"
"3312","ENSG00000228672"
"3313","ENSG00000228716"
"3314","ENSG00000237190"
"3315","ENSG00000240184"
"3316","ENSG00000251493"
"3317","ENSG00000253159"
"3318","ENSG00000253537"
"3319","ENSG00000253731"
"3320","ENSG00000253846"
"3321","ENSG00000253873"
"3322","ENSG00000253910"
"3323","ENSG00000253953"
"3324","ENSG00000254122"
"3325","ENSG00000254535"
"3326","ENSG00000256043"
"3327","ENSG00000263238"
"3328","ENSG00000256235"
"3329","ENSG00000262209"
"3330","ENSG00000262576"
"3331","ENSG00000273841"
"3332","ENSG00000276463"
"3333","ENSG00000276547"
"3334","ENSG00000001036"
"3335","ENSG00000001084"
"3336","ENSG00000001167"
"3337","ENSG00000001629"
"3338","ENSG00000001630"
"3339","ENSG00000001631"
"3340","ENSG00000002746"
"3341","ENSG00000004766"
"3342","ENSG00000004864"
"3343","ENSG00000005020"
"3344","ENSG00000005073"
"3345","ENSG00000005469"
"3346","ENSG00000005486"
"3347","ENSG00000005700"
"3348","ENSG00000283068"
"3349","ENSG00000006451"
"3350","ENSG00000006453"
"3351","ENSG00000006576"
"3352","ENSG00000006625"
"3353","ENSG00000006634"
"3354","ENSG00000006704"
"3355","ENSG00000006715"
"3356","ENSG00000006747"
"3357","ENSG00000007866"
"3358","ENSG00000007944"
"3359","ENSG00000008018"
"3360","ENSG00000281184"
"3361","ENSG00000008083"
"3362","ENSG00000008256"
"3363","ENSG00000009413"
"3364","ENSG00000009844"
"3365","ENSG00000009954"
"3366","ENSG00000010017"
"3367","ENSG00000010030"
"3368","ENSG00000010270"
"3369","ENSG00000010704"
"3370","ENSG00000010810"
"3371","ENSG00000010818"
"3372","ENSG00000011275"
"3373","ENSG00000011426"
"3374","ENSG00000012660"
"3375","ENSG00000013375"
"3376","ENSG00000013392"
"3377","ENSG00000014123"
"3378","ENSG00000015676"
"3379","ENSG00000024048"
"3380","ENSG00000024862"
"3381","ENSG00000025156"
"3382","ENSG00000025796"
"3383","ENSG00000026297"
"3384","ENSG00000026652"
"3385","ENSG00000026950"
"3386","ENSG00000027697"
"3387","ENSG00000028839"
"3388","ENSG00000029363"
"3389","ENSG00000029639"
"3390","ENSG00000030110"
"3391","ENSG00000031691"
"3392","ENSG00000034693"
"3393","ENSG00000044090"
"3394","ENSG00000047579"
"3395","ENSG00000047932"
"3396","ENSG00000048052"
"3397","ENSG00000048544"
"3398","ENSG00000049540"
"3399","ENSG00000049541"
"3400","ENSG00000049618"
"3401","ENSG00000050344"
"3402","ENSG00000050393"
"3403","ENSG00000051620"
"3404","ENSG00000055208"
"3405","ENSG00000228408"
"3406","ENSG00000055211"
"3407","ENSG00000056972"
"3408","ENSG00000057657"
"3409","ENSG00000057663"
"3410","ENSG00000058091"
"3411","ENSG00000060762"
"3412","ENSG00000064995"
"3413","ENSG00000064999"
"3414","ENSG00000065029"
"3415","ENSG00000065060"
"3416","ENSG00000065308"
"3417","ENSG00000065491"
"3418","ENSG00000065615"
"3419","ENSG00000065833"
"3420","ENSG00000065883"
"3421","ENSG00000066379"
"3422","ENSG00000233795"
"3423","ENSG00000235443"
"3424","ENSG00000236808"
"3425","ENSG00000224859"
"3426","ENSG00000235176"
"3427","ENSG00000206502"
"3428","ENSG00000236949"
"3429","ENSG00000066651"
"3430","ENSG00000070669"
"3431","ENSG00000070882"
"3432","ENSG00000071189"
"3433","ENSG00000071242"
"3434","ENSG00000071462"
"3435","ENSG00000071994"
"3436","ENSG00000074935"
"3437","ENSG00000075142"
"3438","ENSG00000075213"
"3439","ENSG00000075223"
"3440","ENSG00000075303"
"3441","ENSG00000075618"
"3442","ENSG00000075624"
"3443","ENSG00000078269"
"3444","ENSG00000078399"
"3445","ENSG00000078401"
"3446","ENSG00000078967"
"3447","ENSG00000079691"
"3448","ENSG00000079819"
"3449","ENSG00000079931"
"3450","ENSG00000079950"
"3451","ENSG00000080546"
"3452","ENSG00000081087"
"3453","ENSG00000082269"
"3454","ENSG00000083097"
"3455","ENSG00000083099"
"3456","ENSG00000083123"
"3457","ENSG00000085377"
"3458","ENSG00000085382"
"3459","ENSG00000085511"
"3460","ENSG00000086232"
"3461","ENSG00000086289"
"3462","ENSG00000091073"
"3463","ENSG00000282379"
"3464","ENSG00000092820"
"3465","ENSG00000093144"
"3466","ENSG00000095951"
"3467","ENSG00000096063"
"3468","ENSG00000096070"
"3469","ENSG00000096080"
"3470","ENSG00000096092"
"3471","ENSG00000096384"
"3472","ENSG00000096401"
"3473","ENSG00000096433"
"3474","ENSG00000096654"
"3475","ENSG00000096696"
"3476","ENSG00000105778"
"3477","ENSG00000105793"
"3478","ENSG00000105810"
"3479","ENSG00000105825"
"3480","ENSG00000105829"
"3481","ENSG00000105849"
"3482","ENSG00000105854"
"3483","ENSG00000105926"
"3484","ENSG00000105928"
"3485","ENSG00000105953"
"3486","ENSG00000105968"
"3487","ENSG00000106003"
"3488","ENSG00000106004"
"3489","ENSG00000106009"
"3490","ENSG00000106012"
"3491","ENSG00000106031"
"3492","ENSG00000106049"
"3493","ENSG00000106052"
"3494","ENSG00000106070"
"3495","ENSG00000106077"
"3496","ENSG00000106080"
"3497","ENSG00000106086"
"3498","ENSG00000106105"
"3499","ENSG00000106153"
"3500","ENSG00000106211"
"3501","ENSG00000106263"
"3502","ENSG00000106266"
"3503","ENSG00000106268"
"3504","ENSG00000106305"
"3505","ENSG00000106346"
"3506","ENSG00000106355"
"3507","ENSG00000106392"
"3508","ENSG00000106399"
"3509","ENSG00000106415"
"3510","ENSG00000106443"
"3511","ENSG00000106460"
"3512","ENSG00000106524"
"3513","ENSG00000106537"
"3514","ENSG00000106546"
"3515","ENSG00000106571"
"3516","ENSG00000106591"
"3517","ENSG00000106603"
"3518","ENSG00000106605"
"3519","ENSG00000106608"
"3520","ENSG00000106609"
"3521","ENSG00000106624"
"3522","ENSG00000106628"
"3523","ENSG00000106635"
"3524","ENSG00000106636"
"3525","ENSG00000106638"
"3526","ENSG00000106665"
"3527","ENSG00000106682"
"3528","ENSG00000106683"
"3529","ENSG00000111799"
"3530","ENSG00000111801"
"3531","ENSG00000111802"
"3532","ENSG00000111817"
"3533","ENSG00000111832"
"3534","ENSG00000111843"
"3535","ENSG00000284936"
"3536","ENSG00000111845"
"3537","ENSG00000285226"
"3538","ENSG00000111859"
"3539","ENSG00000111860"
"3540","ENSG00000111875"
"3541","ENSG00000111880"
"3542","ENSG00000111885"
"3543","ENSG00000111897"
"3544","ENSG00000111906"
"3545","ENSG00000111907"
"3546","ENSG00000111911"
"3547","ENSG00000111912"
"3548","ENSG00000111913"
"3549","ENSG00000111961"
"3550","ENSG00000111962"
"3551","ENSG00000111981"
"3552","ENSG00000112029"
"3553","ENSG00000112031"
"3554","ENSG00000112033"
"3555","ENSG00000112039"
"3556","ENSG00000112062"
"3557","ENSG00000112078"
"3558","ENSG00000112079"
"3559","ENSG00000112081"
"3560","ENSG00000112096"
"3561","ENSG00000112110"
"3562","ENSG00000112118"
"3563","ENSG00000112130"
"3564","ENSG00000112144"
"3565","ENSG00000112146"
"3566","ENSG00000112159"
"3567","ENSG00000288121"
"3568","ENSG00000112167"
"3569","ENSG00000112183"
"3570","ENSG00000112186"
"3571","ENSG00000112200"
"3572","ENSG00000112208"
"3573","ENSG00000112210"
"3574","ENSG00000112234"
"3575","ENSG00000112237"
"3576","ENSG00000112242"
"3577","ENSG00000112246"
"3578","ENSG00000112249"
"3579","ENSG00000112276"
"3580","ENSG00000112282"
"3581","ENSG00000112290"
"3582","ENSG00000112294"
"3583","ENSG00000112297"
"3584","ENSG00000112304"
"3585","ENSG00000112305"
"3586","ENSG00000112306"
"3587","ENSG00000112308"
"3588","ENSG00000112312"
"3589","ENSG00000112335"
"3590","ENSG00000112339"
"3591","ENSG00000112343"
"3592","ENSG00000112357"
"3593","ENSG00000112365"
"3594","ENSG00000112367"
"3595","ENSG00000112378"
"3596","ENSG00000112406"
"3597","ENSG00000112414"
"3598","ENSG00000112419"
"3599","ENSG00000112473"
"3600","ENSG00000229802"
"3601","ENSG00000227402"
"3602","ENSG00000206288"
"3603","ENSG00000226614"
"3604","ENSG00000224399"
"3605","ENSG00000112511"
"3606","ENSG00000225553"
"3607","ENSG00000239756"
"3608","ENSG00000112514"
"3609","ENSG00000226492"
"3610","ENSG00000112531"
"3611","ENSG00000112561"
"3612","ENSG00000112576"
"3613","ENSG00000112578"
"3614","ENSG00000112584"
"3615","ENSG00000275333"
"3616","ENSG00000112592"
"3617","ENSG00000112624"
"3618","ENSG00000112640"
"3619","ENSG00000112651"
"3620","ENSG00000112655"
"3621","ENSG00000112658"
"3622","ENSG00000112659"
"3623","ENSG00000112667"
"3624","ENSG00000112695"
"3625","ENSG00000112697"
"3626","ENSG00000112701"
"3627","ENSG00000112715"
"3628","ENSG00000112742"
"3629","ENSG00000112759"
"3630","ENSG00000112763"
"3631","ENSG00000112769"
"3632","ENSG00000112773"
"3633","ENSG00000112837"
"3634","ENSG00000118402"
"3635","ENSG00000118412"
"3636","ENSG00000288475"
"3637","ENSG00000118418"
"3638","ENSG00000118482"
"3639","ENSG00000118495"
"3640","ENSG00000118496"
"3641","ENSG00000118503"
"3642","ENSG00000118508"
"3643","ENSG00000118515"
"3644","ENSG00000118518"
"3645","ENSG00000118523"
"3646","ENSG00000118689"
"3647","ENSG00000119899"
"3648","ENSG00000119900"
"3649","ENSG00000120253"
"3650","ENSG00000120254"
"3651","ENSG00000120265"
"3652","ENSG00000120437"
"3653","ENSG00000120438"
"3654","ENSG00000122335"
"3655","ENSG00000122507"
"3656","ENSG00000122512"
"3657","ENSG00000122515"
"3658","ENSG00000122545"
"3659","ENSG00000122547"
"3660","ENSG00000122550"
"3661","ENSG00000122557"
"3662","ENSG00000122565"
"3663","ENSG00000122566"
"3664","ENSG00000122591"
"3665","ENSG00000122641"
"3666","ENSG00000122642"
"3667","ENSG00000122643"
"3668","ENSG00000122644"
"3669","ENSG00000122674"
"3670","ENSG00000122678"
"3671","ENSG00000122691"
"3672","ENSG00000123505"
"3673","ENSG00000123545"
"3674","ENSG00000123552"
"3675","ENSG00000124496"
"3676","ENSG00000124508"
"3677","ENSG00000124523"
"3678","ENSG00000124532"
"3679","ENSG00000124541"
"3680","ENSG00000124562"
"3681","ENSG00000124571"
"3682","ENSG00000124574"
"3683","ENSG00000124587"
"3684","ENSG00000124596"
"3685","ENSG00000124608"
"3686","ENSG00000124615"
"3687","ENSG00000124635"
"3688","ENSG00000124641"
"3689","ENSG00000124659"
"3690","ENSG00000124688"
"3691","ENSG00000124702"
"3692","ENSG00000124733"
"3693","ENSG00000124762"
"3694","ENSG00000124766"
"3695","ENSG00000124767"
"3696","ENSG00000124784"
"3697","ENSG00000124786"
"3698","ENSG00000124788"
"3699","ENSG00000124789"
"3700","ENSG00000124795"
"3701","ENSG00000124802"
"3702","ENSG00000124813"
"3703","ENSG00000126522"
"3704","ENSG00000126524"
"3705","ENSG00000127914"
"3706","ENSG00000127920"
"3707","ENSG00000127922"
"3708","ENSG00000127946"
"3709","ENSG00000127947"
"3710","ENSG00000127948"
"3711","ENSG00000127952"
"3712","ENSG00000127955"
"3713","ENSG00000127980"
"3714","ENSG00000127989"
"3715","ENSG00000127990"
"3716","ENSG00000127993"
"3717","ENSG00000127995"
"3718","ENSG00000129103"
"3719","ENSG00000130023"
"3720","ENSG00000276187"
"3721","ENSG00000130024"
"3722","ENSG00000130305"
"3723","ENSG00000130338"
"3724","ENSG00000130340"
"3725","ENSG00000130347"
"3726","ENSG00000130348"
"3727","ENSG00000130349"
"3728","ENSG00000130363"
"3729","ENSG00000130396"
"3730","ENSG00000131013"
"3731","ENSG00000131015"
"3732","ENSG00000131016"
"3733","ENSG00000131018"
"3734","ENSG00000131019"
"3735","ENSG00000131023"
"3736","ENSG00000132423"
"3737","ENSG00000132424"
"3738","ENSG00000132429"
"3739","ENSG00000132432"
"3740","ENSG00000132434"
"3741","ENSG00000132436"
"3742","ENSG00000135164"
"3743","ENSG00000135185"
"3744","ENSG00000135211"
"3745","ENSG00000135297"
"3746","ENSG00000135315"
"3747","ENSG00000135316"
"3748","ENSG00000135317"
"3749","ENSG00000135318"
"3750","ENSG00000135334"
"3751","ENSG00000135336"
"3752","ENSG00000135338"
"3753","ENSG00000135341"
"3754","ENSG00000135521"
"3755","ENSG00000135535"
"3756","ENSG00000135541"
"3757","ENSG00000135587"
"3758","ENSG00000135596"
"3759","ENSG00000135597"
"3760","ENSG00000136193"
"3761","ENSG00000136205"
"3762","ENSG00000136213"
"3763","ENSG00000136231"
"3764","ENSG00000136235"
"3765","ENSG00000136238"
"3766","ENSG00000136240"
"3767","ENSG00000136243"
"3768","ENSG00000136244"
"3769","ENSG00000136247"
"3770","ENSG00000136261"
"3771","ENSG00000136270"
"3772","ENSG00000136271"
"3773","ENSG00000136273"
"3774","ENSG00000136274"
"3775","ENSG00000136279"
"3776","ENSG00000136280"
"3777","ENSG00000136295"
"3778","ENSG00000137161"
"3779","ENSG00000137166"
"3780","ENSG00000137168"
"3781","ENSG00000137171"
"3782","ENSG00000137177"
"3783","ENSG00000137185"
"3784","ENSG00000137193"
"3785","ENSG00000137198"
"3786","ENSG00000137200"
"3787","ENSG00000137203"
"3788","ENSG00000137207"
"3789","ENSG00000137210"
"3790","ENSG00000137216"
"3791","ENSG00000137218"
"3792","ENSG00000137221"
"3793","ENSG00000137269"
"3794","ENSG00000137288"
"3795","ENSG00000137309"
"3796","ENSG00000137310"
"3797","ENSG00000224472"
"3798","ENSG00000224941"
"3799","ENSG00000206455"
"3800","ENSG00000233890"
"3801","ENSG00000224379"
"3802","ENSG00000234674"
"3803","ENSG00000137312"
"3804","ENSG00000223654"
"3805","ENSG00000236271"
"3806","ENSG00000206480"
"3807","ENSG00000232280"
"3808","ENSG00000206379"
"3809","ENSG00000230143"
"3810","ENSG00000224740"
"3811","ENSG00000137331"
"3812","ENSG00000235030"
"3813","ENSG00000230128"
"3814","ENSG00000237155"
"3815","ENSG00000227231"
"3816","ENSG00000206478"
"3817","ENSG00000137337"
"3818","ENSG00000234012"
"3819","ENSG00000225589"
"3820","ENSG00000224587"
"3821","ENSG00000237095"
"3822","ENSG00000228575"
"3823","ENSG00000206481"
"3824","ENSG00000231135"
"3825","ENSG00000137338"
"3826","ENSG00000137343"
"3827","ENSG00000234549"
"3828","ENSG00000231257"
"3829","ENSG00000206488"
"3830","ENSG00000229061"
"3831","ENSG00000235658"
"3832","ENSG00000223752"
"3833","ENSG00000137364"
"3834","ENSG00000137404"
"3835","ENSG00000236843"
"3836","ENSG00000228854"
"3837","ENSG00000228867"
"3838","ENSG00000234809"
"3839","ENSG00000235773"
"3840","ENSG00000206484"
"3841","ENSG00000137409"
"3842","ENSG00000137413"
"3843","ENSG00000137414"
"3844","ENSG00000145979"
"3845","ENSG00000145996"
"3846","ENSG00000146072"
"3847","ENSG00000146085"
"3848","ENSG00000146109"
"3849","ENSG00000146112"
"3850","ENSG00000230341"
"3851","ENSG00000236428"
"3852","ENSG00000229998"
"3853","ENSG00000225060"
"3854","ENSG00000234000"
"3855","ENSG00000231247"
"3856","ENSG00000206485"
"3857","ENSG00000146122"
"3858","ENSG00000146143"
"3859","ENSG00000146197"
"3860","ENSG00000146223"
"3861","ENSG00000146232"
"3862","ENSG00000146242"
"3863","ENSG00000283085"
"3864","ENSG00000146247"
"3865","ENSG00000146278"
"3866","ENSG00000146281"
"3867","ENSG00000146282"
"3868","ENSG00000146373"
"3869","ENSG00000146376"
"3870","ENSG00000146386"
"3871","ENSG00000146409"
"3872","ENSG00000146411"
"3873","ENSG00000146416"
"3874","ENSG00000146425"
"3875","ENSG00000146426"
"3876","ENSG00000146433"
"3877","ENSG00000146457"
"3878","ENSG00000146476"
"3879","ENSG00000146535"
"3880","ENSG00000146540"
"3881","ENSG00000146574"
"3882","ENSG00000146576"
"3883","ENSG00000146587"
"3884","ENSG00000146648"
"3885","ENSG00000146674"
"3886","ENSG00000146676"
"3887","ENSG00000146701"
"3888","ENSG00000146707"
"3889","ENSG00000276464"
"3890","ENSG00000146729"
"3891","ENSG00000146731"
"3892","ENSG00000146733"
"3893","ENSG00000146757"
"3894","ENSG00000151914"
"3895","ENSG00000151917"
"3896","ENSG00000152661"
"3897","ENSG00000152818"
"3898","ENSG00000152894"
"3899","ENSG00000273993"
"3900","ENSG00000152926"
"3901","ENSG00000153790"
"3902","ENSG00000153814"
"3903","ENSG00000153956"
"3904","ENSG00000153975"
"3905","ENSG00000153989"
"3906","ENSG00000153993"
"3907","ENSG00000154079"
"3908","ENSG00000154678"
"3909","ENSG00000154978"
"3910","ENSG00000155034"
"3911","ENSG00000155111"
"3912","ENSG00000155115"
"3913","ENSG00000155906"
"3914","ENSG00000156508"
"3915","ENSG00000156535"
"3916","ENSG00000156639"
"3917","ENSG00000156711"
"3918","ENSG00000156928"
"3919","ENSG00000157214"
"3920","ENSG00000157224"
"3921","ENSG00000157240"
"3922","ENSG00000157259"
"3923","ENSG00000157593"
"3924","ENSG00000157778"
"3925","ENSG00000157954"
"3926","ENSG00000158373"
"3927","ENSG00000158406"
"3928","ENSG00000158604"
"3929","ENSG00000158691"
"3930","ENSG00000161896"
"3931","ENSG00000161904"
"3932","ENSG00000164414"
"3933","ENSG00000164418"
"3934","ENSG00000164430"
"3935","ENSG00000164442"
"3936","ENSG00000164465"
"3937","ENSG00000164484"
"3938","ENSG00000164494"
"3939","ENSG00000164506"
"3940","ENSG00000164535"
"3941","ENSG00000164543"
"3942","ENSG00000164548"
"3943","ENSG00000164610"
"3944","ENSG00000164619"
"3945","ENSG00000164631"
"3946","ENSG00000164647"
"3947","ENSG00000164649"
"3948","ENSG00000164654"
"3949","ENSG00000164692"
"3950","ENSG00000164713"
"3951","ENSG00000164715"
"3952","ENSG00000164818"
"3953","ENSG00000164828"
"3954","ENSG00000164877"
"3955","ENSG00000164880"
"3956","ENSG00000164916"
"3957","ENSG00000165097"
"3958","ENSG00000166448"
"3959","ENSG00000168116"
"3960","ENSG00000168216"
"3961","ENSG00000168303"
"3962","ENSG00000168394"
"3963","ENSG00000227816"
"3964","ENSG00000232367"
"3965","ENSG00000226173"
"3966","ENSG00000224748"
"3967","ENSG00000230705"
"3968","ENSG00000224212"
"3969","ENSG00000206297"
"3970","ENSG00000168438"
"3971","ENSG00000168477"
"3972","ENSG00000229341"
"3973","ENSG00000236221"
"3974","ENSG00000231608"
"3975","ENSG00000229353"
"3976","ENSG00000206258"
"3977","ENSG00000236236"
"3978","ENSG00000233323"
"3979","ENSG00000168566"
"3980","ENSG00000169193"
"3981","ENSG00000169902"
"3982","ENSG00000169919"
"3983","ENSG00000169976"
"3984","ENSG00000170027"
"3985","ENSG00000170734"
"3986","ENSG00000170852"
"3987","ENSG00000170899"
"3988","ENSG00000170915"
"3989","ENSG00000171408"
