"","x"
"216","ENSG00000188783"
"217","ENSG00000164761"
"218","ENSG00000170370"
"219","ENSG00000196611"
"220","ENSG00000166508"
"221","ENSG00000088881"
"222","ENSG00000154217"
"223","ENSG00000031691"
"224","ENSG00000196562"
"225","ENSG00000077514"
"226","ENSG00000128510"
"227","ENSG00000182916"
"228","ENSG00000160447"
"229","ENSG00000175643"
"230","ENSG00000183762"
"231","ENSG00000169744"
"232","ENSG00000120885"
"233","ENSG00000139679"
"234","ENSG00000172348"
"235","ENSG00000152804"
"236","ENSG00000113504"
"237","ENSG00000162493"
"238","ENSG00000168077"
"239","ENSG00000111206"
"240","ENSG00000112096"
"241","ENSG00000137807"
"242","ENSG00000112312"
"243","ENSG00000164619"
"244","ENSG00000079616"
"245","ENSG00000164647"
"246","ENSG00000143772"
"247","ENSG00000129757"
"248","ENSG00000182326"
"249","ENSG00000198814"
"250","ENSG00000170745"
"251","ENSG00000049130"
"252","ENSG00000073111"
"253","ENSG00000151287"
"254","ENSG00000171345"
"255","ENSG00000137752"
"256","ENSG00000185442"
"257","ENSG00000139289"
"258","ENSG00000156384"
"259","ENSG00000153790"
"260","ENSG00000113594"
"261","ENSG00000228716"
"262","ENSG00000115380"
"263","ENSG00000100749"
"264","ENSG00000120802"
"265","ENSG00000176771"
"266","ENSG00000095303"
"267","ENSG00000146281"
"268","ENSG00000136859"
"269","ENSG00000149636"
"270","ENSG00000010318"
"271","ENSG00000198873"
"272","ENSG00000165124"
"273","ENSG00000130702"
"274","ENSG00000163507"
"275","ENSG00000125538"
"276","ENSG00000125730"
"277","ENSG00000182013"
"278","ENSG00000137962"
"279","ENSG00000163918"
"280","ENSG00000102287"
"281","ENSG00000123473"
"282","ENSG00000164087"
"283","ENSG00000108960"
"284","ENSG00000116667"
"285","ENSG00000127863"
"286","ENSG00000143416"
"287","ENSG00000154265"
"288","ENSG00000159259"
"289","ENSG00000164292"
"290","ENSG00000128694"
"291","ENSG00000128944"
"292","ENSG00000175745"
"293","ENSG00000154822"
"294","ENSG00000188015"
"295","ENSG00000111913"
"296","ENSG00000133111"
"297","ENSG00000172594"
"298","ENSG00000166881"
"299","ENSG00000165821"
"300","ENSG00000179981"
"301","ENSG00000196405"
"302","ENSG00000106462"
"303","ENSG00000179104"
"304","ENSG00000154930"
"305","ENSG00000135045"
"306","ENSG00000149968"
"307","ENSG00000165304"
"308","ENSG00000121621"
"309","ENSG00000107984"
"310","ENSG00000101871"
"311","ENSG00000103811"
"312","ENSG00000132780"
"313","ENSG00000134508"
"314","ENSG00000131016"
"315","ENSG00000134802"
"316","ENSG00000221829"
"317","ENSG00000160886"
"318","ENSG00000142856"
"319","ENSG00000174442"
"320","ENSG00000035664"
"321","ENSG00000087301"
"322","ENSG00000122691"
"323","ENSG00000162437"
"324","ENSG00000101825"
"325","ENSG00000113319"
"326","ENSG00000112246"
"327","ENSG00000149503"
"328","ENSG00000144857"
"329","ENSG00000052850"
"330","ENSG00000136824"
"331","ENSG00000198331"
"332","ENSG00000182957"
"333","ENSG00000120833"
"334","ENSG00000171130"
"335","ENSG00000077152"
"336","ENSG00000101928"
"337","ENSG00000188486"
"338","ENSG00000099284"
"339","ENSG00000058804"
"340","ENSG00000183098"
"341","ENSG00000114698"
"342","ENSG00000196843"
"343","ENSG00000196411"
"344","ENSG00000162607"
"345","ENSG00000137868"
"346","ENSG00000175130"
"347","ENSG00000049541"
"348","ENSG00000106571"
"349","ENSG00000178878"
"350","ENSG00000177706"
"351","ENSG00000138606"
"352","ENSG00000187240"
"353","ENSG00000167325"
"354","ENSG00000161835"
"355","ENSG00000123892"
"356","ENSG00000184785"
"357","ENSG00000146143"
"358","ENSG00000141480"
"359","ENSG00000088756"
"360","ENSG00000152527"
"361","ENSG00000114346"
"362","ENSG00000105559"
"363","ENSG00000132773"
"364","ENSG00000088970"
"365","ENSG00000154319"
"366","ENSG00000115457"
"367","ENSG00000221852"
"368","ENSG00000135315"
"369","ENSG00000132436"
"370","ENSG00000119403"
"371","ENSG00000104081"
"372","ENSG00000164306"
"373","ENSG00000101224"
"374","ENSG00000166949"
"375","ENSG00000105835"
"376","ENSG00000122420"
"377","ENSG00000172986"
"378","ENSG00000150540"
"379","ENSG00000144749"
"380","ENSG00000164236"
"381","ENSG00000123374"
"382","ENSG00000006634"
"383","ENSG00000169683"
"384","ENSG00000176890"
"385","ENSG00000117155"
"386","ENSG00000227051"
"387","ENSG00000180198"
"388","ENSG00000197329"
"389","ENSG00000119326"
"390","ENSG00000079257"
"391","ENSG00000153993"
"392","ENSG00000143850"
"393","ENSG00000183160"
"394","ENSG00000157796"
"395","ENSG00000120647"
"396","ENSG00000139132"
"397","ENSG00000175592"
"398","ENSG00000130193"
"399","ENSG00000144152"
"400","ENSG00000009413"
"401","ENSG00000116191"
"402","ENSG00000126778"
"403","ENSG00000213551"
"404","ENSG00000164048"
"405","ENSG00000111602"
"406","ENSG00000130816"
"407","ENSG00000076641"
"408","ENSG00000233608"
"409","ENSG00000167371"
"410","ENSG00000100625"
"411","ENSG00000158966"
"412","ENSG00000112297"
"413","ENSG00000136108"
"414","ENSG00000095002"
"415","ENSG00000080573"
"416","ENSG00000104415"
"417","ENSG00000133739"
"418","ENSG00000136861"
"419","ENSG00000176619"
"420","ENSG00000099204"
"421","ENSG00000134775"
"422","ENSG00000205208"
"423","ENSG00000162645"
"424","ENSG00000137273"
"425","ENSG00000164929"
"426","ENSG00000120539"
"427","ENSG00000134222"
"428","ENSG00000116729"
"429","ENSG00000134138"
"430","ENSG00000197442"
"431","ENSG00000076003"
"432","ENSG00000128284"
"433","ENSG00000173085"
"434","ENSG00000008311"
"435","ENSG00000136040"
"436","ENSG00000152382"
"437","ENSG00000100350"
"438","ENSG00000151503"
"439","ENSG00000138376"
"440","ENSG00000172164"
"441","ENSG00000080503"
"442","ENSG00000135821"
"443","ENSG00000166483"
"444","ENSG00000166347"
"445","ENSG00000188313"
"446","ENSG00000114405"
"447","ENSG00000184232"
"448","ENSG00000152240"
"449","ENSG00000118965"
"450","ENSG00000078177"
"451","ENSG00000143815"
"452","ENSG00000138780"
"453","ENSG00000168734"
"454","ENSG00000198121"
"455","ENSG00000081320"
"456","ENSG00000164941"
"457","ENSG00000117643"
"458","ENSG00000154734"
"459","ENSG00000197635"
"460","ENSG00000186665"
"461","ENSG00000174799"
"462","ENSG00000187514"
"463","ENSG00000075651"
"464","ENSG00000106031"
"465","ENSG00000148082"
"466","ENSG00000184371"
"467","ENSG00000167900"
"468","ENSG00000146776"
"469","ENSG00000124795"
"470","ENSG00000149948"
"471","ENSG00000168685"
"472","ENSG00000148154"
"473","ENSG00000072501"
"474","ENSG00000111452"
"475","ENSG00000109685"
"476","ENSG00000166833"
"477","ENSG00000177570"
"478","ENSG00000213853"
"479","ENSG00000163788"
"480","ENSG00000151151"
"481","ENSG00000158292"
"482","ENSG00000010292"
"483","ENSG00000174791"
"484","ENSG00000117632"
"485","ENSG00000081913"
"486","ENSG00000143387"
"487","ENSG00000009780"
"488","ENSG00000136235"
"489","ENSG00000136158"
"490","ENSG00000196151"
"491","ENSG00000134245"
"492","ENSG00000144034"
"493","ENSG00000134352"
"494","ENSG00000163050"
"495","ENSG00000146966"
"496","ENSG00000117748"
"497","ENSG00000173334"
"498","ENSG00000150977"
"499","ENSG00000170540"
"500","ENSG00000099219"
"501","ENSG00000211448"
"502","ENSG00000132470"
"503","ENSG00000180626"
"504","ENSG00000173040"
"505","ENSG00000071246"
"506","ENSG00000182580"
"507","ENSG00000119138"
"508","ENSG00000186918"
"509","ENSG00000168779"
"510","ENSG00000099994"
"511","ENSG00000164032"
"512","ENSG00000118816"
"513","ENSG00000161970"
"514","ENSG00000165030"
"515","ENSG00000116670"
"516","ENSG00000090376"
"517","ENSG00000054598"
"518","ENSG00000168411"
"519","ENSG00000142156"
"520","ENSG00000116132"
"521","ENSG00000187720"
"522","ENSG00000172766"
"523","ENSG00000189308"
"524","ENSG00000186376"
"525","ENSG00000168785"
"526","ENSG00000028839"
"527","ENSG00000077942"
"528","ENSG00000138316"
"529","ENSG00000167157"
"530","ENSG00000142794"
"531","ENSG00000196781"
"532","ENSG00000004866"
"533","ENSG00000136169"
"534","ENSG00000112769"
"535","ENSG00000138829"
"536","ENSG00000066583"
"537","ENSG00000003436"
"538","ENSG00000163781"
"539","ENSG00000184220"
"540","ENSG00000156374"
"541","ENSG00000173918"
"542","ENSG00000177302"
"543","ENSG00000176438"
"544","ENSG00000147324"
"545","ENSG00000174738"
"546","ENSG00000137513"
"547","ENSG00000165983"
"548","ENSG00000137502"
"549","ENSG00000152457"
"550","ENSG00000196954"
"551","ENSG00000155189"
"552","ENSG00000116062"
"553","ENSG00000127241"
"554","ENSG00000170365"
"555","ENSG00000010278"
"556","ENSG00000163655"
"557","ENSG00000163565"
"558","ENSG00000121440"
"559","ENSG00000052126"
"560","ENSG00000163412"
"561","ENSG00000137309"
"562","ENSG00000197381"
"563","ENSG00000147874"
"564","ENSG00000139178"
"565","ENSG00000042088"
"566","ENSG00000174010"
"567","ENSG00000182378"
"568","ENSG00000137834"
"569","ENSG00000111331"
"570","ENSG00000121068"
"571","ENSG00000180011"
"572","ENSG00000135486"
"573","ENSG00000164985"
"574","ENSG00000123607"
"575","ENSG00000130224"
"576","ENSG00000221963"
"577","ENSG00000185885"
"578","ENSG00000171208"
"579","ENSG00000166451"
"580","ENSG00000175899"
"581","ENSG00000147679"
"582","ENSG00000148516"
"583","ENSG00000140450"
"584","ENSG00000183684"
"585","ENSG00000105894"
"586","ENSG00000125347"
"587","ENSG00000178295"
"588","ENSG00000175354"
"589","ENSG00000135272"
"590","ENSG00000174080"
"591","ENSG00000106355"
"592","ENSG00000189403"
"593","ENSG00000171724"
"594","ENSG00000170271"
"595","ENSG00000148700"
"596","ENSG00000012963"
"597","ENSG00000163961"
"598","ENSG00000171444"
"599","ENSG00000129534"
"600","ENSG00000060656"
"601","ENSG00000109689"
"602","ENSG00000184500"
"603","ENSG00000185022"
"604","ENSG00000242498"
"605","ENSG00000185262"
"606","ENSG00000135678"
"607","ENSG00000182481"
"608","ENSG00000151229"
"609","ENSG00000163512"
"610","ENSG00000169083"
"611","ENSG00000162623"
"612","ENSG00000056050"
"613","ENSG00000145779"
"614","ENSG00000226742"
"615","ENSG00000240184"
"616","ENSG00000126822"
"617","ENSG00000198830"
"618","ENSG00000068024"
"619","ENSG00000081019"
"620","ENSG00000115825"
"621","ENSG00000198189"
"622","ENSG00000104231"
"623","ENSG00000166341"
"624","ENSG00000128602"
"625","ENSG00000138074"
"626","ENSG00000118412"
"627","ENSG00000008083"
"628","ENSG00000077458"
"629","ENSG00000094916"
"630","ENSG00000119787"
"631","ENSG00000159023"
"632","ENSG00000101190"
"633","ENSG00000140948"
"634","ENSG00000267534"
"635","ENSG00000146247"
"636","ENSG00000156162"
"637","ENSG00000138735"
"638","ENSG00000179604"
"639","ENSG00000065809"
"640","ENSG00000133216"
"641","ENSG00000043143"
"642","ENSG00000155903"
"643","ENSG00000181744"
"644","ENSG00000091986"
"645","ENSG00000106546"
"646","ENSG00000108055"
"647","ENSG00000166912"
"648","ENSG00000169740"
"649","ENSG00000111716"
"650","ENSG00000147274"
"651","ENSG00000124496"
"652","ENSG00000100207"
"653","ENSG00000101639"
"654","ENSG00000116774"
"655","ENSG00000138756"
"656","ENSG00000111252"
"657","ENSG00000137942"
"658","ENSG00000126001"
"659","ENSG00000156504"
"660","ENSG00000166448"
"661","ENSG00000107562"
"662","ENSG00000109790"
"663","ENSG00000020922"
"664","ENSG00000145675"
"665","ENSG00000188343"
"666","ENSG00000101882"
"667","ENSG00000088448"
"668","ENSG00000157240"
"669","ENSG00000101773"
"670","ENSG00000111615"
"671","ENSG00000171150"
"672","ENSG00000087510"
"673","ENSG00000188229"
"674","ENSG00000188042"
"675","ENSG00000079819"
"676","ENSG00000266074"
"677","ENSG00000047634"
"678","ENSG00000130340"
"679","ENSG00000047230"
"680","ENSG00000070961"
"681","ENSG00000133466"
"682","ENSG00000118596"
"683","ENSG00000068885"
"684","ENSG00000120738"
"685","ENSG00000117152"
"686","ENSG00000166938"
"687","ENSG00000101911"
"688","ENSG00000171792"
"689","ENSG00000112983"
"690","ENSG00000079387"
"691","ENSG00000145916"
"692","ENSG00000166402"
"693","ENSG00000196227"
"694","ENSG00000213619"
"695","ENSG00000134419"
"696","ENSG00000163520"
"697","ENSG00000122873"
"698","ENSG00000205189"
"699","ENSG00000138675"
"700","ENSG00000102755"
"701","ENSG00000101596"
"702","ENSG00000123737"
"703","ENSG00000117394"
"704","ENSG00000034152"
"705","ENSG00000171552"
"706","ENSG00000166619"
"707","ENSG00000130066"
"708","ENSG00000035403"
"709","ENSG00000091592"
"710","ENSG00000120708"
"711","ENSG00000172331"
"712","ENSG00000159348"
"713","ENSG00000181027"
"714","ENSG00000164938"
"715","ENSG00000233276"
"716","ENSG00000165757"
"717","ENSG00000130758"
"718","ENSG00000247596"
"719","ENSG00000158555"
"720","ENSG00000101608"
"721","ENSG00000144589"
"722","ENSG00000105655"
"723","ENSG00000177239"
"724","ENSG00000162616"
"725","ENSG00000115091"
"726","ENSG00000074527"
"727","ENSG00000077684"
"728","ENSG00000115762"
"729","ENSG00000103742"
"730","ENSG00000164741"
"731","ENSG00000129353"
"732","ENSG00000160685"
"733","ENSG00000111906"
"734","ENSG00000213523"
"735","ENSG00000080546"
"736","ENSG00000114125"
"737","ENSG00000031081"
"738","ENSG00000093167"
"739","ENSG00000033100"
"740","ENSG00000100300"
"741","ENSG00000091436"
"742","ENSG00000163382"
"743","ENSG00000198832"
"744","ENSG00000113657"
"745","ENSG00000126458"
"746","ENSG00000113758"
"747","ENSG00000185803"
"748","ENSG00000135631"
"749","ENSG00000107438"
"750","ENSG00000170043"
"751","ENSG00000128656"
"752","ENSG00000136295"
"753","ENSG00000131435"
"754","ENSG00000102024"
"755","ENSG00000060982"
"756","ENSG00000109066"
"757","ENSG00000131759"
"758","ENSG00000111640"
"759","ENSG00000179456"
"760","ENSG00000008517"
"761","ENSG00000143774"
"762","ENSG00000059378"
"763","ENSG00000137522"
"764","ENSG00000152894"
"765","ENSG00000104812"
"766","ENSG00000142875"
"767","ENSG00000123159"
"768","ENSG00000140682"
"769","ENSG00000107104"
"770","ENSG00000100284"
"771","ENSG00000103187"
"772","ENSG00000151474"
"773","ENSG00000137478"
"774","ENSG00000069966"
"775","ENSG00000184840"
"776","ENSG00000142871"
"777","ENSG00000167232"
"778","ENSG00000144583"
"779","ENSG00000262919"
"780","ENSG00000177303"
"781","ENSG00000073921"
"782","ENSG00000067798"
"783","ENSG00000104936"
"784","ENSG00000142552"
"785","ENSG00000108518"
"786","ENSG00000131737"
"787","ENSG00000161677"
"788","ENSG00000174807"
"789","ENSG00000130529"
"790","ENSG00000177697"
"791","ENSG00000099364"
"792","ENSG00000126214"
"793","ENSG00000107175"
"794","ENSG00000015532"
"795","ENSG00000186088"
"796","ENSG00000112186"
"797","ENSG00000165912"
"798","ENSG00000090339"
"799","ENSG00000183010"
"800","ENSG00000123131"
"801","ENSG00000188549"
"802","ENSG00000154127"
"803","ENSG00000176014"
"804","ENSG00000100266"
"805","ENSG00000150938"
"806","ENSG00000037241"
"807","ENSG00000149541"
"808","ENSG00000162852"
"809","ENSG00000064666"
"810","ENSG00000205978"
"811","ENSG00000170955"
"812","ENSG00000182218"
"813","ENSG00000159363"
"814","ENSG00000055163"
"815","ENSG00000204389"
"816","ENSG00000182492"
"817","ENSG00000074047"
"818","ENSG00000107372"
"819","ENSG00000065308"
"820","ENSG00000169641"
"821","ENSG00000243156"
"822","ENSG00000080493"
"823","ENSG00000173848"
"824","ENSG00000130508"
"825","ENSG00000130513"
"826","ENSG00000148411"
"827","ENSG00000131236"
"828","ENSG00000140545"
"829","ENSG00000147100"
"830","ENSG00000152684"
"831","ENSG00000006327"
"832","ENSG00000213398"
"833","ENSG00000143643"
"834","ENSG00000118369"
"835","ENSG00000197562"
"836","ENSG00000157514"
"837","ENSG00000166123"
"838","ENSG00000143079"
"839","ENSG00000155366"
"840","ENSG00000166311"
"841","ENSG00000108187"
"842","ENSG00000001461"
"843","ENSG00000135679"
"844","ENSG00000115084"
"845","ENSG00000148180"
"846","ENSG00000091490"
"847","ENSG00000142459"
"848","ENSG00000130766"
"849","ENSG00000124067"
"850","ENSG00000104522"
"851","ENSG00000109736"
"852","ENSG00000188643"
"853","ENSG00000072786"
"854","ENSG00000008086"
"855","ENSG00000175895"
"856","ENSG00000197646"
"857","ENSG00000110237"
"858","ENSG00000169738"
"859","ENSG00000117228"
"860","ENSG00000142910"
"861","ENSG00000196352"
"862","ENSG00000196924"
"863","ENSG00000134030"
"864","ENSG00000183023"
"865","ENSG00000173210"
"866","ENSG00000052795"
"867","ENSG00000113790"
"868","ENSG00000143369"
"869","ENSG00000167657"
"870","ENSG00000186111"
"871","ENSG00000179222"
"872","ENSG00000132840"
"873","ENSG00000157379"
"874","ENSG00000154380"
"875","ENSG00000149782"
"876","ENSG00000283154"
"877","ENSG00000131386"
"878","ENSG00000072952"
"879","ENSG00000145934"
"880","ENSG00000138685"
"881","ENSG00000185070"
"882","ENSG00000067141"
"883","ENSG00000166908"
"884","ENSG00000176915"
"885","ENSG00000115641"
"886","ENSG00000129667"
"887","ENSG00000179163"
"888","ENSG00000241553"
"889","ENSG00000050438"
"890","ENSG00000174851"
"891","ENSG00000117525"
"892","ENSG00000144820"
"893","ENSG00000176170"
"894","ENSG00000136682"
"895","ENSG00000176692"
"896","ENSG00000174132"
"897","ENSG00000177106"
"898","ENSG00000028277"
"899","ENSG00000127666"
"900","ENSG00000150093"
"901","ENSG00000132359"
"902","ENSG00000164040"
"903","ENSG00000105327"
"904","ENSG00000128266"
"905","ENSG00000078804"
"906","ENSG00000105974"
"907","ENSG00000005238"
"908","ENSG00000118473"
"909","ENSG00000011009"
"910","ENSG00000162910"
"911","ENSG00000218336"
"912","ENSG00000165458"
"913","ENSG00000159388"
"914","ENSG00000244486"
"915","ENSG00000251493"
"916","ENSG00000135048"
"917","ENSG00000169756"
"918","ENSG00000156804"
"919","ENSG00000250479"
"920","ENSG00000182372"
"921","ENSG00000182253"
"922","ENSG00000163462"
"923","ENSG00000129467"
"924","ENSG00000150764"
"925","ENSG00000125995"
"926","ENSG00000136802"
"927","ENSG00000161277"
"928","ENSG00000072195"
"929","ENSG00000137486"
"930","ENSG00000125746"
"931","ENSG00000159840"
"932","ENSG00000101335"
"933","ENSG00000002834"
"934","ENSG00000002746"
"935","ENSG00000138758"
"936","ENSG00000163545"
"937","ENSG00000228474"
"938","ENSG00000139112"
"939","ENSG00000130304"
"940","ENSG00000168575"
"941","ENSG00000158828"
"942","ENSG00000163697"
"943","ENSG00000065534"
"944","ENSG00000117586"
"945","ENSG00000128591"
"946","ENSG00000179954"
"947","ENSG00000167123"
"948","ENSG00000248905"
"949","ENSG00000113578"
"950","ENSG00000175352"
"951","ENSG00000169271"
"952","ENSG00000112658"
"953","ENSG00000137094"
"954","ENSG00000149577"
"955","ENSG00000103066"
"956","ENSG00000110987"
"957","ENSG00000132563"
"958","ENSG00000123989"
"959","ENSG00000115419"
"960","ENSG00000142669"
"961","ENSG00000135318"
"962","ENSG00000137449"
"963","ENSG00000177432"
"964","ENSG00000041880"
"965","ENSG00000221968"
"966","ENSG00000132837"
"967","ENSG00000163328"
"968","ENSG00000137331"
"969","ENSG00000144810"
"970","ENSG00000165996"
"971","ENSG00000078237"
"972","ENSG00000115902"
"973","ENSG00000214944"
"974","ENSG00000162702"
"975","ENSG00000054148"
"976","ENSG00000157483"
"977","ENSG00000182541"
"978","ENSG00000136478"
"979","ENSG00000041982"
"980","ENSG00000152049"
"981","ENSG00000136068"
"982","ENSG00000109846"
"983","ENSG00000128965"
"984","ENSG00000100100"
"985","ENSG00000176678"
"986","ENSG00000123388"
"987","ENSG00000112183"
"988","ENSG00000112977"
"989","ENSG00000083444"
"990","ENSG00000075624"
"991","ENSG00000143382"
"992","ENSG00000159674"
"993","ENSG00000067177"
"994","ENSG00000168679"
"995","ENSG00000054356"
"996","ENSG00000177169"
"997","ENSG00000163874"
"998","ENSG00000075275"
"999","ENSG00000112078"
"1000","ENSG00000196588"
"1001","ENSG00000128805"
"1002","ENSG00000116717"
"1003","ENSG00000072682"
"1004","ENSG00000182667"
"1005","ENSG00000116675"
"1006","ENSG00000131791"
"1007","ENSG00000072133"
"1008","ENSG00000133816"
"1009","ENSG00000113273"
"1010","ENSG00000206527"
"1011","ENSG00000102554"
"1012","ENSG00000113140"
"1013","ENSG00000175220"
"1014","ENSG00000168209"
"1015","ENSG00000013563"
"1016","ENSG00000158156"
"1017","ENSG00000099953"
"1018","ENSG00000105971"
"1019","ENSG00000100345"
"1020","ENSG00000205476"
"1021","ENSG00000130402"
"1022","ENSG00000131089"
"1023","ENSG00000077454"
"1024","ENSG00000161513"
"1025","ENSG00000173559"
"1026","ENSG00000182261"
"1027","ENSG00000123353"
"1028","ENSG00000109762"
"1029","ENSG00000173846"
"1030","ENSG00000141052"
"1031","ENSG00000087008"
"1032","ENSG00000164465"
"1033","ENSG00000142197"
"1034","ENSG00000169991"
"1035","ENSG00000148120"
"1036","ENSG00000100151"
"1037","ENSG00000165169"
"1038","ENSG00000196923"
"1039","ENSG00000167645"
"1040","ENSG00000114268"
"1041","ENSG00000148848"
"1042","ENSG00000087253"
"1043","ENSG00000072163"
"1044","ENSG00000160801"
"1045","ENSG00000178980"
"1046","ENSG00000154309"
"1047","ENSG00000079482"
"1048","ENSG00000119280"
"1049","ENSG00000151718"
"1050","ENSG00000259330"
"1051","ENSG00000116525"
"1052","ENSG00000105976"
"1053","ENSG00000026103"
"1054","ENSG00000152137"
"1055","ENSG00000099337"
"1056","ENSG00000155858"
"1057","ENSG00000162591"
"1058","ENSG00000082781"
"1059","ENSG00000002919"
"1060","ENSG00000072110"
"1061","ENSG00000100439"
"1062","ENSG00000134107"
"1063","ENSG00000006453"
"1064","ENSG00000197415"
"1065","ENSG00000198947"
"1066","ENSG00000165434"
"1067","ENSG00000183087"
"1068","ENSG00000136542"
"1069","ENSG00000183496"
"1070","ENSG00000121690"
