"","x"
"81","ENSG00000134375"
"82","ENSG00000243323"
"83","ENSG00000174567"
"84","ENSG00000158711"
"85","ENSG00000196352"
"86","ENSG00000174059"
"87","ENSG00000143469"
"88","ENSG00000082497"
"89","ENSG00000054392"
"90","ENSG00000143473"
"91","ENSG00000229258"
"92","ENSG00000136643"
"93","ENSG00000082482"
"94","ENSG00000136636"
"95","ENSG00000228208"
"96","ENSG00000136630"
"97","ENSG00000143514"
"98","ENSG00000143742"
"99","ENSG00000143776"
"100","ENSG00000135766"
"101","ENSG00000059588"
"102","ENSG00000224939"
"103","ENSG00000238005"
"104","ENSG00000054267"
"105","ENSG00000203668"
"106","ENSG00000117020"
"107","ENSG00000185420"
"108","ENSG00000162852"
"109","ENSG00000015171"
"110","ENSG00000225140"
"111","ENSG00000057608"
"112","ENSG00000134461"
"113","ENSG00000183049"
"114","ENSG00000086475"
"115","ENSG00000151474"
"116","ENSG00000266321"
"117","ENSG00000221371"
"118","ENSG00000229124"
"119","ENSG00000148488"
"120","ENSG00000136738"
"121","ENSG00000204740"
"122","ENSG00000180592"
"123","ENSG00000077327"
"124","ENSG00000165312"
"125","ENSG00000107863"
"126","ENSG00000231422"
"127","ENSG00000136758"
"128","ENSG00000169126"
"129","ENSG00000150054"
"130","ENSG00000289386"
"131","ENSG00000099250"
"132","ENSG00000108100"
"133","ENSG00000169740"
"134","ENSG00000226808"
"135","ENSG00000277288"
"136","ENSG00000224812"
"137","ENSG00000128805"
"138","ENSG00000225830"
"139","ENSG00000185532"
"140","ENSG00000231131"
"141","ENSG00000122870"
"142","ENSG00000150347"
"143","ENSG00000138311"
"144","ENSG00000122877"
"145","ENSG00000138347"
"146","ENSG00000148660"
"147","ENSG00000148655"
"148","ENSG00000156113"
"149","ENSG00000185737"
"150","ENSG00000233945"
"151","ENSG00000107771"
"152","ENSG00000122367"
"153","ENSG00000227268"
"154","ENSG00000171862"
"155","ENSG00000026103"
"156","ENSG00000119922"
"157","ENSG00000180628"
"158","ENSG00000174721"
"159","ENSG00000138119"
"160","ENSG00000107438"
"161","ENSG00000077147"
"162","ENSG00000155629"
"163","ENSG00000107521"
"164","ENSG00000107554"
"165","ENSG00000171206"
"166","ENSG00000148842"
"167","ENSG00000235376"
"168","ENSG00000229981"
"169","ENSG00000119913"
"170","ENSG00000148737"
"171","ENSG00000286289"
"172","ENSG00000151553"
"173","ENSG00000151929"
"174","ENSG00000198825"
"175","ENSG00000197771"
"176","ENSG00000286088"
"177","ENSG00000175029"
"178","ENSG00000089876"
"179","ENSG00000148848"
"180","ENSG00000132334"
"181","ENSG00000108001"
"182","ENSG00000175485"
"183","ENSG00000182261"
"184","ENSG00000166483"
"185","ENSG00000133812"
"186","ENSG00000177112"
"187","ENSG00000072952"
"188","ENSG00000050165"
"189","ENSG00000133816"
"190","ENSG00000275373"
"191","ENSG00000197702"
"192","ENSG00000187079"
"193","ENSG00000166833"
"194","ENSG00000176971"
"195","ENSG00000207874"
"196","ENSG00000249867"
"197","ENSG00000110427"
"198","ENSG00000255521"
"199","ENSG00000149090"
"200","ENSG00000135362"
"201","ENSG00000052850"
"202","ENSG00000175220"
"203","ENSG00000180210"
"204","ENSG00000279051"
"205","ENSG00000197786"
"206","ENSG00000172769"
"207","ENSG00000149124"
"208","ENSG00000167987"
"209","ENSG00000167996"
"210","ENSG00000255553"
"211","ENSG00000234857"
"212","ENSG00000133318"
"213","ENSG00000175550"
"214","ENSG00000173120"
"215","ENSG00000110092"
"216","ENSG00000137522"
"217","ENSG00000184154"
"218","ENSG00000110203"
"219","ENSG00000168014"
"220","ENSG00000149380"
"221","ENSG00000261594"
"222","ENSG00000149243"
"223","ENSG00000171533"
"224","ENSG00000033327"
"225","ENSG00000149256"
"226","ENSG00000150687"
"227","ENSG00000166575"
"228","ENSG00000086991"
"229","ENSG00000166002"
"230","ENSG00000184384"
"231","ENSG00000266192"
"232","ENSG00000137693"
"233","ENSG00000137745"
"234","ENSG00000255248"
"235","ENSG00000166250"
"236","ENSG00000254588"
"237","ENSG00000182667"
"238","ENSG00000139044"
"239","ENSG00000177406"
"240","ENSG00000111186"
"241","ENSG00000171823"
"242","ENSG00000256803"
"243","ENSG00000060138"
"244","ENSG00000139083"
"245","ENSG00000111266"
"246","ENSG00000111276"
"247","ENSG00000213782"
"248","ENSG00000247498"
"249","ENSG00000134531"
"250","ENSG00000111339"
"251","ENSG00000256287"
"252","ENSG00000060982"
"253","ENSG00000211455"
"254","ENSG00000087494"
"255","ENSG00000064763"
"256","ENSG00000255867"
"257","ENSG00000139132"
"258","ENSG00000015153"
"259","ENSG00000139174"
"260","ENSG00000257114"
"261","ENSG00000173157"
"262","ENSG00000139218"
"263","ENSG00000139211"
"264","ENSG00000249641"
"265","ENSG00000228630"
"266","ENSG00000198353"
"267","ENSG00000197728"
"268","ENSG00000076067"
"269","ENSG00000258231"
"270","ENSG00000118596"
"271","ENSG00000111110"
"272","ENSG00000266016"
"273","ENSG00000241749"
"274","ENSG00000197301"
"275","ENSG00000127334"
"276","ENSG00000255772"
"277","ENSG00000111605"
"278","ENSG00000080371"
"279","ENSG00000139287"
"280","ENSG00000186908"
"281","ENSG00000067798"
"282","ENSG00000221788"
"283","ENSG00000177425"
"284","ENSG00000139324"
"285","ENSG00000271614"
"286","ENSG00000169372"
"287","ENSG00000257150"
"288","ENSG00000111666"
"289","ENSG00000017427"
"290","ENSG00000235162"
"291","ENSG00000257642"
"292","ENSG00000074590"
"293","ENSG00000110887"
"294","ENSG00000258099"
"295","ENSG00000173064"
"296","ENSG00000255399"
"297","ENSG00000207967"
"298","ENSG00000123066"
"299","ENSG00000130779"
"300","ENSG00000178882"
"301","ENSG00000265345"
"302","ENSG00000139370"
"303","ENSG00000111452"
"304","ENSG00000150457"
"305","ENSG00000151835"
"306","ENSG00000132970"
"307","ENSG00000122025"
"308","ENSG00000102755"
"309","ENSG00000122042"
"310","ENSG00000189403"
"311","ENSG00000187676"
"312","ENSG00000133105"
"313","ENSG00000073910"
"314","ENSG00000133121"
"315","ENSG00000236581"
"316","ENSG00000271850"
"317","ENSG00000172915"
"318","ENSG00000120664"
"319","ENSG00000230390"
"320","ENSG00000215483"
"321","ENSG00000150907"
"322","ENSG00000188342"
"323","ENSG00000152207"
"324","ENSG00000236778"
"325","ENSG00000102554"
"326","ENSG00000261105"
"327","ENSG00000284536"
"328","ENSG00000065150"
"329","ENSG00000152767"
"330","ENSG00000102572"
"331","ENSG00000102452"
"332","ENSG00000125266"
"333","ENSG00000223617"
"334","ENSG00000276765"
"335","ENSG00000134871"
"336","ENSG00000272695"
"337","ENSG00000229373"
"338","ENSG00000129562"
"339","ENSG00000255804"
"340","ENSG00000184304"
"341","ENSG00000151320"
"342","ENSG00000151322"
"343","ENSG00000258708"
"344","ENSG00000258940"
"345","ENSG00000258616"
"346","ENSG00000213741"
"347","ENSG00000258955"
"348","ENSG00000258808"
"349","ENSG00000139926"
"350","ENSG00000258537"
"351","ENSG00000073712"
"352","ENSG00000020577"
"353","ENSG00000100592"
"354","ENSG00000254718"
"355","ENSG00000020426"
"356","ENSG00000250548"
"357","ENSG00000139973"
"358","ENSG00000126804"
"359","ENSG00000266740"
"360","ENSG00000172717"
"361","ENSG00000182185"
"362","ENSG00000287385"
"363","ENSG00000139990"
"364","ENSG00000100731"
"365","ENSG00000197555"
"366","ENSG00000119681"
"367","ENSG00000258819"
"368","ENSG00000100577"
"369","ENSG00000021645"
"370","ENSG00000165533"
"371","ENSG00000140025"
"372","ENSG00000100796"
"373","ENSG00000011114"
"374","ENSG00000100697"
"375","ENSG00000168398"
"376","ENSG00000100739"
"377","ENSG00000100811"
"378","ENSG00000259023"
"379","ENSG00000022976"
"380","ENSG00000066735"
"381","ENSG00000170113"
"382","ENSG00000206190"
"383","ENSG00000266517"
"384","ENSG00000206187"
"385","ENSG00000288864"
"386","ENSG00000259721"
"387","ENSG00000248905"
"388","ENSG00000169857"
"389","ENSG00000159248"
"390","ENSG00000250007"
"391","ENSG00000175779"
"392","ENSG00000175746"
"393","ENSG00000150667"
"394","ENSG00000214013"
"395","ENSG00000171877"
"396","ENSG00000166147"
"397","ENSG00000103995"
"398","ENSG00000081014"
"399","ENSG00000069966"
"400","ENSG00000197535"
"401","ENSG00000171016"
"402","ENSG00000137871"
"403","ENSG00000285331"
"404","ENSG00000137776"
"405","ENSG00000182718"
"406","ENSG00000259370"
"407","ENSG00000140416"
"408","ENSG00000185088"
"409","ENSG00000138613"
"410","ENSG00000241839"
"411","ENSG00000137809"
"412","ENSG00000103647"
"413","ENSG00000258484"
"414","ENSG00000140332"
"415","ENSG00000137831"
"416","ENSG00000067225"
"417","ENSG00000261423"
"418","ENSG00000086666"
"419","ENSG00000172379"
"420","ENSG00000156206"
"421","ENSG00000259518"
"422","ENSG00000140598"
"423","ENSG00000156232"
"424","ENSG00000156218"
"425","ENSG00000170776"
"426","ENSG00000185442"
"427","ENSG00000140443"
"428","ENSG00000068305"
"429","ENSG00000007520"
"430","ENSG00000182831"
"431","ENSG00000166780"
"432","ENSG00000103489"
"433","ENSG00000196470"
"434","ENSG00000177200"
"435","ENSG00000176842"
"436","ENSG00000087245"
"437","ENSG00000102900"
"438","ENSG00000179776"
"439","ENSG00000102898"
"440","ENSG00000132604"
"441","ENSG00000103043"
"442","ENSG00000167377"
"443","ENSG00000140836"
"444","ENSG00000140876"
"445","ENSG00000166446"
"446","ENSG00000184860"
"447","ENSG00000086696"
"448","ENSG00000153786"
"449","ENSG00000168367"
"450","ENSG00000103264"
"451","ENSG00000141252"
"452","ENSG00000262664"
"453","ENSG00000225084"
"454","ENSG00000132359"
"455","ENSG00000132388"
"456","ENSG00000132507"
"457","ENSG00000007237"
"458","ENSG00000065559"
"459","ENSG00000234634"
"460","ENSG00000221698"
"461","ENSG00000153976"
"462","ENSG00000175662"
"463","ENSG00000083290"
"464","ENSG00000128487"
"465","ENSG00000124422"
"466","ENSG00000141068"
"467","ENSG00000283978"
"468","ENSG00000132141"
"469","ENSG00000274487"
"470","ENSG00000126353"
"471","ENSG00000188825"
"472","ENSG00000180340"
"473","ENSG00000182963"
"474","ENSG00000120071"
"475","ENSG00000141279"
"476","ENSG00000121067"
"477","ENSG00000121073"
"478","ENSG00000246640"
"479","ENSG00000141232"
"480","ENSG00000153944"
"481","ENSG00000266100"
"482","ENSG00000062716"
"483","ENSG00000284190"
"484","ENSG00000267772"
"485","ENSG00000146872"
"486","ENSG00000170921"
"487","ENSG00000136478"
"488","ENSG00000108854"
"489","ENSG00000168646"
"490","ENSG00000171634"
"491","ENSG00000186665"
"492","ENSG00000260785"
"493","ENSG00000177728"
"494","ENSG00000161526"
"495","ENSG00000181038"
"496","ENSG00000187775"
"497","ENSG00000262833"
"498","ENSG00000262223"
"499","ENSG00000186765"
"500","ENSG00000118680"
"501","ENSG00000266401"
"502","ENSG00000173482"
"503","ENSG00000265962"
"504","ENSG00000168502"
"505","ENSG00000263627"
"506","ENSG00000101558"
"507","ENSG00000134265"
"508","ENSG00000101752"
"509","ENSG00000212710"
"510","ENSG00000170558"
"511","ENSG00000287803"
"512","ENSG00000134759"
"513","ENSG00000267586"
"514","ENSG00000196628"
"515","ENSG00000081923"
"516","ENSG00000267743"
"517","ENSG00000197563"
"518","ENSG00000166396"
"519","ENSG00000197632"
"520","ENSG00000242550"
"521","ENSG00000289131"
"522","ENSG00000179981"
"523","ENSG00000105549"
"524","ENSG00000099860"
"525","ENSG00000125657"
"526","ENSG00000104979"
"527","ENSG00000167642"
"528","ENSG00000176396"
"529","ENSG00000105737"
"530","ENSG00000225877"
"531","ENSG00000231924"
"532","ENSG00000221878"
"533","ENSG00000242221"
"534","ENSG00000243137"
"535","ENSG00000241104"
"536","ENSG00000284411"
"537","ENSG00000268655"
"538","ENSG00000187474"
"539","ENSG00000130844"
"540","ENSG00000130508"
"541","ENSG00000226506"
"542","ENSG00000151693"
"543","ENSG00000205795"
"544","ENSG00000134318"
"545","ENSG00000240857"
"546","ENSG00000176732"
"547","ENSG00000115295"
"548","ENSG00000213626"
"549","ENSG00000172954"
"550","ENSG00000150938"
"551","ENSG00000163171"
"552","ENSG00000237803"
"553","ENSG00000152154"
"554","ENSG00000138050"
"555","ENSG00000227028"
"556","ENSG00000143924"
"557","ENSG00000279873"
"558","ENSG00000116016"
"559","ENSG00000222005"
"560","ENSG00000239332"
"561","ENSG00000239605"
"562","ENSG00000143933"
"563","ENSG00000233230"
"564","ENSG00000138035"
"565","ENSG00000115380"
"566","ENSG00000211520"
"567","ENSG00000119866"
"568","ENSG00000115504"
"569","ENSG00000143952"
"570","ENSG00000234572"
"571","ENSG00000198369"
"572","ENSG00000230749"
"573","ENSG00000232046"
"574","ENSG00000230525"
"575","ENSG00000266649"
"576","ENSG00000198380"
"577","ENSG00000135636"
"578","ENSG00000003137"
"579","ENSG00000237737"
"580","ENSG00000066032"
"581","ENSG00000115548"
"582","ENSG00000239305"
"583","ENSG00000143429"
"584","ENSG00000144218"
"585","ENSG00000071054"
"586","ENSG00000135966"
"587","ENSG00000115641"
"588","ENSG00000071051"
"589","ENSG00000169756"
"590","ENSG00000186522"
"591","ENSG00000125571"
"592","ENSG00000115084"
"593","ENSG00000074047"
"594","ENSG00000136717"
"595","ENSG00000173349"
"596","ENSG00000152102"
"597","ENSG00000176771"
"598","ENSG00000232377"
"599","ENSG00000169554"
"600","ENSG00000168288"
"601","ENSG00000162947"
"602","ENSG00000115963"
"603","ENSG00000236049"
"604","ENSG00000224048"
"605","ENSG00000007001"
"606","ENSG00000115183"
"607","ENSG00000115221"
"608","ENSG00000283734"
"609","ENSG00000230918"
"610","ENSG00000078098"
"611","ENSG00000198586"
"612","ENSG00000091428"
"613","ENSG00000091436"
"614","ENSG00000172845"
"615","ENSG00000128656"
"616","ENSG00000128710"
"617","ENSG00000175879"
"618","ENSG00000224577"
"619","ENSG00000213963"
"620","ENSG00000128655"
"621","ENSG00000079150"
"622","ENSG00000170035"
"623","ENSG00000204262"
"624","ENSG00000115419"
"625","ENSG00000128641"
"626","ENSG00000173559"
"627","ENSG00000138411"
"628","ENSG00000196141"
"629","ENSG00000003402"
"630","ENSG00000082146"
"631","ENSG00000118257"
"632","ENSG00000114933"
"633","ENSG00000277590"
"634","ENSG00000234308"
"635","ENSG00000030419"
"636","ENSG00000225166"
"637","ENSG00000235770"
"638","ENSG00000275458"
"639","ENSG00000135919"
"640","ENSG00000135905"
"641","ENSG00000173692"
"642","ENSG00000231682"
"643","ENSG00000280744"
"644","ENSG00000233608"
"645","ENSG00000196476"
"646","ENSG00000101333"
"647","ENSG00000149346"
"648","ENSG00000132640"
"649","ENSG00000101251"
"650","ENSG00000125844"
"651","ENSG00000132669"
"652","ENSG00000281376"
"653","ENSG00000101019"
"654","ENSG00000101413"
"655","ENSG00000198959"
"656","ENSG00000124191"
"657","ENSG00000149596"
"658","ENSG00000168734"
"659","ENSG00000283440"
"660","ENSG00000264901"
"661","ENSG00000267882"
"662","ENSG00000124212"
"663","ENSG00000237595"
"664","ENSG00000101096"
"665","ENSG00000227964"
"666","ENSG00000234948"
"667","ENSG00000235415"
"668","ENSG00000087589"
"669","ENSG00000184402"
"670","ENSG00000180530"
"671","ENSG00000155313"
"672","ENSG00000238265"
"673","ENSG00000236532"
"674","ENSG00000156239"
"675","ENSG00000156265"
"676","ENSG00000156273"
"677","ENSG00000159128"
"678","ENSG00000205726"
"679","ENSG00000237945"
"680","ENSG00000159197"
"681","ENSG00000159216"
"682","ENSG00000182670"
"683","ENSG00000157540"
"684","ENSG00000157551"
"685","ENSG00000232837"
"686","ENSG00000275166"
"687","ENSG00000278433"
"688","ENSG00000160218"
"689","ENSG00000183570"
"690","ENSG00000185608"
"691","ENSG00000099917"
"692","ENSG00000100030"
"693","ENSG00000169184"
"694","ENSG00000100154"
"695","ENSG00000100330"
"696","ENSG00000100234"
"697","ENSG00000100365"
"698","ENSG00000100368"
"699","ENSG00000215403"
"700","ENSG00000100129"
"701","ENSG00000100226"
"702","ENSG00000196588"
"703","ENSG00000100403"
"704","ENSG00000100207"
"705","ENSG00000229891"
"706","ENSG00000138944"
"707","ENSG00000073169"
"708","ENSG00000150995"
"709","ENSG00000235831"
"710","ENSG00000134109"
"711","ENSG00000227110"
"712","ENSG00000070950"
"713","ENSG00000197548"
"714","ENSG00000169814"
"715","ENSG00000131386"
"716","ENSG00000131378"
"717","ENSG00000077092"
"718","ENSG00000283971"
"719","ENSG00000033867"
"720","ENSG00000265376"
"721","ENSG00000144635"
"722","ENSG00000226320"
"723","ENSG00000182606"
"724","ENSG00000114857"
"725","ENSG00000144647"
"726","ENSG00000132153"
"727","ENSG00000001617"
"728","ENSG00000259956"
"729","ENSG00000243715"
"730","ENSG00000144771"
"731","ENSG00000243572"
"732","ENSG00000114251"
"733","ENSG00000168301"
"734","ENSG00000163618"
"735","ENSG00000280620"
"736","ENSG00000114861"
"737","ENSG00000206538"
"738","ENSG00000144810"
"739","ENSG00000168386"
"740","ENSG00000264897"
"741","ENSG00000170017"
"742","ENSG00000114423"
"743","ENSG00000144824"
"744","ENSG00000091986"
"745","ENSG00000241155"
"746","ENSG00000113924"
"747","ENSG00000144840"
"748","ENSG00000250174"
"749","ENSG00000065534"
"750","ENSG00000160145"
"751","ENSG00000082781"
"752","ENSG00000070476"
"753","ENSG00000197763"
"754","ENSG00000159685"
"755","ENSG00000172765"
"756","ENSG00000196353"
"757","ENSG00000129055"
"758","ENSG00000118007"
"759","ENSG00000244578"
"760","ENSG00000163864"
"761","ENSG00000177311"
"762","ENSG00000144935"
"763","ENSG00000152952"
"764","ENSG00000242671"
"765","ENSG00000070087"
"766","ENSG00000244541"
"767","ENSG00000196549"
"768","ENSG00000240045"
"769","ENSG00000242925"
"770","ENSG00000163659"
"771","ENSG00000240875"
"772","ENSG00000197980"
"773","ENSG00000174899"
"774","ENSG00000169251"
"775","ENSG00000136603"
"776","ENSG00000285051"
"777","ENSG00000177694"
"778","ENSG00000177565"
"779","ENSG00000228221"
"780","ENSG00000231574"
"781","ENSG00000229102"
"782","ENSG00000121864"
"783","ENSG00000114450"
"784","ENSG00000163872"
"785","ENSG00000244405"
"786","ENSG00000145012"
"787","ENSG00000196083"
"788","ENSG00000265333"
"789","ENSG00000119227"
"790","ENSG00000186001"
"791","ENSG00000196526"
"792","ENSG00000137449"
"793","ENSG00000249252"
"794","ENSG00000163145"
"795","ENSG00000007062"
"796","ENSG00000169762"
"797","ENSG00000181982"
"798","ENSG00000283314"
"799","ENSG00000065882"
"800","ENSG00000109787"
"801","ENSG00000109790"
"802","ENSG00000205794"
"803","ENSG00000163697"
"804","ENSG00000064042"
"805","ENSG00000145246"
"806","ENSG00000075539"
"807","ENSG00000072201"
"808","ENSG00000249341"
"809","ENSG00000109220"
"810","ENSG00000249700"
"811","ENSG00000163453"
"812","ENSG00000245067"
"813","ENSG00000018189"
"814","ENSG00000109321"
"815","ENSG00000263445"
"816","ENSG00000138771"
"817","ENSG00000138767"
"818","ENSG00000266421"
"819","ENSG00000138639"
"820","ENSG00000168785"
"821","ENSG00000109320"
"822","ENSG00000155011"
"823","ENSG00000188517"
"824","ENSG00000164099"
"825","ENSG00000172403"
"826","ENSG00000172399"
"827","ENSG00000138735"
"828","ENSG00000138738"
"829","ENSG00000123737"
"830","ENSG00000181004"
"831","ENSG00000251649"
"832","ENSG00000138709"
"833","ENSG00000164040"
"834","ENSG00000251432"
"835","ENSG00000189184"
"836","ENSG00000137463"
"837","ENSG00000109452"
"838","ENSG00000164164"
"839","ENSG00000234828"
"840","ENSG00000170390"
"841","ENSG00000287642"
"842","ENSG00000145431"
"843","ENSG00000052795"
"844","ENSG00000109756"
"845","ENSG00000129116"
"846","ENSG00000154447"
"847","ENSG00000198948"
"848","ENSG00000245213"
"849","ENSG00000129128"
"850","ENSG00000150630"
"851","ENSG00000251336"
"852","ENSG00000129187"
"853","ENSG00000251359"
"854","ENSG00000168556"
"855","ENSG00000109762"
"856","ENSG00000083857"
"857","ENSG00000179059"
"858","ENSG00000179046"
"859","ENSG00000184108"
"860","ENSG00000249378"
"861","ENSG00000170549"
"862","ENSG00000112902"
"863","ENSG00000251370"
"864","ENSG00000039139"
"865","ENSG00000038382"
"866","ENSG00000154122"
"867","ENSG00000286441"
"868","ENSG00000173545"
"869","ENSG00000176788"
"870","ENSG00000215196"
"871","ENSG00000082196"
"872","ENSG00000039560"
"873","ENSG00000164327"
"874","ENSG00000112992"
"875","ENSG00000213949"
"876","ENSG00000164171"
"877","ENSG00000164283"
"878","ENSG00000248727"
"879","ENSG00000095015"
"880","ENSG00000155545"
"881","ENSG00000249584"
"882","ENSG00000202601"
"883","ENSG00000113448"
"884","ENSG00000086200"
"885","ENSG00000049192"
"886","ENSG00000069020"
"887","ENSG00000251493"
"888","ENSG00000214944"
"889","ENSG00000249343"
"890","ENSG00000176928"
"891","ENSG00000164251"
"892","ENSG00000145685"
"893","ENSG00000113273"
"894","ENSG00000132840"
"895","ENSG00000152409"
"896","ENSG00000251450"
"897","ENSG00000145687"
"898","ENSG00000237187"
"899","ENSG00000175426"
"900","ENSG00000248901"
"901","ENSG00000174136"
"902","ENSG00000184349"
"903","ENSG00000134986"
"904","ENSG00000250095"
"905","ENSG00000080709"
"906","ENSG00000113083"
"907","ENSG00000250803"
"908","ENSG00000151292"
"909","ENSG00000155324"
"910","ENSG00000245937"
"911","ENSG00000138829"
"912","ENSG00000113522"
"913","ENSG00000113648"
"914","ENSG00000120708"
"915","ENSG00000113580"
"916","ENSG00000186314"
"917","ENSG00000156463"
"918","ENSG00000169302"
"919","ENSG00000113657"
"920","ENSG00000173210"
"921","ENSG00000127743"
"922","ENSG00000256235"
"923","ENSG00000145901"
"924","ENSG00000249035"
"925","ENSG00000155506"
"926","ENSG00000055163"
"927","ENSG00000172548"
"928","ENSG00000135074"
"929","ENSG00000134516"
"930","ENSG00000253736"
"931","ENSG00000204758"
"932","ENSG00000285891"
"933","ENSG00000275859"
"934","ENSG00000124535"
"935","ENSG00000168994"
"936","ENSG00000111863"
"937","ENSG00000095951"
"938","ENSG00000010017"
"939","ENSG00000112183"
"940","ENSG00000112186"
"941","ENSG00000137177"
"942","ENSG00000145996"
"943","ENSG00000168405"
"944","ENSG00000168298"
"945","ENSG00000137312"
"946","ENSG00000112078"
"947","ENSG00000112081"
"948","ENSG00000172738"
"949","ENSG00000164627"
"950","ENSG00000146122"
"951","ENSG00000124813"
"952","ENSG00000153292"
"953","ENSG00000151914"
"954","ENSG00000151917"
"955","ENSG00000112210"
"956","ENSG00000212017"
"957","ENSG00000146143"
"958","ENSG00000079841"
"959","ENSG00000156508"
"960","ENSG00000223786"
"961","ENSG00000112246"
"962","ENSG00000057657"
"963","ENSG00000057663"
"964","ENSG00000123505"
"965","ENSG00000009413"
"966","ENSG00000056972"
"967","ENSG00000232316"
"968","ENSG00000230943"
"969","ENSG00000277443"
"970","ENSG00000111817"
"971","ENSG00000164465"
"972","ENSG00000198523"
"973","ENSG00000152661"
"974","ENSG00000025156"
"975","ENSG00000146373"
"976","ENSG00000111907"
"977","ENSG00000111906"
"978","ENSG00000111911"
"979","ENSG00000196569"
"980","ENSG00000164484"
"981","ENSG00000118523"
"982","ENSG00000228495"
"983","ENSG00000029363"
"984","ENSG00000254440"
"985","ENSG00000112406"
"986","ENSG00000231426"
"987","ENSG00000236013"
"988","ENSG00000263514"
"989","ENSG00000236366"
"990","ENSG00000010818"
"991","ENSG00000112425"
"992","ENSG00000164506"
"993","ENSG00000223701"
"994","ENSG00000120254"
"995","ENSG00000146426"
"996","ENSG00000074771"
"997","ENSG00000271899"
"998","ENSG00000130340"
"999","ENSG00000146425"
"1000","ENSG00000112096"
"1001","ENSG00000085511"
"1002","ENSG00000270419"
"1003","ENSG00000071242"
"1004","ENSG00000234519"
"1005","ENSG00000223485"
"1006","ENSG00000112584"
"1007","ENSG00000223855"
"1008","ENSG00000234432"
"1009","ENSG00000136238"
"1010","ENSG00000006747"
"1011","ENSG00000122644"
"1012","ENSG00000214960"
"1013","ENSG00000122691"
"1014","ENSG00000136237"
"1015","ENSG00000232759"
"1016","ENSG00000228649"
"1017","ENSG00000122591"
"1018","ENSG00000070882"
"1019","ENSG00000254369"
"1020","ENSG00000164619"
"1021","ENSG00000175600"
"1022","ENSG00000232458"
"1023","ENSG00000224017"
"1024","ENSG00000136197"
"1025","ENSG00000181211"
"1026","ENSG00000264069"
"1027","ENSG00000284261"
"1028","ENSG00000136205"
"1029","ENSG00000236078"
"1030","ENSG00000158683"
"1031","ENSG00000183696"
"1032","ENSG00000179869"
"1033","ENSG00000106070"
"1034","ENSG00000146648"
"1035","ENSG00000146757"
"1036","ENSG00000049540"
"1037","ENSG00000174428"
"1038","ENSG00000231322"
"1039","ENSG00000153956"
"1040","ENSG00000237819"
"1041","ENSG00000006453"
"1042","ENSG00000160963"
"1043","ENSG00000257923"
"1044","ENSG00000128606"
"1045","ENSG00000135250"
"1046","ENSG00000091136"
"1047","ENSG00000091128"
"1048","ENSG00000173114"
"1049","ENSG00000184903"
"1050","ENSG00000234520"
"1051","ENSG00000105967"
"1052","ENSG00000135269"
"1053","ENSG00000105974"
"1054","ENSG00000105976"
"1055","ENSG00000106034"
"1056","ENSG00000186591"
"1057","ENSG00000128567"
"1058","ENSG00000172331"
"1059","ENSG00000122786"
"1060","ENSG00000234352"
"1061","ENSG00000157680"
"1062","ENSG00000182158"
"1063","ENSG00000122778"
"1064","ENSG00000260231"
"1065","ENSG00000133606"
"1066","ENSG00000055130"
"1067","ENSG00000106462"
"1068","ENSG00000204946"
"1069","ENSG00000196453"
"1070","ENSG00000133627"
