"","x"
"1071","ENSG00000221539"
"1072","ENSG00000209042"
"1073","ENSG00000266651"
"1074","ENSG00000260260"
"1075","ENSG00000161281"
"1076","ENSG00000125148"
"1077","ENSG00000199753"
"1078","ENSG00000198134"
"1079","ENSG00000258011"
"1080","ENSG00000167775"
"1081","ENSG00000128228"
"1082","ENSG00000257956"
"1083","ENSG00000187193"
"1084","ENSG00000261061"
"1085","ENSG00000221500"
"1086","ENSG00000266402"
"1087","ENSG00000189398"
"1088","ENSG00000280435"
"1089","ENSG00000105202"
"1090","ENSG00000233514"
"1091","ENSG00000103187"
"1092","ENSG00000179041"
"1093","ENSG00000228167"
"1094","ENSG00000074800"
"1095","ENSG00000259287"
"1096","ENSG00000230359"
"1097","ENSG00000239345"
"1098","ENSG00000205639"
"1099","ENSG00000179967"
"1100","ENSG00000173457"
"1101","ENSG00000159231"
"1102","ENSG00000237758"
"1103","ENSG00000213185"
"1104","ENSG00000232956"
"1105","ENSG00000136379"
"1106","ENSG00000261635"
"1107","ENSG00000228499"
"1108","ENSG00000184524"
"1109","ENSG00000108179"
"1110","ENSG00000189159"
"1111","ENSG00000272711"
"1112","ENSG00000117395"
"1113","ENSG00000234743"
"1114","ENSG00000111331"
"1115","ENSG00000226415"
"1116","ENSG00000143314"
"1117","ENSG00000214182"
"1118","ENSG00000239672"
"1119","ENSG00000124787"
"1120","ENSG00000213050"
"1121","ENSG00000186792"
"1122","ENSG00000127589"
"1123","ENSG00000132423"
"1124","ENSG00000108561"
"1125","ENSG00000235698"
"1126","ENSG00000130826"
"1127","ENSG00000114767"
"1128","ENSG00000161981"
"1129","ENSG00000270607"
"1130","ENSG00000200534"
"1131","ENSG00000150753"
"1132","ENSG00000099783"
"1133","ENSG00000134285"
"1134","ENSG00000214222"
"1135","ENSG00000205100"
"1136","ENSG00000179958"
"1137","ENSG00000106628"
"1138","ENSG00000097021"
"1139","ENSG00000105664"
"1140","ENSG00000248469"
"1141","ENSG00000161980"
"1142","ENSG00000104524"
"1143","ENSG00000111669"
"1144","ENSG00000256269"
"1145","ENSG00000163923"
"1146","ENSG00000233155"
"1147","ENSG00000273306"
"1148","ENSG00000169689"
"1149","ENSG00000259856"
"1150","ENSG00000231878"
"1151","ENSG00000226950"
"1152","ENSG00000145050"
"1153","ENSG00000053372"
"1154","ENSG00000265681"
"1155","ENSG00000160072"
"1156","ENSG00000197989"
"1157","ENSG00000263826"
"1158","ENSG00000259318"
"1159","ENSG00000235001"
"1160","ENSG00000159199"
"1161","ENSG00000137124"
"1162","ENSG00000165704"
"1163","ENSG00000175505"
"1164","ENSG00000257851"
"1165","ENSG00000144791"
"1166","ENSG00000257219"
"1167","ENSG00000105255"
"1168","ENSG00000119599"
"1169","ENSG00000132507"
"1170","ENSG00000160818"
"1171","ENSG00000213148"
"1172","ENSG00000065809"
"1173","ENSG00000044574"
"1174","ENSG00000116120"
"1175","ENSG00000228818"
"1176","ENSG00000005022"
"1177","ENSG00000260708"
"1178","ENSG00000183684"
"1179","ENSG00000259078"
"1180","ENSG00000177192"
"1181","ENSG00000179862"
"1182","ENSG00000255135"
"1183","ENSG00000037897"
"1184","ENSG00000119326"
"1185","ENSG00000154473"
"1186","ENSG00000155660"
"1187","ENSG00000229132"
"1188","ENSG00000204856"
"1189","ENSG00000273055"
"1190","ENSG00000112578"
"1191","ENSG00000048162"
"1192","ENSG00000077348"
"1193","ENSG00000101220"
"1194","ENSG00000135245"
"1195","ENSG00000188229"
"1196","ENSG00000235064"
"1197","ENSG00000127191"
"1198","ENSG00000004660"
"1199","ENSG00000075618"
"1200","ENSG00000250746"
"1201","ENSG00000247095"
"1202","ENSG00000178718"
"1203","ENSG00000144136"
"1204","ENSG00000102743"
"1205","ENSG00000277778"
"1206","ENSG00000213684"
"1207","ENSG00000224837"
"1208","ENSG00000236792"
"1209","ENSG00000166979"
"1210","ENSG00000178035"
"1211","ENSG00000100029"
"1212","ENSG00000235472"
"1213","ENSG00000214223"
"1214","ENSG00000130726"
"1215","ENSG00000273654"
"1216","ENSG00000177459"
"1217","ENSG00000163110"
"1218","ENSG00000107833"
"1219","ENSG00000242951"
"1220","ENSG00000169299"
"1221","ENSG00000073536"
"1222","ENSG00000148459"
"1223","ENSG00000255893"
"1224","ENSG00000231770"
"1225","ENSG00000221990"
"1226","ENSG00000100726"
"1227","ENSG00000204536"
"1228","ENSG00000145220"
"1229","ENSG00000188976"
"1230","ENSG00000196230"
"1231","ENSG00000179218"
"1232","ENSG00000207870"
"1233","ENSG00000106089"
"1234","ENSG00000235173"
"1235","ENSG00000011422"
"1236","ENSG00000137965"
"1237","ENSG00000258645"
"1238","ENSG00000122566"
"1239","ENSG00000160256"
"1240","ENSG00000126457"
"1241","ENSG00000166226"
"1242","ENSG00000154134"
"1243","ENSG00000150630"
"1244","ENSG00000268034"
"1245","ENSG00000140859"
"1246","ENSG00000259516"
"1247","ENSG00000248415"
"1248","ENSG00000179115"
"1249","ENSG00000254449"
"1250","ENSG00000115053"
"1251","ENSG00000204305"
"1252","ENSG00000105676"
"1253","ENSG00000170089"
"1254","ENSG00000125898"
"1255","ENSG00000135624"
"1256","ENSG00000123737"
"1257","ENSG00000129351"
"1258","ENSG00000108829"
"1259","ENSG00000213025"
"1260","ENSG00000080824"
"1261","ENSG00000213588"
"1262","ENSG00000117593"
"1263","ENSG00000031691"
"1264","ENSG00000126522"
"1265","ENSG00000253626"
"1266","ENSG00000138668"
"1267","ENSG00000263528"
"1268","ENSG00000143870"
"1269","ENSG00000135486"
"1270","ENSG00000286067"
"1271","ENSG00000168439"
"1272","ENSG00000278864"
"1273","ENSG00000059378"
"1274","ENSG00000215895"
"1275","ENSG00000213290"
"1276","ENSG00000215012"
"1277","ENSG00000251593"
"1278","ENSG00000107949"
"1279","ENSG00000145014"
"1280","ENSG00000132205"
"1281","ENSG00000123179"
"1282","ENSG00000167088"
"1283","ENSG00000129038"
"1284","ENSG00000168061"
"1285","ENSG00000087303"
"1286","ENSG00000148840"
"1287","ENSG00000262814"
"1288","ENSG00000207445"
"1289","ENSG00000221740"
"1290","ENSG00000201217"
"1291","ENSG00000201457"
"1292","ENSG00000206754"
"1293","ENSG00000237916"
"1294","ENSG00000212493"
"1295","ENSG00000162745"
"1296","ENSG00000223864"
"1297","ENSG00000142632"
"1298","ENSG00000176894"
"1299","ENSG00000159176"
"1300","ENSG00000236533"
"1301","ENSG00000197905"
"1302","ENSG00000237719"
"1303","ENSG00000202031"
"1304","ENSG00000228649"
"1305","ENSG00000261220"
"1306","ENSG00000265205"
"1307","ENSG00000176907"
"1308","ENSG00000180198"
"1309","ENSG00000222112"
"1310","ENSG00000141994"
"1311","ENSG00000103490"
"1312","ENSG00000109062"
"1313","ENSG00000213864"
"1314","ENSG00000264281"
"1315","ENSG00000212452"
"1316","ENSG00000131773"
"1317","ENSG00000240975"
"1318","ENSG00000241352"
"1319","ENSG00000049192"
"1320","ENSG00000276168"
"1321","ENSG00000180530"
"1322","ENSG00000161016"
"1323","ENSG00000230508"
"1324","ENSG00000219257"
"1325","ENSG00000008513"
"1326","ENSG00000181163"
"1327","ENSG00000182774"
"1328","ENSG00000050405"
"1329","ENSG00000240065"
"1330","ENSG00000134463"
"1331","ENSG00000151014"
"1332","ENSG00000171863"
"1333","ENSG00000237730"
"1334","ENSG00000101935"
"1335","ENSG00000226525"
"1336","ENSG00000196526"
"1337","ENSG00000220105"
"1338","ENSG00000213326"
"1339","ENSG00000104998"
"1340","ENSG00000212607"
"1341","ENSG00000243829"
"1342","ENSG00000263266"
"1343","ENSG00000135048"
"1344","ENSG00000229334"
"1345","ENSG00000140853"
"1346","ENSG00000250444"
"1347","ENSG00000248578"
"1348","ENSG00000136938"
"1349","ENSG00000132819"
"1350","ENSG00000130255"
"1351","ENSG00000243156"
"1352","ENSG00000213641"
"1353","ENSG00000229133"
"1354","ENSG00000253250"
"1355","ENSG00000234985"
"1356","ENSG00000160447"
"1357","ENSG00000184009"
"1358","ENSG00000151466"
"1359","ENSG00000148303"
"1360","ENSG00000010278"
"1361","ENSG00000172531"
"1362","ENSG00000079257"
"1363","ENSG00000171723"
"1364","ENSG00000064932"
"1365","ENSG00000222898"
"1366","ENSG00000242169"
"1367","ENSG00000172716"
"1368","ENSG00000213281"
"1369","ENSG00000249353"
"1370","ENSG00000083845"
"1371","ENSG00000134802"
"1372","ENSG00000125458"
"1373","ENSG00000242299"
"1374","ENSG00000104529"
"1375","ENSG00000196924"
"1376","ENSG00000188396"
"1377","ENSG00000141101"
"1378","ENSG00000198755"
"1379","ENSG00000136942"
"1380","ENSG00000228205"
"1381","ENSG00000213363"
"1382","ENSG00000231500"
"1383","ENSG00000103876"
"1384","ENSG00000213867"
"1385","ENSG00000065268"
"1386","ENSG00000102317"
"1387","ENSG00000170545"
"1388","ENSG00000162244"
"1389","ENSG00000104885"
"1390","ENSG00000100304"
"1391","ENSG00000149273"
"1392","ENSG00000189306"
"1393","ENSG00000025434"
"1394","ENSG00000241547"
"1395","ENSG00000266920"
"1396","ENSG00000213609"
"1397","ENSG00000225267"
"1398","ENSG00000100503"
"1399","ENSG00000230202"
"1400","ENSG00000137955"
"1401","ENSG00000270781"
"1402","ENSG00000136527"
"1403","ENSG00000237999"
"1404","ENSG00000149571"
"1405","ENSG00000196196"
"1406","ENSG00000139278"
"1407","ENSG00000063177"
"1408","ENSG00000167601"
"1409","ENSG00000228887"
"1410","ENSG00000225616"
"1411","ENSG00000023902"
"1412","ENSG00000241511"
"1413","ENSG00000241741"
"1414","ENSG00000227097"
"1415","ENSG00000182965"
"1416","ENSG00000156697"
"1417","ENSG00000095380"
"1418","ENSG00000196639"
"1419","ENSG00000213184"
"1420","ENSG00000242902"
"1421","ENSG00000034510"
"1422","ENSG00000173599"
"1423","ENSG00000226084"
"1424","ENSG00000204628"
"1425","ENSG00000172757"
"1426","ENSG00000229638"
"1427","ENSG00000004777"
"1428","ENSG00000167157"
"1429","ENSG00000182963"
"1430","ENSG00000153310"
"1431","ENSG00000213539"
"1432","ENSG00000225969"
"1433","ENSG00000139514"
"1434","ENSG00000188375"
"1435","ENSG00000183010"
"1436","ENSG00000198121"
"1437","ENSG00000106077"
"1438","ENSG00000116670"
"1439","ENSG00000140829"
"1440","ENSG00000171858"
"1441","ENSG00000213939"
"1442","ENSG00000006757"
"1443","ENSG00000230897"
"1444","ENSG00000174744"
"1445","ENSG00000159840"
"1446","ENSG00000236603"
"1447","ENSG00000167962"
"1448","ENSG00000241923"
"1449","ENSG00000167264"
"1450","ENSG00000140848"
"1451","ENSG00000134758"
"1452","ENSG00000077684"
"1453","ENSG00000124496"
"1454","ENSG00000154380"
"1455","ENSG00000213315"
"1456","ENSG00000123064"
"1457","ENSG00000126453"
"1458","ENSG00000171621"
"1459","ENSG00000217241"
"1460","ENSG00000099956"
"1461","ENSG00000125877"
"1462","ENSG00000131469"
"1463","ENSG00000136068"
"1464","ENSG00000224415"
"1465","ENSG00000176014"
"1466","ENSG00000110090"
"1467","ENSG00000080608"
"1468","ENSG00000091136"
"1469","ENSG00000108578"
"1470","ENSG00000253276"
"1471","ENSG00000233597"
"1472","ENSG00000166949"
"1473","ENSG00000177855"
"1474","ENSG00000071564"
"1475","ENSG00000165283"
"1476","ENSG00000163468"
"1477","ENSG00000058056"
"1478","ENSG00000182004"
"1479","ENSG00000160214"
"1480","ENSG00000162607"
"1481","ENSG00000177508"
"1482","ENSG00000170889"
"1483","ENSG00000140650"
"1484","ENSG00000161847"
"1485","ENSG00000225193"
"1486","ENSG00000188643"
"1487","ENSG00000244716"
"1488","ENSG00000140950"
"1489","ENSG00000198604"
"1490","ENSG00000141577"
"1491","ENSG00000198931"
"1492","ENSG00000116560"
"1493","ENSG00000174444"
"1494","ENSG00000170515"
"1495","ENSG00000198055"
"1496","ENSG00000138675"
"1497","ENSG00000090924"
"1498","ENSG00000148803"
"1499","ENSG00000189091"
"1500","ENSG00000213478"
"1501","ENSG00000071127"
"1502","ENSG00000143493"
"1503","ENSG00000104907"
"1504","ENSG00000230457"
"1505","ENSG00000177374"
"1506","ENSG00000121297"
"1507","ENSG00000105355"
"1508","ENSG00000146731"
"1509","ENSG00000115107"
"1510","ENSG00000148335"
"1511","ENSG00000234337"
"1512","ENSG00000145912"
"1513","ENSG00000244313"
"1514","ENSG00000250899"
"1515","ENSG00000188460"
"1516","ENSG00000130402"
"1517","ENSG00000089280"
"1518","ENSG00000230734"
"1519","ENSG00000188846"
"1520","ENSG00000131015"
"1521","ENSG00000091592"
"1522","ENSG00000232472"
"1523","ENSG00000124191"
"1524","ENSG00000085415"
"1525","ENSG00000239559"
"1526","ENSG00000067955"
"1527","ENSG00000225159"
"1528","ENSG00000089006"
"1529","ENSG00000213051"
"1530","ENSG00000037241"
"1531","ENSG00000197958"
"1532","ENSG00000264350"
"1533","ENSG00000156030"
"1534","ENSG00000105447"
"1535","ENSG00000115129"
"1536","ENSG00000188873"
"1537","ENSG00000123104"
"1538","ENSG00000258401"
"1539","ENSG00000224578"
"1540","ENSG00000225093"
"1541","ENSG00000101444"
"1542","ENSG00000154822"
"1543","ENSG00000099725"
"1544","ENSG00000114942"
"1545","ENSG00000134419"
"1546","ENSG00000242372"
"1547","ENSG00000233270"
"1548","ENSG00000129911"
"1549","ENSG00000184117"
"1550","ENSG00000170144"
"1551","ENSG00000213613"
"1552","ENSG00000128340"
"1553","ENSG00000240053"
"1554","ENSG00000226360"
"1555","ENSG00000144713"
"1556","ENSG00000122140"
"1557","ENSG00000179409"
"1558","ENSG00000176438"
"1559","ENSG00000185298"
"1560","ENSG00000173068"
"1561","ENSG00000162775"
"1562","ENSG00000102007"
"1563","ENSG00000142676"
"1564","ENSG00000279483"
"1565","ENSG00000090621"
"1566","ENSG00000116127"
"1567","ENSG00000204444"
"1568","ENSG00000011304"
"1569","ENSG00000116161"
"1570","ENSG00000249565"
"1571","ENSG00000236264"
"1572","ENSG00000112306"
"1573","ENSG00000160360"
"1574","ENSG00000102024"
"1575","ENSG00000213862"
"1576","ENSG00000068079"
"1577","ENSG00000182957"
"1578","ENSG00000213763"
"1579","ENSG00000227304"
"1580","ENSG00000149782"
"1581","ENSG00000184428"
"1582","ENSG00000233287"
"1583","ENSG00000187608"
"1584","ENSG00000006062"
"1585","ENSG00000125753"
"1586","ENSG00000138326"
"1587","ENSG00000140451"
"1588","ENSG00000213740"
"1589","ENSG00000114450"
"1590","ENSG00000138623"
"1591","ENSG00000075624"
"1592","ENSG00000196123"
"1593","ENSG00000138449"
"1594","ENSG00000163347"
"1595","ENSG00000262576"
"1596","ENSG00000175899"
"1597","ENSG00000167191"
"1598","ENSG00000136040"
"1599","ENSG00000137975"
"1600","ENSG00000125730"
"1601","ENSG00000158258"
"1602","ENSG00000250722"
"1603","ENSG00000048740"
"1604","ENSG00000100342"
"1605","ENSG00000118849"
"1606","ENSG00000173918"
"1607","ENSG00000156049"
"1608","ENSG00000136869"
"1609","ENSG00000129946"
"1610","ENSG00000105246"
"1611","ENSG00000157214"
"1612","ENSG00000225783"
"1613","ENSG00000234614"
"1614","ENSG00000125378"
"1615","ENSG00000253520"
"1616","ENSG00000187134"
"1617","ENSG00000137393"
"1618","ENSG00000101210"
"1619","ENSG00000171365"
"1620","ENSG00000180626"
"1621","ENSG00000164850"
"1622","ENSG00000049323"
"1623","ENSG00000197646"
"1624","ENSG00000255031"
"1625","ENSG00000151388"
"1626","ENSG00000263535"
"1627","ENSG00000172156"
"1628","ENSG00000100979"
"1629","ENSG00000282943"
"1630","ENSG00000103888"
"1631","ENSG00000213918"
"1632","ENSG00000069020"
"1633","ENSG00000170962"
"1634","ENSG00000174804"
"1635","ENSG00000108691"
"1636","ENSG00000163827"
"1637","ENSG00000197766"
"1638","ENSG00000133657"
"1639","ENSG00000157404"
"1640","ENSG00000163026"
"1641","ENSG00000105767"
"1642","ENSG00000056998"
"1643","ENSG00000141448"
"1644","ENSG00000100767"
"1645","ENSG00000078401"
"1646","ENSG00000174456"
"1647","ENSG00000128510"
"1648","ENSG00000108679"
"1649","ENSG00000261114"
"1650","ENSG00000154065"
"1651","ENSG00000137941"
"1652","ENSG00000058668"
"1653","ENSG00000287091"
"1654","ENSG00000137727"
"1655","ENSG00000197415"
"1656","ENSG00000251369"
"1657","ENSG00000138131"
"1658","ENSG00000116141"
"1659","ENSG00000106034"
"1660","ENSG00000106366"
"1661","ENSG00000102359"
"1662","ENSG00000128266"
"1663","ENSG00000204947"
"1664","ENSG00000196152"
"1665","ENSG00000117298"
"1666","ENSG00000156011"
"1667","ENSG00000207523"
"1668","ENSG00000008517"
"1669","ENSG00000229657"
"1670","ENSG00000108448"
"1671","ENSG00000176485"
"1672","ENSG00000157111"
"1673","ENSG00000140945"
"1674","ENSG00000230795"
"1675","ENSG00000168811"
"1676","ENSG00000230928"
"1677","ENSG00000187164"
"1678","ENSG00000147224"
"1679","ENSG00000279041"
"1680","ENSG00000115641"
"1681","ENSG00000164764"
"1682","ENSG00000112149"
"1683","ENSG00000242553"
"1684","ENSG00000224800"
"1685","ENSG00000208028"
"1686","ENSG00000074370"
"1687","ENSG00000025708"
"1688","ENSG00000099953"
"1689","ENSG00000168016"
"1690","ENSG00000178773"
"1691","ENSG00000226624"
"1692","ENSG00000228053"
"1693","ENSG00000279794"
"1694","ENSG00000230721"
"1695","ENSG00000171462"
"1696","ENSG00000006118"
"1697","ENSG00000230291"
"1698","ENSG00000256393"
"1699","ENSG00000159423"
"1700","ENSG00000215899"
"1701","ENSG00000158286"
"1702","ENSG00000142541"
"1703","ENSG00000279989"
"1704","ENSG00000235174"
"1705","ENSG00000219986"
"1706","ENSG00000283041"
"1707","ENSG00000235776"
"1708","ENSG00000135596"
"1709","ENSG00000236762"
"1710","ENSG00000286004"
"1711","ENSG00000243517"
"1712","ENSG00000108107"
"1713","ENSG00000224820"
"1714","ENSG00000184110"
"1715","ENSG00000182054"
"1716","ENSG00000111860"
"1717","ENSG00000232341"
"1718","ENSG00000198918"
"1719","ENSG00000108950"
"1720","ENSG00000236801"
"1721","ENSG00000261614"
"1722","ENSG00000255201"
"1723","ENSG00000242364"
"1724","ENSG00000145592"
"1725","ENSG00000243680"
"1726","ENSG00000226549"
"1727","ENSG00000233927"
"1728","ENSG00000047644"
"1729","ENSG00000230383"
"1730","ENSG00000100316"
"1731","ENSG00000234589"
"1732","ENSG00000105372"
"1733","ENSG00000128284"
"1734","ENSG00000137154"
"1735","ENSG00000132170"
"1736","ENSG00000175061"
"1737","ENSG00000185904"
"1738","ENSG00000240616"
"1739","ENSG00000232573"
"1740","ENSG00000230953"
"1741","ENSG00000183397"
"1742","ENSG00000111275"
"1743","ENSG00000171345"
"1744","ENSG00000244879"
"1745","ENSG00000231767"
"1746","ENSG00000105755"
"1747","ENSG00000186676"
"1748","ENSG00000231120"
"1749","ENSG00000120899"
"1750","ENSG00000118181"
"1751","ENSG00000218014"
"1752","ENSG00000129824"
"1753","ENSG00000154642"
"1754","ENSG00000169750"
"1755","ENSG00000232346"
"1756","ENSG00000243199"
"1757","ENSG00000224094"
"1758","ENSG00000213303"
"1759","ENSG00000145425"
"1760","ENSG00000176343"
"1761","ENSG00000106003"
"1762","ENSG00000100292"
"1763","ENSG00000173432"
"1764","ENSG00000219928"
"1765","ENSG00000233839"
"1766","ENSG00000060303"
"1767","ENSG00000240392"
"1768","ENSG00000213293"
"1769","ENSG00000238085"
"1770","ENSG00000238149"
"1771","ENSG00000177410"
"1772","ENSG00000227309"
"1773","ENSG00000232858"
"1774","ENSG00000213331"
"1775","ENSG00000242041"
"1776","ENSG00000167526"
"1777","ENSG00000277447"
"1778","ENSG00000161970"
"1779","ENSG00000266891"
"1780","ENSG00000172809"
"1781","ENSG00000197756"
"1782","ENSG00000239223"
"1783","ENSG00000243802"
"1784","ENSG00000218426"
"1785","ENSG00000114391"
"1786","ENSG00000159335"
"1787","ENSG00000233971"
"1788","ENSG00000164587"
"1789","ENSG00000130313"
"1790","ENSG00000237550"
"1791","ENSG00000239622"
"1792","ENSG00000213598"
"1793","ENSG00000141933"
"1794","ENSG00000235552"
"1795","ENSG00000218208"
"1796","ENSG00000177954"
"1797","ENSG00000110700"
"1798","ENSG00000177600"
"1799","ENSG00000213058"
"1800","ENSG00000225200"
"1801","ENSG00000228929"
"1802","ENSG00000125652"
"1803","ENSG00000137970"
"1804","ENSG00000277998"
"1805","ENSG00000148908"
"1806","ENSG00000213741"
"1807","ENSG00000143947"
"1808","ENSG00000230629"
"1809","ENSG00000241494"
"1810","ENSG00000166396"
"1811","ENSG00000156482"
"1812","ENSG00000214612"
"1813","ENSG00000235297"
"1814","ENSG00000180211"
"1815","ENSG00000213942"
"1816","ENSG00000182899"
"1817","ENSG00000071082"
"1818","ENSG00000240914"
"1819","ENSG00000163132"
"1820","ENSG00000108298"
"1821","ENSG00000244486"
"1822","ENSG00000213261"
"1823","ENSG00000213757"
"1824","ENSG00000167969"
"1825","ENSG00000213087"
"1826","ENSG00000198242"
"1827","ENSG00000125691"
"1828","ENSG00000224631"
"1829","ENSG00000149806"
"1830","ENSG00000227173"
"1831","ENSG00000243859"
"1832","ENSG00000008988"
"1833","ENSG00000115268"
"1834","ENSG00000181524"
"1835","ENSG00000198034"
"1836","ENSG00000203875"
"1837","ENSG00000147604"
"1838","ENSG00000089009"
"1839","ENSG00000186468"
"1840","ENSG00000241061"
"1841","ENSG00000227081"
"1842","ENSG00000266563"
"1843","ENSG00000217130"
"1844","ENSG00000233476"
"1845","ENSG00000167617"
"1846","ENSG00000122026"
"1847","ENSG00000243777"
"1848","ENSG00000092841"
"1849","ENSG00000241255"
"1850","ENSG00000100097"
"1851","ENSG00000227615"
"1852","ENSG00000226221"
"1853","ENSG00000269929"
"1854","ENSG00000236312"
"1855","ENSG00000203706"
"1856","ENSG00000203644"
"1857","ENSG00000163682"
"1858","ENSG00000137818"
"1859","ENSG00000218175"
"1860","ENSG00000142534"
"1861","ENSG00000171222"
"1862","ENSG00000214389"
"1863","ENSG00000205871"
"1864","ENSG00000178078"
"1865","ENSG00000109475"
"1866","ENSG00000145741"
"1867","ENSG00000230580"
"1868","ENSG00000228399"
"1869","ENSG00000233762"
"1870","ENSG00000176845"
"1871","ENSG00000122406"
"1872","ENSG00000160888"
"1873","ENSG00000004059"
"1874","ENSG00000224032"
"1875","ENSG00000221983"
"1876","ENSG00000103175"
"1877","ENSG00000069011"
"1878","ENSG00000250182"
"1879","ENSG00000259612"
"1880","ENSG00000106333"
"1881","ENSG00000042753"
"1882","ENSG00000274565"
"1883","ENSG00000234009"
"1884","ENSG00000100577"
"1885","ENSG00000219451"
"1886","ENSG00000231369"
"1887","ENSG00000165502"
"1888","ENSG00000241553"
"1889","ENSG00000173272"
"1890","ENSG00000176476"
"1891","ENSG00000160799"
"1892","ENSG00000244585"
"1893","ENSG00000197019"
"1894","ENSG00000184897"
"1895","ENSG00000239830"
"1896","ENSG00000249855"
"1897","ENSG00000135390"
"1898","ENSG00000140682"
"1899","ENSG00000176046"
"1900","ENSG00000099337"
"1901","ENSG00000146677"
"1902","ENSG00000176731"
"1903","ENSG00000228847"
"1904","ENSG00000257511"
"1905","ENSG00000226543"
"1906","ENSG00000173653"
"1907","ENSG00000242477"
"1908","ENSG00000181019"
"1909","ENSG00000255737"
"1910","ENSG00000231684"
"1911","ENSG00000162783"
"1912","ENSG00000234925"
"1913","ENSG00000170955"
"1914","ENSG00000228502"
"1915","ENSG00000204264"
"1916","ENSG00000243023"
"1917","ENSG00000196449"
"1918","ENSG00000175390"
"1919","ENSG00000249264"
"1920","ENSG00000170430"
"1921","ENSG00000232888"
"1922","ENSG00000167657"
"1923","ENSG00000170801"
"1924","ENSG00000186480"
"1925","ENSG00000197747"
"1926","ENSG00000128309"
"1927","ENSG00000123009"
"1928","ENSG00000227118"
"1929","ENSG00000257121"
"1930","ENSG00000119917"
"1931","ENSG00000075415"
"1932","ENSG00000229117"
"1933","ENSG00000108518"
"1934","ENSG00000101335"
"1935","ENSG00000157326"
"1936","ENSG00000167508"
"1937","ENSG00000089289"
"1938","ENSG00000107223"
"1939","ENSG00000104408"
"1940","ENSG00000137876"
"1941","ENSG00000171425"
"1942","ENSG00000119673"
"1943","ENSG00000026025"
"1944","ENSG00000176490"
"1945","ENSG00000173812"
"1946","ENSG00000155368"
"1947","ENSG00000213178"
"1948","ENSG00000176720"
"1949","ENSG00000233328"
"1950","ENSG00000110492"
"1951","ENSG00000070404"
"1952","ENSG00000183671"
"1953","ENSG00000196531"
"1954","ENSG00000140691"
"1955","ENSG00000164442"
"1956","ENSG00000174021"
"1957","ENSG00000179922"
"1958","ENSG00000245694"
"1959","ENSG00000165996"
"1960","ENSG00000223668"
"1961","ENSG00000125534"
"1962","ENSG00000137267"
"1963","ENSG00000196205"
"1964","ENSG00000010438"
"1965","ENSG00000223822"
"1966","ENSG00000214108"
"1967","ENSG00000213235"
"1968","ENSG00000132475"
"1969","ENSG00000178982"
"1970","ENSG00000176108"
"1971","ENSG00000156508"
"1972","ENSG00000184752"
"1973","ENSG00000205220"
"1974","ENSG00000233954"
"1975","ENSG00000133112"
"1976","ENSG00000119986"
"1977","ENSG00000260747"
"1978","ENSG00000029993"
"1979","ENSG00000106105"
"1980","ENSG00000100906"
"1981","ENSG00000134684"
