#p q x1 x2 x3 df/dx3
10.000000 0.111760 1.371943 0.033825 0.092613 -0.056456
10.000000 0.111770 1.261941 0.040431 0.082287 0.057292
10.000000 0.111770 1.372280 0.033806 0.092647 -0.056828
10.000000 0.111780 1.261553 0.040456 0.082253 0.057668
10.000000 0.111780 1.372615 0.033787 0.092681 -0.057198
10.000000 0.111790 1.261167 0.040481 0.082220 0.058042
10.000000 0.111790 1.372947 0.033769 0.092714 -0.057565
10.000000 0.111790 1.372947 0.033769 0.092714 -0.057566
10.000000 0.111800 1.260783 0.040505 0.082186 0.058413
10.000000 0.111800 1.373277 0.033750 0.092747 -0.057931
10.000000 0.111810 1.260401 0.040530 0.082153 0.058782
10.000000 0.111810 1.373605 0.033732 0.092781 -0.058293
10.000000 0.111820 1.260022 0.040554 0.082120 0.059148
10.000000 0.111820 1.373931 0.033713 0.092813 -0.058654
10.000000 0.111830 1.259645 0.040579 0.082087 0.059512
10.000000 0.111830 1.374254 0.033695 0.092846 -0.059012
10.000000 0.111840 1.259270 0.040603 0.082054 0.059874
10.000000 0.111840 1.374575 0.033677 0.092879 -0.059367
10.000000 0.111840 1.374575 0.033677 0.092879 -0.059368
10.000000 0.111850 1.258897 0.040627 0.082021 0.060234
10.000000 0.111850 1.258898 0.040627 0.082021 0.060234
10.000000 0.111850 1.374894 0.033660 0.092911 -0.059721
10.000000 0.111860 1.258527 0.040651 0.081989 0.060591
10.000000 0.111860 1.375211 0.033642 0.092943 -0.060073
10.000000 0.111870 1.258158 0.040674 0.081957 0.060947
10.000000 0.111870 1.375526 0.033624 0.092975 -0.060422
10.000000 0.111880 1.257792 0.040698 0.081925 0.061300
10.000000 0.111880 1.375839 0.033607 0.093007 -0.060769
10.000000 0.111890 1.257427 0.040722 0.081893 0.061651
10.000000 0.111890 1.376150 0.033589 0.093038 -0.061114
10.000000 0.111900 1.257065 0.040745 0.081861 0.062000
10.000000 0.111900 1.376459 0.033572 0.093069 -0.061457
10.000000 0.111910 1.256704 0.040768 0.081830 0.062347
10.000000 0.111910 1.376766 0.033555 0.093100 -0.061798
10.000000 0.111920 1.256345 0.040792 0.081799 0.062692
10.000000 0.111920 1.256345 0.040792 0.081799 0.062693
10.000000 0.111920 1.377071 0.033538 0.093131 -0.062138
10.000000 0.111930 1.255988 0.040815 0.081768 0.063036
10.000000 0.111930 1.377374 0.033521 0.093162 -0.062475
10.000000 0.111940 1.255633 0.040838 0.081737 0.063377
10.000000 0.111940 1.377676 0.033504 0.093193 -0.062810
10.000000 0.111950 1.255280 0.040861 0.081706 0.063717
10.000000 0.111950 1.377976 0.033487 0.093223 -0.063144
10.000000 0.111960 1.254928 0.040883 0.081676 0.064054
10.000000 0.111960 1.378273 0.033471 0.093254 -0.063475
10.000000 0.111960 1.378274 0.033471 0.093254 -0.063475
10.000000 0.111970 1.254578 0.040906 0.081645 0.064390
10.000000 0.111970 1.378570 0.033454 0.093284 -0.063805
10.000000 0.111980 1.254230 0.040928 0.081615 0.064724
10.000000 0.111980 1.378864 0.033438 0.093314 -0.064133
10.000000 0.111990 1.253884 0.040951 0.081585 0.065056
10.000000 0.111990 1.379157 0.033422 0.093343 -0.064459
10.000000 0.112000 1.253539 0.040973 0.081555 0.065387
10.000000 0.112000 1.379448 0.033405 0.093373 -0.064784
10.000000 0.112010 1.253196 0.040996 0.081525 0.065716
10.000000 0.112010 1.379738 0.033389 0.093403 -0.065107
10.000000 0.112020 1.252854 0.041018 0.081496 0.066043
10.000000 0.112020 1.252855 0.041018 0.081496 0.066043
10.000000 0.112020 1.380026 0.033373 0.093432 -0.065428
10.000000 0.112030 1.252515 0.041040 0.081466 0.066369
10.000000 0.112030 1.380312 0.033357 0.093461 -0.065748
10.000000 0.112040 1.252176 0.041062 0.081437 0.066692
10.000000 0.112040 1.380597 0.033341 0.093490 -0.066065
10.000000 0.112040 1.380597 0.033341 0.093490 -0.066066
10.000000 0.112050 1.251839 0.041084 0.081408 0.067015
10.000000 0.112050 1.380880 0.033326 0.093519 -0.066382
10.000000 0.112060 1.251504 0.041105 0.081379 0.067335
10.000000 0.112060 1.251504 0.041105 0.081379 0.067336
10.000000 0.112060 1.381162 0.033310 0.093548 -0.066697
10.000000 0.112070 1.251170 0.041127 0.081350 0.067655
10.000000 0.112070 1.381442 0.033295 0.093576 -0.067010
10.000000 0.112080 1.250838 0.041149 0.081321 0.067972
10.000000 0.112080 1.381721 0.033279 0.093605 -0.067321
10.000000 0.112090 1.250507 0.041170 0.081293 0.068288
10.000000 0.112090 1.381998 0.033264 0.093633 -0.067631
10.000000 0.112090 1.381998 0.033264 0.093633 -0.067632
10.000000 0.112100 1.250178 0.041192 0.081264 0.068603
10.000000 0.112100 1.382274 0.033248 0.093661 -0.067940
10.000000 0.112110 1.249850 0.041213 0.081236 0.068916
10.000000 0.112110 1.382549 0.033233 0.093689 -0.068247
10.000000 0.112120 1.249523 0.041234 0.081208 0.069228
10.000000 0.112120 1.382822 0.033218 0.093717 -0.068553
10.000000 0.112130 1.249198 0.041256 0.081180 0.069538
10.000000 0.112130 1.383094 0.033203 0.093745 -0.068857
10.000000 0.112140 1.248874 0.041277 0.081152 0.069847
10.000000 0.112140 1.383364 0.033188 0.093773 -0.069160
10.000000 0.112150 1.248552 0.041298 0.081124 0.070154
10.000000 0.112150 1.383633 0.033173 0.093800 -0.069462
10.000000 0.112160 1.248231 0.041319 0.081096 0.070460
10.000000 0.112160 1.383901 0.033158 0.093828 -0.069762
10.000000 0.112170 1.247911 0.041340 0.081069 0.070765
10.000000 0.112170 1.384167 0.033143 0.093855 -0.070060
10.000000 0.112170 1.384167 0.033143 0.093855 -0.070061
10.000000 0.112180 1.247592 0.041361 0.081041 0.071069
10.000000 0.112180 1.384432 0.033129 0.093882 -0.070358
10.000000 0.112190 1.247275 0.041381 0.081014 0.071371
10.000000 0.112190 1.384696 0.033114 0.093909 -0.070654
10.000000 0.112200 1.246959 0.041402 0.080987 0.071671
10.000000 0.112200 1.384959 0.033100 0.093936 -0.070949
10.000000 0.112210 1.246644 0.041423 0.080959 0.071971
10.000000 0.112210 1.246644 0.041423 0.080960 0.071971
10.000000 0.112210 1.385220 0.033085 0.093963 -0.071242
10.000000 0.112220 1.246331 0.041443 0.080933 0.072269
10.000000 0.112220 1.385480 0.033071 0.093990 -0.071534
10.000000 0.112230 1.246018 0.041464 0.080906 0.072566
10.000000 0.112230 1.385739 0.033057 0.094016 -0.071825
10.000000 0.112240 1.245707 0.041484 0.080879 0.072861
10.000000 0.112240 1.385997 0.033042 0.094043 -0.072115
10.000000 0.112250 1.245397 0.041504 0.080852 0.073156
10.000000 0.112250 1.386254 0.033028 0.094069 -0.072403
10.000000 0.112250 1.386254 0.033028 0.094069 -0.072404
10.000000 0.112260 1.245088 0.041524 0.080826 0.073449
10.000000 0.112260 1.386509 0.033014 0.094096 -0.072691
10.000000 0.112270 1.244781 0.041545 0.080799 0.073741
10.000000 0.112270 1.386763 0.033000 0.094122 -0.072977
10.000000 0.112280 1.244474 0.041565 0.080773 0.074032
10.000000 0.112280 1.387016 0.032986 0.094148 -0.073262
10.000000 0.112290 1.244169 0.041585 0.080747 0.074321
10.000000 0.112290 1.387268 0.032972 0.094174 -0.073545
10.000000 0.112300 1.243865 0.041605 0.080721 0.074610
10.000000 0.112300 1.387519 0.032958 0.094200 -0.073828
10.000000 0.112310 1.243562 0.041625 0.080695 0.074897
10.000000 0.112310 1.387769 0.032945 0.094225 -0.074109
10.000000 0.112320 1.243260 0.041645 0.080669 0.075183
10.000000 0.112320 1.388018 0.032931 0.094251 -0.074389
10.000000 0.112320 1.388018 0.032931 0.094251 -0.074390
10.000000 0.112330 1.242959 0.041664 0.080643 0.075468
10.000000 0.112330 1.388265 0.032917 0.094276 -0.074669
10.000000 0.112330 1.388266 0.032917 0.094276 -0.074669
10.000000 0.112340 1.242659 0.041684 0.080617 0.075752
10.000000 0.112340 1.388512 0.032904 0.094302 -0.074947
10.000000 0.112350 1.242360 0.041704 0.080592 0.076035
10.000000 0.112350 1.388758 0.032890 0.094327 -0.075224
10.000000 0.112360 1.242062 0.041723 0.080566 0.076317
10.000000 0.112360 1.389002 0.032877 0.094352 -0.075499
10.000000 0.112360 1.389002 0.032877 0.094352 -0.075500
10.000000 0.112370 1.241765 0.041743 0.080541 0.076598
10.000000 0.112370 1.389246 0.032863 0.094378 -0.075774
10.000000 0.112380 1.241470 0.041762 0.080516 0.076877
10.000000 0.112380 1.389488 0.032850 0.094403 -0.076048
10.000000 0.112390 1.241175 0.041782 0.080490 0.077156
10.000000 0.112390 1.389730 0.032837 0.094427 -0.076321
10.000000 0.112400 1.240881 0.041801 0.080465 0.077433
10.000000 0.112400 1.389970 0.032823 0.094452 -0.076592
10.000000 0.112410 1.240588 0.041820 0.080440 0.077710
10.000000 0.112410 1.390210 0.032810 0.094477 -0.076863
10.000000 0.112420 1.240297 0.041840 0.080415 0.077985
10.000000 0.112420 1.390448 0.032797 0.094502 -0.077132
10.000000 0.112420 1.390448 0.032797 0.094502 -0.077133
10.000000 0.112430 1.240006 0.041859 0.080391 0.078260
10.000000 0.112430 1.390686 0.032784 0.094526 -0.077401
10.000000 0.112440 1.239716 0.041878 0.080366 0.078533
10.000000 0.112440 1.390922 0.032771 0.094551 -0.077669
10.000000 0.112450 1.239427 0.041897 0.080341 0.078806
10.000000 0.112450 1.391158 0.032758 0.094575 -0.077935
10.000000 0.112460 1.239139 0.041916 0.080317 0.079077
10.000000 0.112460 1.239139 0.041916 0.080317 0.079078
10.000000 0.112460 1.391393 0.032745 0.094599 -0.078201
10.000000 0.112470 1.238852 0.041935 0.080292 0.079348
10.000000 0.112470 1.391627 0.032732 0.094624 -0.078466
10.000000 0.112480 1.238566 0.041954 0.080268 0.079618
10.000000 0.112480 1.391859 0.032720 0.094648 -0.078729
10.000000 0.112480 1.391860 0.032720 0.094648 -0.078729
10.000000 0.112490 1.238281 0.041973 0.080243 0.079886
10.000000 0.112490 1.392091 0.032707 0.094672 -0.078992
10.000000 0.112490 1.392092 0.032707 0.094672 -0.078992
10.000000 0.112500 1.237996 0.041992 0.080219 0.080154
10.000000 0.112500 1.392323 0.032694 0.094696 -0.079254
10.000000 0.112510 1.237713 0.042010 0.080195 0.080421
10.000000 0.112510 1.392553 0.032682 0.094720 -0.079515
10.000000 0.112520 1.237430 0.042029 0.080171 0.080687
10.000000 0.112520 1.237431 0.042029 0.080171 0.080687
10.000000 0.112520 1.392782 0.032669 0.094743 -0.079775
10.000000 0.112530 1.237149 0.042048 0.080147 0.080952
10.000000 0.112530 1.393011 0.032657 0.094767 -0.080034
10.000000 0.112540 1.236868 0.042066 0.080123 0.081216
10.000000 0.112540 1.393238 0.032644 0.094791 -0.080292
10.000000 0.112550 1.236588 0.042085 0.080099 0.081479
10.000000 0.112550 1.393465 0.032632 0.094814 -0.080549
10.000000 0.112550 1.393465 0.032632 0.094814 -0.080550
10.000000 0.112560 1.236309 0.042103 0.080076 0.081741
10.000000 0.112560 1.393691 0.032619 0.094838 -0.080806
10.000000 0.112570 1.236031 0.042122 0.080052 0.082003
10.000000 0.112570 1.393916 0.032607 0.094861 -0.081061
10.000000 0.112570 1.393916 0.032607 0.094861 -0.081062
10.000000 0.112580 1.235753 0.042140 0.080028 0.082263
10.000000 0.112580 1.394141 0.032595 0.094885 -0.081316
10.000000 0.112590 1.235477 0.042159 0.080005 0.082523
10.000000 0.112590 1.394364 0.032582 0.094908 -0.081570
10.000000 0.112600 1.235201 0.042177 0.079981 0.082782
10.000000 0.112600 1.394587 0.032570 0.094931 -0.081823
10.000000 0.112610 1.234926 0.042195 0.079958 0.083040
10.000000 0.112610 1.394809 0.032558 0.094954 -0.082075
10.000000 0.112620 1.234652 0.042213 0.079935 0.083297
10.000000 0.112620 1.395030 0.032546 0.094977 -0.082327
10.000000 0.112630 1.234378 0.042231 0.079912 0.083554
10.000000 0.112630 1.234379 0.042231 0.079912 0.083554
10.000000 0.112630 1.395250 0.032534 0.095000 -0.082577
10.000000 0.112640 1.234106 0.042250 0.079889 0.083809
10.000000 0.112640 1.395470 0.032522 0.095023 -0.082827
10.000000 0.112650 1.233834 0.042268 0.079865 0.084064
10.000000 0.112650 1.395688 0.032510 0.095046 -0.083076
10.000000 0.112660 1.233563 0.042286 0.079842 0.084318
10.000000 0.112660 1.395906 0.032498 0.095068 -0.083324
10.000000 0.112670 1.233293 0.042304 0.079820 0.084571
10.000000 0.112670 1.396123 0.032486 0.095091 -0.083571
10.000000 0.112670 1.396124 0.032486 0.095091 -0.083571
10.000000 0.112680 1.233023 0.042322 0.079797 0.084823
10.000000 0.112680 1.396340 0.032475 0.095113 -0.083817
10.000000 0.112680 1.396340 0.032475 0.095113 -0.083818
10.000000 0.112690 1.232755 0.042340 0.079774 0.085075
10.000000 0.112690 1.396556 0.032463 0.095136 -0.084063
10.000000 0.112700 1.232487 0.042357 0.079751 0.085326
10.000000 0.112700 1.396771 0.032451 0.095158 -0.084308
10.000000 0.112710 1.232219 0.042375 0.079729 0.085576
10.000000 0.112710 1.396985 0.032439 0.095181 -0.084552
10.000000 0.112720 1.231953 0.042393 0.079706 0.085825
10.000000 0.112720 1.397198 0.032428 0.095203 -0.084796
10.000000 0.112720 1.397199 0.032428 0.095203 -0.084796
10.000000 0.112730 1.231687 0.042411 0.079684 0.086073
10.000000 0.112730 1.397411 0.032416 0.095225 -0.085038
10.000000 0.112730 1.397411 0.032416 0.095225 -0.085039
10.000000 0.112740 1.231422 0.042428 0.079661 0.086321
10.000000 0.112740 1.397623 0.032405 0.095247 -0.085280
10.000000 0.112750 1.231157 0.042446 0.079639 0.086568
10.000000 0.112750 1.231158 0.042446 0.079639 0.086568
10.000000 0.112750 1.397835 0.032393 0.095269 -0.085522
10.000000 0.112750 1.397835 0.032393 0.095270 -0.085522
10.000000 0.112760 1.230894 0.042464 0.079617 0.086814
10.000000 0.112760 1.398045 0.032382 0.095292 -0.085762
10.000000 0.112760 1.398046 0.032382 0.095292 -0.085762
10.000000 0.112770 1.230631 0.042481 0.079594 0.087060
10.000000 0.112770 1.398255 0.032370 0.095313 -0.086002
10.000000 0.112770 1.398256 0.032370 0.095313 -0.086002
10.000000 0.112780 1.230369 0.042499 0.079572 0.087305
10.000000 0.112780 1.398465 0.032359 0.095335 -0.086241
10.000000 0.112790 1.230107 0.042516 0.079550 0.087549
10.000000 0.112790 1.398673 0.032347 0.095357 -0.086479
10.000000 0.112790 1.398674 0.032347 0.095357 -0.086479
10.000000 0.112800 1.229846 0.042534 0.079528 0.087792
10.000000 0.112800 1.398881 0.032336 0.095379 -0.086716
10.000000 0.112800 1.398881 0.032336 0.095379 -0.086717
10.000000 0.112810 1.229586 0.042551 0.079506 0.088035
10.000000 0.112810 1.399089 0.032325 0.095401 -0.086953
10.000000 0.112820 1.229326 0.042568 0.079484 0.088277
10.000000 0.112820 1.399295 0.032314 0.095422 -0.087190
10.000000 0.112830 1.229067 0.042586 0.079462 0.088518
10.000000 0.112830 1.399501 0.032302 0.095444 -0.087425
10.000000 0.112840 1.228809 0.042603 0.079441 0.088759
10.000000 0.112840 1.399707 0.032291 0.095465 -0.087660
10.000000 0.112850 1.228552 0.042620 0.079419 0.088999
10.000000 0.112850 1.399911 0.032280 0.095487 -0.087894
10.000000 0.112860 1.228295 0.042637 0.079397 0.089238
10.000000 0.112860 1.400115 0.032269 0.095508 -0.088127
10.000000 0.112870 1.228038 0.042655 0.079376 0.089477
10.000000 0.112870 1.228039 0.042655 0.079376 0.089477
10.000000 0.112870 1.400319 0.032258 0.095529 -0.088360
10.000000 0.112880 1.227783 0.042672 0.079354 0.089714
10.000000 0.112880 1.400521 0.032247 0.095551 -0.088592
10.000000 0.112890 1.227528 0.042689 0.079333 0.089952
10.000000 0.112890 1.400723 0.032236 0.095572 -0.088824
10.000000 0.112890 1.400724 0.032236 0.095572 -0.088824
10.000000 0.112900 1.227274 0.042706 0.079311 0.090188
10.000000 0.112900 1.400925 0.032225 0.095593 -0.089054
10.000000 0.112910 1.227020 0.042723 0.079290 0.090424
10.000000 0.112910 1.401126 0.032214 0.095614 -0.089285
10.000000 0.112920 1.226767 0.042740 0.079269 0.090659
10.000000 0.112920 1.401326 0.032203 0.095635 -0.089514
10.000000 0.112930 1.226514 0.042757 0.079247 0.090894
10.000000 0.112930 1.401526 0.032192 0.095656 -0.089743
10.000000 0.112940 1.226262 0.042774 0.079226 0.091128
10.000000 0.112940 1.401725 0.032182 0.095677 -0.089971
10.000000 0.112950 1.226011 0.042791 0.079205 0.091361
10.000000 0.112950 1.401923 0.032171 0.095698 -0.090199
10.000000 0.112960 1.225760 0.042807 0.079184 0.091594
10.000000 0.112960 1.225761 0.042807 0.079184 0.091594
10.000000 0.112960 1.402121 0.032160 0.095719 -0.090426
10.000000 0.112970 1.225510 0.042824 0.079163 0.091826
10.000000 0.112970 1.402318 0.032149 0.095739 -0.090652
10.000000 0.112980 1.225261 0.042841 0.079142 0.092058
10.000000 0.112980 1.402515 0.032139 0.095760 -0.090878
10.000000 0.112990 1.225012 0.042858 0.079121 0.092289
10.000000 0.112990 1.402711 0.032128 0.095781 -0.091103
10.000000 0.113000 1.224764 0.042874 0.079100 0.092519
10.000000 0.113000 1.402907 0.032118 0.095801 -0.091327
10.000000 0.113010 1.224516 0.042891 0.079080 0.092749
10.000000 0.113010 1.403102 0.032107 0.095822 -0.091551
10.000000 0.113020 1.224269 0.042908 0.079059 0.092978
10.000000 0.113020 1.403296 0.032097 0.095842 -0.091774
10.000000 0.113020 1.403296 0.032097 0.095842 -0.091775
10.000000 0.113030 1.224022 0.042924 0.079038 0.093206
